Batch,fecha_batch,es_lockbox,rendimiento_proxy_batch,recuperacion_refinada_pct,sn_perdido_escoria_frac,recuperacion_real_pct,f_metal,f_dross,f_polvo,sn_metal_t,sn_dross_t,sn_polvo_t,feed_sn_total_t,ley_sn_conc_batch_pct,espesor_ladrillo_norm_mm,frac_carga_secundaria_F,feed_dross_Fe_total_t,T_media_F,T_media_R,R_sum_ln_sn_dep,R_sum_ln_feo_ret,R_n_validos,R_lnirf_twmean,R_lnirf_fin,F_lnirf_F0,F_lnirf_fin,F_sum_d_lnirf,F_sum_ln_sn_dep,F_sn_ext_kg,R_sdi_w10,idx_cronologico,recuperacion_refinada_pct_next,rendimiento_proxy_batch_next,recuperacion_real_pct_next,f_metal_next,f_dross_next,f_polvo_next,es_dev,R_sum_m6_ln_sn_dep,R_sum_m6_ln_feo_ret,F_sum_m6_ln_sn_dep,F_m6_sn_ext_kg,R_m6_masa_fin_kg,F_m6_masa_fin_kg,m6_k_anclaje,xG,xC,xG_gate,xG_late,xG_early,xG_late_gate,xC_late,xC_early,x_F_lanza,x_F_lanza_sq,x_F_o2,x_F_enriq,x_F_aire,x_F_esteq,x_F_caudal,x_F_ppunta,x_F_gn,x_F_carbon,x_R_lanza,x_R_lanza_sq,x_R_o2,x_R_enriq,x_R_aire,x_R_esteq,x_R_caudal,x_R_ppunta,x_R_gn,x_R_carbon
AP0330,2026-08-08 10:07:00,True,74.92141231405941,73.68522465365253,0.0164997912108886,81.66888517425527,0.7492141231405941,0.0995283841058929,0.151257492753513,43.74524,5.811279999999999,8.831647879999998,53.564144908629096,41.36253203653846,221.6270075591822,0.3829774012836546,16.558117311901704,974.0769270420312,969.1102213341514,2.805276035848067,-0.3575182351179291,4,-1.3516267834957345,-1.4500538523568354,-1.3359751130989963,-1.1392713246904604,0.1967037884085358,2.9782876929743827,33819.66314109009,-0.7699063153312244,330,73.52671556112453,74.48703645142531,71.68159046363407,0.7448703645142531,0.0758269381008975,0.1793026973848492,False,2.851547169604428,-0.4045599637561325,2.264391614968463,30849.874490990496,57678.84923480199,87141.2352427844,0.8999478392222476,0.0757521710138802,0.3408673158916101,0.3151982249329923,-0.2394460539191121,0.3151982249329923,0.0,0.2033116071057498,0.1375557087858603,-0.45641097832449207,0.3254973760381063,0.5513550294710934,0.3710074194892325,-0.024242633157949802,-0.09534592786570677,0.3498098021017442,-0.2674194387143702,0.5741120528049146,0.5229514309128364,-0.013762607113214101,0.09655420205152074,-0.1951914646479478,-0.5175327506027765,0.17499074507607534,-0.4258712187084749,0.1572680062660301,-1.3323082672240822,0.0757521710138802,0.3408673158916101
AP0331,2026-08-08 17:23:00,True,74.48703645142531,73.52671556112453,0.0128924566750222,71.68159046363407,0.7448703645142531,0.0758269381008975,0.1793026973848492,38.51596,3.92088,9.271432788,53.73201089830749,41.36253203653845,221.6270075591822,0.3800188826690581,16.987700012760733,979.537408552975,959.863414836616,3.07074936197702,-0.351270128977194,4,-1.3246332022498748,-1.5033382237819752,-1.4857058951888618,-1.1511324928928566,0.3345734022960052,3.382524487901782,37739.738391620005,-0.44195192779492,331,67.14075146702469,67.88638795725905,74.74685220787764,0.6788638795725905,0.1022164035723987,0.2189197168550106,False,3.1478120247913037,-0.4374956637820908,2.873088042903303,36209.28059813364,56273.89895331872,79120.25257365344,1.0975023210671513,0.1800106507478632,0.2826543870585697,0.1727144422035033,0.0072962085443599,0.1727144422035033,0.0,-0.0795423409405622,0.3621967279991319,-0.8150297034331081,1.3498316821623118,0.5288188767348606,0.16364276121561838,0.22257319601852232,-0.17935162930020623,0.4360976368675788,-0.1176689373726159,0.7736795979554536,0.3443080504769511,-0.17316886807391582,0.6652158947289227,0.2536079726021174,-0.09452053667324889,0.151807589866295,-0.23710548618073585,0.17873919748559833,-0.4621104621534735,0.18001065074786324,0.2826543870585697
AP0332,2026-08-09 01:07:00,True,67.88638795725905,67.14075146702469,0.0109835935107317,74.74685220787764,0.6788638795725905,0.1022164035723987,0.2189197168550106,40.26624,6.06288,12.985038864,53.87014812077438,41.36253203653846,221.55017194124423,0.3835067870544446,16.664347077733677,989.5930472397304,976.1227676034704,2.892997955471006,-0.1037999219464163,4,-1.3173689741064636,-1.3301039104635428,-1.434605989222017,-1.216112659201145,0.218493330020872,3.457389389868387,37234.017259168206,1.854998736006843,332,75.57664959680929,76.90854668639062,75.48056537314831,0.7690854668639062,0.0709755268139143,0.1599390063221794,False,3.10467848503505,-0.3228326801500674,2.714734824021269,32902.1925001197,58026.94234502991,84848.48147642746,0.8276413278366653,-0.348133166748117,0.7921233292139473,-0.348133166748117,-0.4708856639530128,0.1227524972048957,-0.4708856639530128,0.2632885795460796,0.5288347496678678,0.5743961423486189,3.4894207196319864,0.4916831273681482,-0.38360293764249603,-0.1949349734494322,2.9822256525590736,-0.6450800282793153,-0.22932945305535576,-0.9128898373614093,0.8204167257496703,-0.2897827014318422,0.184728298427932,0.23852424734098807,-0.04648337012961952,0.16291429533572152,0.4643604710134879,-0.013686459735756544,-0.27801244893825305,-0.348133166748117,0.7921233292139473
AP0333,2026-08-09 09:05:00,True,76.90854668639062,75.57664959680929,0.0173179334022835,75.48056537314831,0.7690854668639062,0.0709755268139143,0.1599390063221794,41.92636,3.8692,8.719005424,55.54590084577587,41.8820163453125,221.55017194124423,0.3908540511727166,17.644002871621126,994.2211224860096,972.4097337773278,2.752448824743222,-0.2219747940950555,4,-1.304930292624803,-1.3612924413302605,-1.311989265581559,-1.142458874029901,0.0859099720485478,1.9728868274617863,18704.71784362867,0.5327008837926663,333,71.38173576025912,72.47116563974524,67.30305166716224,0.7247116563974524,0.0817420807219626,0.193546262880585,False,2.8156194792045546,-0.2884555382769647,1.4464989270891262,15962.724066875497,59912.21340834376,83529.54578168271,1.038765029183805,0.3263644065629593,0.971030120653144,0.3140396778591812,-0.0346550150162355,0.3610194215791948,-0.0469797437200136,0.7662740490197142,0.2047560716334298,-0.4312905202984682,0.3464327185451026,0.04849850485220216,-0.02973031379632866,-0.08754281729179032,-0.5150308693740709,-0.22977027794106455,-1.1445973747949703,0.42503082611138043,0.07072231155787641,-0.6512139961428197,0.6400343466020417,0.1901190938565468,-0.08523785693483812,0.10113718469008362,-0.4799696305591858,0.12282200352229317,-1.3404938801834392,0.3263644065629593,0.971030120653144
AP0334,2026-08-09 17:00:00,True,72.47116563974524,71.38173576025912,0.0150325977217157,67.30305166716224,0.7247116563974524,0.0817420807219626,0.193546262880585,38.12592000000001,4.30032,10.182159028,56.648129699298586,41.8820163453125,221.55017194124423,0.3667367917177355,17.36884214994442,1002.1940172613076,1016.305315260119,2.911033847375164,-0.2459946122295424,3,-1.4050653866684275,-1.4292085986774703,-1.197849484760397,-1.2416390816682144,-0.043789596907817,2.86567136305888,41728.69063289749,0.4510877250797391,334,70.24910114316774,71.3180531573553,72.63357083182282,0.7131805315735529,0.0875700540975641,0.1992494143288829,False,2.966162878100824,-0.3045649243218336,2.498834335103905,39459.09982475941,59901.305730768,81761.8337339842,1.1002128935475652,-0.0635961595092636,0.5981850187402421,-0.0635961595092636,-0.34825320970169,0.2846570501924263,-0.34825320970169,0.1238668199050671,0.474318198835175,-0.3861807387684058,3.2297859373657647,-0.8269070922066603,-1.2606024648207739,0.5789833229046689,-1.3669391403608107,0.061465039072394846,-0.7620664370771552,0.3734850270304353,1.0426044082820176,-0.3078787597222953,0.6697110033651311,0.20703788792360517,-0.254289413540716,0.28070925367685295,-0.11302291621987422,0.3138403854979063,-0.31390246458694565,-0.06359615950926367,0.5981850187402421
AP0335,2026-08-10 00:59:00,True,71.3180531573553,70.24910114316774,0.0149885192719582,72.63357083182282,0.7131805315735529,0.0875700540975641,0.1992494143288829,39.16472,4.80896,10.941896444,53.92096182450227,41.8820163453125,221.40034145539568,0.3901385925119537,16.3287043973722,1018.7899041801204,973.3063060197854,2.846006695997509,-0.2149905031074274,3,-1.3272863861928406,-1.4151013376838888,-1.2701069409506731,-1.23935778587626,0.030749155074413,3.425549298540321,37279.04399483814,0.6961016649232339,335,71.35944290502515,72.59181045393478,68.01440832050623,0.7259181045393479,0.0874229097663894,0.1866589856942626,False,2.955001082503929,-0.3252263933872625,2.713334185882023,33806.26870188812,58496.63741106394,84282.24661990607,0.949615134124549,0.3484423084660443,0.50435373734171,0.2720360967706506,-0.0581596728857751,0.4066019813518193,-0.1345658845811687,0.0138457866830869,0.490507950658623,0.2954967859349133,2.6997586298239966,1.2846444767400202,1.5185879645675857,-0.30648199999924086,-0.04128185622921504,0.5128852636376804,-0.13990298366157414,0.8440318725969197,-0.24442323700420565,-0.232671713968041,0.27199099806477894,0.5480402178852212,0.18456405745218532,0.4252661401175754,-0.04917810268445931,0.5816995950433992,0.8092658844901298,0.3484423084660443,0.50435373734171
AP0336,2026-08-10 09:55:00,True,72.59181045393478,71.35944290502515,0.0169766746579722,68.01440832050623,0.7259181045393479,0.0874229097663894,0.1866589856942626,36.90484,4.44448,9.489527756,54.2603264680217,41.88201634531251,221.40034145539568,0.3895721367381456,16.914416994948656,980.1931662074836,981.4104218457092,2.562717616983698,-0.1230349775377273,4,-1.355893227602305,-1.442225269500183,-1.4629384382480604,-1.331952335753848,0.1309861024942122,4.011843126522593,40129.69018247325,1.332367841606425,336,77.1267779800791,78.2049740445404,76.06719391497248,0.7820497404454041,0.0785613241028894,0.1393889354517064,False,2.7123081632771004,-0.2770756732094972,3.1772717522593825,38000.06059605301,57136.57712081495,76041.19295630924,1.1017662922870926,-0.2502866002368162,0.5554034084194448,-0.2502866002368162,-0.4474779350797397,0.1971913348429235,-0.4474779350797397,0.2863367299730634,0.2690666784463814,-1.2845847253719276,2.255368896037963,-6.2211936264449115,-8.837381507769324,3.4852248253764473,-1.418247491861618,-2.2442695309912923,0.8424134239766593,-4.431507852699645,1.3836138664160245,0.0026744609206681078,0.5778299980653532,-0.27830983152621636,-0.46587656650640596,0.156987908391512,-0.5440135805466253,0.13916603597807498,-0.4949561472448395,-0.2502866002368162,0.5554034084194448
AP0337,2026-08-10 19:29:00,True,78.2049740445404,77.1267779800791,0.013786796525848,76.06719391497248,0.7820497404454041,0.0785613241028894,0.1393889354517064,42.64568,4.284,7.600969132,56.06316968609244,41.88201634531249,220.5201967689432,0.3971151190712942,19.611874096635724,982.3838742571552,961.1354351571816,3.055201150533212,-0.2006897637651097,4,-1.3514018276829425,-1.4035065553877255,-1.2276862044165648,-1.2470244738337006,-0.0193382694171357,3.827531790919825,39845.52198650696,1.0483035128821143,337,70.73436460662242,71.52697676037712,69.83570320880834,0.7152697676037713,0.0700320278987855,0.2146982044974431,False,3.109928005670755,-0.2827616888718682,2.9929262126432032,37034.028838895065,58661.5526422386,80200.28620602452,1.0775374165385936,-0.1173072607105585,0.3637312236517826,0.1259861394779487,-0.2432934001885072,0.1259861394779487,0.0,0.0336955464854375,0.3300356771663451,-0.6342626984885839,1.8442356454953466,0.6512675303971102,-0.039908745680738524,0.5972018865002184,-0.2645256806278728,0.46586693090855885,-0.30245090019770854,0.6098195132004601,0.7714823365864788,-0.051539578152266174,0.3053537633605584,0.012669639507699226,-0.26900744593341364,0.144169057456304,-0.2724820835731243,0.1263740210966792,-0.46614745261202395,-0.11730726071055853,0.3637312236517826
AP0338,2026-08-11 03:26:00,True,71.52697676037712,70.73436460662242,0.0110813037213923,69.83570320880834,0.7152697676037713,0.0700320278987855,0.2146982044974431,39.32348,3.85016,11.8034914,56.30856165709826,41.8820163453125,218.97994356765136,0.390687795181069,18.29206400490207,981.6485909218457,966.0385618020184,3.5317178276969377,-0.46959010666102,4,-1.38599652075371,-1.5134739542080164,-1.29018541080139,-1.2369024047128503,0.0532830060885394,2.970338797087368,36427.03771589148,-1.1641832389132625,338,60.11585439116234,61.477672453545445,58.21027558369024,0.6147767245354544,0.2012704876894834,0.1839527877750621,False,3.526271540169945,-0.4686244679318138,2.289497275891226,33383.80682907918,57802.70241469345,89591.2801051725,1.037954564260258,-0.6442615423011263,0.5270452226732872,-0.4682660157363547,-0.1759955265647715,-0.4682660157363547,0.0,-0.0359408066737807,0.5629860293470679,-0.2613755082554933,3.768660052676285,0.17401358527462843,-0.35854152610009077,0.4729648283821917,-0.07437928220414243,0.2737755763831319,-0.9826493121554895,0.36694362500943006,1.220734874907383,-0.43803901934797645,0.21439412934611457,-0.861663337597807,-0.6477752615233888,0.4261984018090873,-0.4445576936353695,0.008880495026618945,-0.41465791606599034,-0.6442615423011263,0.5270452226732872
AP0339,2026-08-11 11:30:00,True,61.477672453545445,60.11585439116234,0.022151425192815,58.21027558369024,0.6147767245354544,0.2012704876894834,0.1839527877750621,32.65948,10.69232,9.772332220000004,56.10603913572738,41.8820163453125,218.97994356765136,0.3946919390351724,20.40617779570987,974.0438398344108,977.7887216855185,2.4124960748004565,-0.2183994445889625,4,-1.4508372872528776,-1.5429436700737242,-1.3875586718735846,-1.2912025869921566,0.096356084881428,4.137031287768639,41184.725090288506,0.2285016289108306,339,73.47986341918968,74.0252462113782,76.19243583719766,0.7402524621137822,0.1040187743646106,0.1557287635216071,False,2.496689382554645,-0.3333537642683404,3.220374966676816,38257.68891319263,57738.733338906575,77386.2080301791,1.0285089019117613,0.018564155960091,0.3853832934918477,0.018564155960091,-0.2657783316975624,0.2843424876576534,-0.2657783316975624,0.2781950092441651,0.1071882842476825,-0.9295709816378915,1.109517651698354,-1.600660322208488,-2.650285668173608,1.886468600539301,-0.35288461895122264,0.2836271584608119,-1.2628004194275844,-0.5544229978260811,1.3074868512446518,-0.2275445284315087,0.08047787026919201,0.03377941370008808,-0.5181482253330775,0.2702039698691566,-0.3387765955619047,0.29068868307957046,-0.4386801559956502,0.018564155960091033,0.3853832934918477
AP0340,2026-08-11 19:15:00,True,74.0252462113782,73.47986341918968,0.0073675241907497,76.19243583719766,0.7402524621137822,0.1040187743646106,0.1557287635216071,42.459480000000006,5.96632,8.932307096,55.72663419072762,41.80773767045455,218.85736094729253,0.3778707824394002,19.259966655000035,1008.88963345697,990.6798859661072,3.5834308733453337,-0.2827532736799918,4,-1.2736957330981662,-1.4358130921075682,-1.2693457787812032,-1.1695834046207132,0.09976237416049,4.232077534903281,39250.84392233174,0.7558981365454156,340,71.0742622028706,71.74520872966211,70.3953326238782,0.7174520872966211,0.0917071175732947,0.1908407951300841,False,3.623977153450202,-0.3623533055073462,3.16897917027028,36205.17960910521,57777.0545401128,80009.47539023992,1.0000526986852278,0.3220211805112029,0.4421961672639921,0.3220211805112029,-0.124487414130098,0.4465085946413009,-0.124487414130098,-0.043572628339856,0.4857687956038481,-0.6325394585868113,1.1164374939591903,0.6495968229810959,0.49839213166758656,-0.003105945689811426,-0.24199425414252348,0.4458416783745913,-0.573023095624164,0.753707253185326,1.038905620026329,-0.7972900262235532,1.5547798919528824,1.4988403102926653,0.919616930921084,0.052860526214880854,0.9549691788999883,0.4542226054597867,0.09560046920863208,0.32202118051120293,0.4421961672639921
AP0341,2026-08-12 03:23:00,True,71.74520872966211,71.0742622028706,0.0093517955926459,70.3953326238782,0.7174520872966211,0.0917071175732947,0.1908407951300841,37.82408,4.8348,10.061128304,53.730948615718326,41.80773767045455,218.64284136166464,0.3746009224900265,17.07738009144504,1009.29020206343,983.9041052454176,2.6707695399257223,-0.2686193575342641,3,-1.4458852537510585,-1.5863625604625051,-1.5536667322982691,-1.3112396557954962,0.2424270765027729,4.684628373386159,45011.06422537172,-0.015424035416919,341,65.45385997678754,66.45594474638187,70.63906634405612,0.6645594474638188,0.1803033291205457,0.1551372234156355,False,2.7861542819139604,-0.3960257718435586,3.729444597705678,43473.381481772114,55450.76008452431,69781.94235811099,1.0575217620427202,-0.4364148881115623,0.5658936819252501,-0.4364148881115623,0.0985462681984709,-0.5349611563100333,0.0985462681984709,0.1126069751009357,0.4532867068243144,-0.3057919970916452,0.44612960820222103,0.4849624191792268,0.41875147186819545,-0.05324178161924231,-0.06785468555483122,0.2785898907386908,-0.9057686159268918,0.45192807538300644,2.0173663240046977,-0.6354164548379961,0.812179075637208,-0.414914404101422,-0.3633173290448113,0.6186501207620663,0.37293343967800663,0.3971205284536348,0.23090798262065268,-0.43641488811156237,0.5658936819252501
AP0342,2026-08-12 11:07:00,True,66.45594474638187,65.45385997678754,0.0150789334711682,70.63906634405612,0.6645594474638188,0.1803033291205457,0.1551372234156355,38.41208,10.421680000000002,8.967058492000001,54.37795541196611,41.80773767045455,218.64284136166464,0.358628731526793,16.596952898678634,997.5113727180624,989.1767415735942,2.5078871933953537,-0.2498791467156988,4,-1.4557335824869495,-1.4772227904384518,-1.3952833969961496,-1.2918867249085164,0.1033966720876331,3.884240561739575,40796.74321425611,0.0090957262383648,342,66.98035143908663,67.48856525771005,70.62543673424753,0.6748856525771004,0.1495147565669419,0.1755995908559575,False,2.5243015094674424,-0.2745348680319514,2.9862213332842886,38508.725197363485,57312.56337173731,76096.1211542032,0.893220835174512,-0.3674139651919988,1.3563422626409007,-0.3674139651919988,-0.4487604544037499,0.081346489211751,-0.4487604544037499,1.1437758775643907,0.2125663850765101,-0.6470793832158638,0.5252696716561394,0.17866993852393767,-0.07462295761046649,0.20794077022144394,-0.12359903816012792,0.17784419807047083,-0.36594542370107624,0.23278728274486105,1.3175698844586898,-0.20396957949193903,0.08331841455395572,-0.31065671276820295,-0.5245826416141255,0.2163108286566084,-0.2364892009948974,-0.04531167937010597,-0.9966923120583854,-0.36741396519199887,1.3563422626409007
AP0343,2026-08-12 18:36:00,True,67.48856525771005,66.98035143908663,0.0075303692808221,70.62543673424753,0.6748856525771004,0.1495147565669419,0.1755995908559575,39.60768,8.77472,10.3055864,56.0813239980908,41.80773767045455,218.53292225719872,0.3720987307890377,18.869359487130254,1013.948027839723,980.1670405220376,3.67005413580132,-0.2582804472481075,4,-1.4340654561905846,-1.5407117337639182,-1.4500385809210432,-1.3035096049754695,0.1465289759455734,3.6003089215113926,36987.66730128062,1.0872496633202444,343,69.07027926287397,69.62402278019816,77.11562894156847,0.6962402278019816,0.0891206426437614,0.2146391295542569,False,3.8585856109986176,-0.4773698123299911,2.5437915322406,30614.84555701207,57068.30875488087,89412.78571627464,0.9483288687906412,0.2952029429308421,0.6535151187608795,0.2952029429308421,-0.2576497527760884,0.5528526957069306,-0.2576497527760884,0.3413763591785738,0.3121387595823057,-0.2717521752899846,0.3266965422962425,0.47144074144294984,0.24647307667450802,-0.05238221664802114,-0.291979600913769,0.2674145474661333,-0.13021375650382377,0.6334678852990322,1.2741951966008225,-0.7924094223442275,0.7860178875657211,0.3768352545895367,-0.3083668209769103,0.5927726838709354,-0.17021231284565178,0.5499746570127515,-0.04561014570420127,0.29520294293084215,0.6535151187608795
