Batch,fecha_batch,es_lockbox,rendimiento_proxy_batch,recuperacion_refinada_pct,sn_perdido_escoria_frac,recuperacion_real_pct,f_metal,f_dross,f_polvo,sn_metal_t,sn_dross_t,sn_polvo_t,feed_sn_total_t,ley_sn_conc_batch_pct,espesor_ladrillo_norm_mm,frac_carga_secundaria_F,feed_dross_Fe_total_t,T_media_F,T_media_R,R_sum_ln_sn_dep,R_sum_ln_feo_ret,R_n_validos,R_lnirf_twmean,R_lnirf_fin,F_lnirf_F0,F_lnirf_fin,F_sum_d_lnirf,F_sum_ln_sn_dep,F_sn_ext_kg,R_sdi_w10,idx_cronologico,recuperacion_refinada_pct_next,rendimiento_proxy_batch_next,recuperacion_real_pct_next,f_metal_next,f_dross_next,f_polvo_next,es_dev,R_sum_m6_ln_sn_dep,R_sum_m6_ln_feo_ret,F_sum_m6_ln_sn_dep,F_m6_sn_ext_kg,R_m6_masa_fin_kg,F_m6_masa_fin_kg,m6_k_anclaje,x_gn_S1_v9,x_carbon_S1_v9,x_gn_S2_t2,x_carbon_S2_t2,x_gn_S3p_plan,x_carbon_S3p_plan,x_gn_S4_online,x_carbon_S4_online
AP0014,2026-04-26 08:14:00,False,72.27735907223597,71.39812729827501,0.012164691478035719,65.23930703730998,0.7227735907223597,0.11257718678359688,0.16464922249404343,32.1146,5.002079999999999,7.31576802,49.22584475281727,42.415478561836736,299.99971591319826,0.5985012946595948,24.610046892420687,1181.1546700934723,1186.148226030682,,,0,-1.3762647836506092,-1.415636961362165,-1.6409102017356405,-1.2929901410049436,0.3479200607306969,,44925.707434515716,,14,75.14929565234326,76.89084849130701,72.91202180378602,0.7689084849130702,0.10379917208483966,0.1272923430020902,True,2.8882108396324027,-0.20635515620457937,4.731936573598275,37915.97380261557,46737.264054427535,59222.9268283699,1.21255439818817,-0.9364205152351727,0.675152181252394,,,-0.6925686525682244,0.6545595023864199,,
AP0015,2026-04-26 16:09:00,False,76.89084849130701,75.14929565234326,0.022649676432698766,72.91202180378602,0.7689084849130702,0.10379917208483966,0.1272923430020902,35.33096,4.76952,5.8490194440000005,48.45697475661744,42.415478561836736,299.99971591319826,0.5948458038544704,25.530496880455836,1220.8147506373807,1158.1840652145215,,,0,-1.38015284945852,-1.4649186197067112,-1.3051939950844096,-1.2676094594539913,0.0375845356304183,,43513.58286835734,,15,72.3987505014677,73.18325133927344,66.78697420687666,0.7318325133927344,0.08946414597431734,0.17870334063294818,True,2.6656342004655476,-0.35544318259240354,3.281104838158571,32331.09834166251,45607.54689283866,64233.585363109836,1.1820143491764414,-0.685885789032286,0.7688940802398793,,,-0.3504417878657017,0.7351680844697596,,
AP0016,2026-04-27 00:15:00,False,73.18325133927344,72.3987505014677,0.010719677295681088,66.78697420687666,0.7318325133927344,0.08946414597431734,0.17870334063294818,30.46036,3.72368,7.4379970680000005,45.60823478190104,35.28891372434783,299.99971591319826,0.5970903544691247,27.16582313106195,1213.967825541538,1155.385640141974,,,0,-1.4261178133392336,-1.524084345385452,-1.6954450875040687,-1.333423714426502,0.36202137307756677,,41330.3567342967,,16,69.0339560550024,70.17902842181307,76.05963970331315,0.7017902842181307,0.0684778123402213,0.22973190344164787,True,3.4849547279253548,-0.30675941915656224,3.7993262513075905,32185.524278796467,46865.747018080656,63413.49465505776,1.3743837831721777,0.6627616287684858,0.25934004720687404,,,0.7035394236932754,0.21715248933646025,,
AP0017,2026-04-27 08:28:00,False,70.17902842181307,69.0339560550024,0.016316446559051533,76.05963970331315,0.7017902842181307,0.0684778123402213,0.22973190344164787,33.22788,3.24224,10.877186948,43.68661241311744,35.28891372434783,299.99971591319826,0.6203817618078514,26.949812532220683,1178.4788045030607,1137.5698135052198,,,0,-1.3594614965758283,-1.3734873976489643,-1.3533261919004385,-1.3076879042066183,0.04563828769382017,,39782.90479850059,,17,69.61398865040907,70.14778707534529,71.01005050924203,0.701477870753453,0.1386899097774707,0.15983221946907644,True,2.952464238115575,-0.2125529404673738,3.5245162238428662,26714.87437449087,46073.964662790815,65684.4357773912,1.0570855745434093,0.08168499455286415,1.3690837488281864,,,-0.08184074645914172,1.855577326661602,,
AP0018,2026-04-27 16:47:00,False,70.14778707534529,69.61398865040907,0.007609626008057594,71.01005050924203,0.701477870753453,0.1386899097774707,0.15983221946907644,31.31884,6.19208,7.13601942,44.10479893395347,35.28891372434783,299.99971591319826,0.6366461095576702,27.173553958104428,1162.8325151548602,1114.0323474808524,,,0,-1.4658287420253688,-1.5607089054456413,-1.5222185120667815,-1.321473781751825,0.20074473031495654,,40431.40696845534,,18,68.38198798518673,68.85542078251675,70.74325481605581,0.6885542078251674,0.09437178171045839,0.2170740104643743,True,3.8212596931948997,-0.41391087439618796,2.9987234493161052,28542.11241535077,43717.76520365852,64577.39030510491,1.2276142118051603,0.5706049125603332,0.028596647620762666,,,0.41237548554252346,-0.2941406907655025,,
AP0019,2026-04-28 00:59:00,False,68.85542078251675,68.38198798518673,0.006875752002523764,70.74325481605581,0.6885542078251674,0.09437178171045839,0.2170740104643743,30.8798,4.2323200000000005,9.735184176,43.65052199010718,35.28891372434783,299.99971591319826,0.6203017455709027,25.119522998098997,1190.4465858385224,1106.442277428022,,,0,-1.4915964443922454,-1.5890323251501461,-1.4911851762170314,-1.3981568592162037,0.0930283170008277,,39418.66749250886,,19,70.29318056956637,71.49362988104966,71.32181111876965,0.7149362988104967,0.07676869893964335,0.20829500224986,True,3.5965613365558413,-0.34501451934092714,3.1979541179868587,31793.84862701592,43378.7248177752,58061.51888295736,1.1915672204038297,0.25054526153108964,0.022195894781812636,,,0.32236677460858276,-0.2777181167622943,,
AP0020,2026-04-28 08:52:00,False,71.49362988104966,70.29318056956637,0.016790996813011046,71.32181111876965,0.7149362988104967,0.07676869893964335,0.20829500224986,30.48584,3.2735199999999995,8.881977487999999,42.74406317196997,35.28891372434783,299.99971591319826,0.6196261540791163,25.606002980611702,1139.1142490748966,1112.2075759965326,,,0,-1.4142539657437694,-1.4445605926362133,-1.3684998898471372,-1.3488159905797203,0.01968389926741687,,38892.99316400409,,20,69.79018382328715,71.54015202378017,68.30979644844187,0.7154015202378016,0.10428212462251149,0.18031635513968697,True,2.916132215990074,-0.25331474007053556,3.2040520521553377,28672.876059848335,44269.87543459632,61026.4508620231,1.2160506404510598,-0.07722617089583192,0.22324368673149217,,,0.027142002207033254,0.1263519342364232,,
AP0021,2026-04-28 17:01:00,False,71.54015202378017,69.79018382328715,0.024461343049862545,68.30979644844187,0.7154015202378016,0.10428212462251149,0.18031635513968697,30.033079999999998,4.37784,7.569812708,43.96599252446615,35.28891372434783,299.99971591319826,0.48620184977987424,23.483715197983013,1184.0442043784049,1112.98715743827,2.656246725856509,-0.19285024753765762,4,-1.4356892890052206,-1.43611804053355,-1.417205103063453,-1.3642945340101469,0.052910569053306045,3.3388808585390244,27698.57786013452,0.7277442504799327,21,57.322123227247275,57.762105962367876,64.27199374552181,0.5776210596236788,0.15524928539727031,0.2671296549790508,True,2.7333309963336863,-0.2708894374899904,3.000532024724187,27117.471834453056,51640.252727250525,72715.71522682962,1.1364430102116363,0.5473263285422003,-0.06148398545298939,,,0.42510200376433877,0.3435079688691822,,
AP0022,2026-04-29 00:38:00,False,57.762105962367876,57.322123227247275,0.007617151898984725,64.27199374552181,0.5776210596236788,0.15524928539727031,0.2671296549790508,28.94332,7.7791999999999994,13.38527908,45.032553548281115,35.28891372434783,299.99971591319826,0.49703650706909375,24.369313803896905,1173.838405441427,1143.750489506592,2.964569978274241,-0.21815029376226464,4,-1.5143686280220894,-1.5742692520761956,-1.4716767617195794,-1.380824737527465,0.09085202419211447,3.5944025733300142,33007.22449106486,0.7830670406515949,22,73.02108529158157,73.71980227073506,73.9551102010859,0.7371980227073506,0.07479701333866365,0.18800496395398575,True,3.0656020319685786,-0.32051765671769133,3.1807204778073537,32650.660252255406,50723.41248087343,66443.0700688368,0.8734548774236401,-0.09402639743609992,0.21089236527487332,,,0.00688816008852719,0.06414661797839213,,
AP0023,2026-04-29 09:40:00,False,73.71980227073506,73.02108529158157,0.009478009403599162,73.9551102010859,0.7371980227073506,0.07479701333866365,0.18800496395398575,32.02248,3.24904,8.166578059999999,43.299888152326496,34.73982860413044,299.99971591319826,0.493087396639473,21.814879929650484,1170.6939436827236,1176.1670897374936,2.3599602763596343,-0.03688760283998849,4,-1.47014578752532,-1.5034843885348714,-1.3220357180480795,-1.3824081243740045,-0.060372406325925,3.96537830992691,36020.675806685205,1.9910842479597495,23,68.24465926788112,69.97752808840514,67.2198616368222,0.6997752808840514,0.09847890920794468,0.20174580990800395,True,2.536853861364701,-0.21390301132034037,3.607283130616538,35496.19994144591,50537.87614927193,59866.98237748143,1.1018822758859947,-0.3113693848925125,-0.2357378710878825,,,-0.589993042832945,-0.02919588901186726,,
AP0024,2026-04-29 17:18:00,False,69.97752808840514,68.24465926788112,0.0247632185340246,67.2198616368222,0.6997752808840514,0.09847890920794468,0.20174580990800395,30.20948,4.25136,8.709418832,44.94130047933872,34.73982860413044,299.99971591319826,0.5033261970245505,24.186200162264576,1230.4594276320875,1172.6288711834472,2.6396080112553255,-0.15685426154394808,4,-1.4005709483767184,-1.4167482237456348,-1.3279539614146174,-1.2799446103226104,0.04800935109200699,2.8186916417862085,27445.921162028055,1.0710653958158447,24,70.25938653818,71.64213374701936,68.17736396153973,0.7164213374701935,0.08047182239334534,0.203106840136461,True,2.746946040204248,-0.2661494586965266,2.5230460083881248,26584.07329092289,52878.55332950786,75048.21957949392,1.1052534550105149,0.4729181466381649,-0.6711901568312102,0.25824425801115924,-0.14462430106699564,0.6455680898650894,0.03591427325253756,0.5966649647277834,0.0782284541574444
AP0025,2026-04-30 00:49:00,False,71.64213374701936,70.25938653818,0.019300754130552288,68.17736396153973,0.7164213374701935,0.08047182239334534,0.203106840136461,32.07344,3.60264,9.092882512,47.04411865805386,34.73982860413044,299.99971591319826,0.5017354479484737,25.285084461026933,1229.2390262620386,1155.4242798617352,2.901464784504054,-0.08218736126680234,4,-1.430932456951873,-1.4524433457114974,-1.4441833526449053,-1.415594117445612,0.02858923519929335,3.5407737873500227,30160.18441867418,2.0795911718360305,25,73.63430377036208,74.97094771520791,71.45226203507472,0.7497094771520791,0.06748106245890709,0.1828094603890138,True,2.976699564095795,-0.18370622567949033,3.041373421924166,28692.894309840824,53321.800573868604,70141.2346813755,1.1201076338263911,-0.5255222211919088,0.9024571700379442,-0.3001985180671696,0.8036895661249772,-0.4894691470783142,0.7101470475038201,-0.23094253135624465,1.0352795435986908
AP0026,2026-04-30 08:56:00,False,74.97094771520791,73.63430377036208,0.017828825506159416,71.45226203507472,0.7497094771520791,0.06748106245890709,0.1828094603890138,31.8206,2.86416,7.7591479,44.534069452384585,34.73982860413044,299.99971591319826,0.47727937514076174,23.876078716483566,1207.7796165929892,1163.5188761040527,2.6653219521981906,-0.06472283562011272,3,-1.402169973212761,-1.4837889351566127,-1.234961169183621,-1.3345698868602314,-0.09960871767661028,3.8472541053984917,31727.23691622002,2.0180935959970636,26,68.35179128931844,69.86460301210657,70.45627783754603,0.6986460301210656,0.11648692833651526,0.18486704154241906,True,2.856597881253637,-0.2784871833353078,3.2097042952561496,29868.045006629924,51537.34926639539,67245.72847040775,1.149436772068703,-1.0938581861447763,-0.13372175393712799,-0.9264117692281298,0.15795053426443625,-1.0566061168105298,-0.0046481391861407095,-0.9673965115565196,-0.27496130058482293
AP0027,2026-04-30 17:13:00,False,69.86460301210657,68.35179128931844,0.021653479123412325,70.45627783754603,0.6986460301210656,0.11648692833651526,0.18486704154241906,31.54228,5.25912,8.34632666,44.76858694228547,34.73982860413044,299.99971591319826,0.5033514782905039,24.193710190368503,1171.041769911373,1132.14855497594,2.4517041999881948,-0.18746332838974478,4,-1.4697603932007903,-1.5607511216861492,-1.3998369373786999,-1.3886832604425272,0.01115367693617264,3.38982573195424,31447.944040812792,0.577070916090747,27,65.6207391190057,66.29014116195945,65.64352511167066,0.6629014116195945,0.09901552951796164,0.2380830588624438,True,2.6330509787820606,-0.37326009790548076,2.8501564791866087,29170.411090071895,50905.308934885856,71267.77677102337,1.0687920388990995,-0.38764573561214566,-0.020847830265869498,-0.3499614653635059,-0.10823570213301092,-0.15471372076386608,-0.05261605450133316,-0.28137040336772823,-0.2674324600619972
AP0028,2026-05-01 00:37:00,False,66.29014116195945,65.6207391190057,0.0100980633201292,65.64352511167066,0.6629014116195945,0.09901552951796164,0.2380830588624438,30.766119999999997,4.59544,11.049745604,46.868476285607244,36.50794218065217,299.99971591319826,0.49515441350451184,23.62152638075584,1222.8230532164794,1160.3903348770523,2.588439950782145,-0.17959654548679937,3,-1.5309141904122234,-1.5767594647085823,-1.3608164005815877,-1.3563285903026252,0.004487810278962501,4.662672264042093,37986.25003594846,0.7924744959141514,28,65.88376038277886,67.01348465735106,65.86678950590893,0.6701348465735105,0.13597310097861837,0.1938920524478711,True,2.6903403644287707,-0.290472923244244,4.103500975269554,37138.48147348329,51740.947527339085,63144.28686247729,1.0430069311832189,0.1319696795393838,-0.23909623388649992,0.2820442438617111,0.12831551073482614,0.36485908007918955,0.131973806554856,0.12257293508556258,-0.47389505355776035
AP0029,2026-05-01 08:23:00,False,67.01348465735106,65.88376038277886,0.016858163403211127,65.86678950590893,0.6701348465735105,0.13597310097861837,0.1938920524478711,30.979759999999995,6.28592,8.96346352,47.03396086615212,36.50794218065217,299.99971591319826,0.48514221148580755,23.488665926912137,1171.500055006117,1119.9418174758434,2.68255975437728,-0.15111293209527493,3,-1.4775767056029436,-1.5749567226212515,-1.533632256942664,-1.3947964108723923,0.13883584607027166,3.575650528298712,32740.419925887327,1.171430433424531,29,69.92471280949019,71.22694488104591,73.87404052890878,0.7122694488104591,0.11313579618065882,0.17459475500888216,True,2.8537527197625105,-0.3401820433964514,3.0249069754986166,31022.661502820563,52131.11461340271,69840.75279095171,1.0521676999875458,0.16589988229583402,0.15976947767619396,-0.19738296360246155,-0.1451385419835013,0.0998040733914477,-0.2252626028987465,0.1212927685356149,-0.11448610001533466
AP0030,2026-05-01 16:09:00,False,71.22694488104591,69.92471280949019,0.01828285733342257,73.87404052890878,0.7122694488104591,0.11313579618065882,0.17459475500888216,34.13732,5.42232,8.367896492,46.21017038676963,36.50794218065217,299.99971591319826,0.5071505179773503,23.607254962954254,1200.6725026973368,1124.320205974346,1.9978546500136396,-0.18545227394072206,4,-1.4710759466655998,-1.589871186562584,-1.6278337896563093,-1.4145820614150049,0.21325172824130445,4.635442275041114,38657.064519917796,0.14333191060641903,30,64.14580284784356,64.60847930118547,70.86593366109079,0.6460847930118547,0.16305205148397867,0.19086315550416652,True,2.117628986871369,-0.310607396057263,4.04435275259133,37807.22848889149,51171.67636354544,63505.28171342724,1.0177185228418786,0.3553085420608864,0.07033846687192102,0.2134297266190012,-0.0944779377152159,0.589154638846512,-0.2986227236284897,0.3532108519199228,0.1507789907487233
AP0031,2026-05-02 00:31:00,False,64.60847930118547,64.14580284784356,0.007161234227245354,70.86593366109079,0.6460847930118547,0.16305205148397867,0.19086315550416652,31.940160000000002,8.060719999999998,9.435603176,45.071247001063455,36.50794218065217,299.94958435208713,0.506473646381871,23.31539560926957,1147.6379952004424,1089.4180735263633,3.450513737639313,-0.38255661766247795,4,-1.5437880724244448,-1.6916688441608665,-1.6548891317832628,-1.3580766935063335,0.29681243827692927,3.8075899212173865,30029.25483378501,-0.37505243898546636,31,71.61495281608187,72.28606164433323,67.76623996221792,0.7228606164433323,0.1287781160854454,0.1483612674712223,True,3.556702609286949,-0.4928670027248029,3.0119202365438067,28320.657314494274,48605.815036410146,71064.75133581978,0.9204711256736187,0.4002256104827231,-0.05833043617585344,0.6208579095784327,-0.08860796746155433,0.5850647950346978,-0.17112754114270412,0.8114855401987402,-0.40765643726680095
AP0032,2026-05-02 08:02:00,False,72.28606164433323,71.61495281608187,0.009284069611558043,67.76623996221792,0.7228606164433323,0.1287781160854454,0.1483612674712223,31.230639999999998,5.563759999999999,6.409835076,46.085838637959235,36.50794218065217,299.94958435208713,0.49500235700517686,23.1281783719011,1126.893247338052,1105.9675211152064,3.5612336388147243,-0.34510431512795003,3,-1.4890005534110855,-1.6498577327624329,-1.3183183269943968,-1.2435292274770537,0.07478909951734303,3.6652294234440386,31892.24174155693,0.11019048753522398,32,68.51324204215862,70.20180396607145,73.63540169701088,0.7020180396607145,0.11390270235222259,0.18407925798706287,True,3.6685916760052386,-0.4680887768444568,3.077293766997431,29665.722200679313,49040.82392271982,69927.0716993773,1.169207500324834,0.18804286840649925,0.1675927453019013,0.22301549098199333,-0.18403155515292197,0.2162791032397401,0.0063442578299624935,0.26923189828025756,0.13892527677784683
AP0033,2026-05-02 15:28:00,False,70.20180396607145,68.51324204215862,0.02405297055797767,73.63540169701088,0.7020180396607145,0.11390270235222259,0.18407925798706287,32.396840000000005,5.2564,8.494918836,43.99628338187651,36.50794218065217,299.94958435208713,0.4933019850182806,22.04599322272175,1169.553806488988,1126.4931697874881,2.3430107946656036,-0.29584691389291007,4,-1.3917208809617863,-1.4906335049953694,-1.047914193093855,-1.224929267480397,-0.17701507438654218,3.114325426130141,29388.458165213226,-0.6154583442634971,33,72.29393444746285,73.4113115470715,66.62787081729759,0.7341131154707151,0.12387564206811426,0.14201124246117072,True,2.455753427105734,-0.42015687021509207,2.6003843959357367,27836.26152100881,49491.46682509096,69826.75604122797,0.9649342119511964,-0.3601876779187794,-0.44316214573340695,-0.7284102297643545,0.16036786418533638,-0.4979098444591289,-0.49126817316876537,-0.6509543726408473,-0.4496192837527597
AP0034,2026-05-02 23:09:00,False,73.4113115470715,72.29393444746285,0.015220775600667487,66.62787081729759,0.7341131154707151,0.12387564206811426,0.14201124246117072,30.06248,5.0728,5.8154663719999995,45.1199770174786,36.50794218065217,299.45442019543805,0.5013671251647364,22.91441381654597,1189.9684182012775,1164.3965784461893,2.8249843479133303,-0.1981166565179319,4,-1.412740637523482,-1.4458327567088787,-1.4207264376478568,-1.3164682862025283,0.10425815144532846,4.705569575036219,33455.38769139561,0.8438177827340114,34,71.32074589797088,72.33746690454569,74.33555030458042,0.7233746690454569,0.07636525894527674,0.20026007200926638,True,2.910943159533832,-0.2880815950554601,4.002540385535396,32254.565649656644,49926.07933632044,65885.6039510984,1.1899249535352951,0.5372906877025585,0.22968924896087145,0.508344153979428,0.6373809887384101,0.5086129352572819,0.27709446451141145,0.3871598976972705,0.7810016882570017
AP0035,2026-05-03 06:22:00,False,72.33746690454569,71.32074589797088,0.014055247578912857,74.33555030458042,0.7233746690454569,0.07636525894527674,0.20026007200926638,36.27764,3.82976,10.043153444000001,48.80254447751715,38.87376026625,299.3443837161827,0.5070480951262052,27.026476206857243,1192.1258921358938,1148.3710752390161,3.0213578887510426,-0.12076325465267503,4,-1.3906616219468635,-1.4338946143618734,-1.391768859737098,-1.3542159541541878,0.037552905582910245,3.541232102739932,31320.564199686836,1.8137253422242923,35,63.69161356988688,64.53171549490077,58.37844803076976,0.6453171549490078,0.15123373553766578,0.20344910951332648,True,3.2027404074980326,-0.31674338376300804,2.597858373336617,27401.40464597166,52404.09549910521,78223.94183113115,0.9648898242176989,0.9966998858062606,0.05934667684817091,1.0799382597959508,0.4266069554356976,1.0499793545286475,0.3658326867396646,1.1441790635199904,0.47513712145102066
AP0036,2026-05-03 14:03:00,False,64.53171549490077,63.69161356988688,0.013018434711847507,58.37844803076976,0.6453171549490078,0.15123373553766578,0.20344910951332648,27.97116,6.5552,8.818466316,47.91350394456723,38.873760266249995,299.3443837161827,0.4824616245545836,22.802942787856768,1153.4192882208317,1127.0533718542797,2.7217621575465114,-0.23987555254016885,3,-1.499444183050862,-1.5893314679832569,-1.3502239272798238,-1.3455214286286958,0.004702498651127929,4.34611680038215,37643.00922756048,0.32300663214482306,36,68.65731407847392,69.07773087261799,79.77093149653741,0.6907773087261798,0.11741428656840777,0.19180840470541224,True,2.8411588299763215,-0.36187885454553037,3.6799299023290226,36463.048059569206,50763.94131637518,65810.67516243948,1.1301975434606713,-1.1581207064477548,-0.026259959021825555,-1.0759335181057652,-0.15124535479005002,-1.2259589429670572,0.03667998418258013,-0.9955349395545802,-0.21588378897815322
AP0037,2026-05-03 21:48:00,False,69.07773087261799,68.65731407847392,0.006086140769727246,79.77093149653741,0.6907773087261798,0.11741428656840777,0.19180840470541224,30.2526,5.1421600000000005,8.40025124,37.92434090018513,38.87376026624999,299.3443837161827,0.6834816866468775,22.86624649907556,1146.1126874279219,1142.4590044977972,2.96657856967779,-0.14085512125913946,4,-1.42973732582622,-1.5021480540840721,-1.618218074973127,-1.3544366546704092,0.2637814203027178,2.906969149073113,29613.538809930422,1.5580273570863954,37,69.38813084594135,70.54828998984121,69.73262135424675,0.7054828998984121,0.09009885945384016,0.2044182406477476,True,3.057440839538842,-0.2442474703143419,3.3882943782100474,29260.032304153734,39501.99430340298,47866.53832113273,0.7596387471936321,0.06149203351251195,1.0006469199572463,0.0745795718739295,1.0575475669238517,0.3332658647974155,0.48285357367761594,0.2723141872252464,1.3013130801332733
AP0038,2026-05-04 05:30:00,False,70.54828998984121,69.38813084594135,0.016444893902700247,69.73262135424675,0.7054828998984121,0.09009885945384016,0.2044182406477476,33.04364,4.22008,9.57460876,47.38620083151031,38.873760266249995,299.3443837161827,0.4916272200594009,23.15852372865082,1188.3979576066745,1103.6368748472132,3.0575976672770935,-0.3149268828151064,4,-1.3953204220225666,-1.4665777897387267,-1.3171433464882618,-1.2766106218069193,0.0405327246813425,2.987496968558878,28571.22573507827,-0.09167116087397043,38,66.93700757800468,67.8520960145846,66.33466403718435,0.678520960145846,0.153290372150204,0.16818866770394997,True,3.145326540726545,-0.40579378722847015,2.520699918658922,26920.072341137973,50989.868181503174,78067.31902030743,1.0162468151583808,0.9323382600936649,-0.02245073017448354,1.0257359366525267,-0.20676540386889428,1.0757526278305605,0.15535621504666722,0.8016860901603138,-0.025575140861231443
AP0039,2026-05-04 12:57:00,False,67.8520960145846,66.93700757800468,0.013486516855473758,66.33466403718435,0.678520960145846,0.153290372150204,0.16818866770394997,33.06716,7.47048,8.19653616,49.84898993603703,38.986349541176466,299.3443837161827,0.4700006938542028,24.421681733392642,1114.4528813543127,1101.127515017187,3.131082453129823,-0.3757949871257072,3,-1.6023215622433338,-1.7224676786377797,-1.445774621378713,-1.3831596736844487,0.06261494769426434,3.086546206774806,32053.46822463044,-0.6268674181272487,39,68.44628321164319,70.94745298054326,69.05088421936394,0.7094745298054326,0.10942057836561439,0.18110489182895298,True,3.2258234787930866,-0.47484239311609205,2.6689748624606935,30849.09347693387,52774.46253650314,76623.49689198827,1.0688577594845,0.2993009106752889,0.345908194070576,0.4186566562263072,0.4089934006559973,0.431950018470346,0.4616444029021407,0.508275126100086,0.39448817192664964
AP0040,2026-05-04 20:45:00,False,70.94745298054326,68.44628321164319,0.03525383454690056,69.05088421936394,0.7094745298054326,0.10942057836561439,0.18110489182895298,32.424279999999996,5.00072,8.276823868000001,46.957081529894815,38.986349541176466,299.3243570767365,0.4489274176811994,21.22859590802118,1175.1829618694335,1089.0430228125838,2.0426870121833396,-0.17821868877896366,4,-1.417366358941809,-1.4580490383194198,-1.4125935409796222,-1.330523857638941,0.0820696833406811,3.7373390069940897,31420.469116571392,0.26050012439370307,40,71.75709033455325,72.81941645167599,77.68339665320178,0.7281941645167599,0.09923909863338186,0.1725667368498582,True,2.1155710510504044,-0.25518248756257605,3.46649734029122,30473.35520629138,53559.448226327055,71918.33672865777,1.01968835579484,-0.039998859037692625,-0.2406846302167354,-0.24177830346167042,0.12212233268724604,-0.11084969527459293,0.1877029541158267,0.0922635883649004,0.4159575675816335
AP0041,2026-05-05 04:15:00,False,72.81941645167599,71.75709033455325,0.014588500826942373,77.68339665320178,0.7281941645167599,0.09923909863338186,0.1725667368498582,37.29292,5.08232,8.8376395,48.00629427480492,38.986349541176466,299.3003251094009,0.4722292646571441,23.01817669415494,1124.4209916719813,1074.3510175506626,2.8452701268622906,-0.1296546359697993,4,-1.4707720206437176,-1.4927117926560605,-1.428833672141665,-1.352109506472036,0.07672416566962892,3.7837192049282047,31701.96144623275,1.5487237671642977,41,73.19159819358674,74.22791691922325,84.49977679572875,0.7422791691922324,0.09897437072513515,0.15874646008263243,True,3.0759857953202228,-0.3694359382673324,2.898243668421688,27247.23527555584,52435.03759351659,78760.692634348,0.9337086774882695,0.2662487536405646,-0.010413022757626844,0.12122330972770978,-0.5340200875571153,-0.045559949372792494,0.16090001213290872,-0.022496859814606723,-0.3922404190081896
AP0042,2026-05-05 11:42:00,False,74.22791691922325,73.19159819358674,0.013961306859307817,84.49977679572875,0.7422791691922324,0.09897437072513515,0.15874646008263243,40.47204,5.39648,8.655494252,47.8960318414069,39.34664743058824,299.3003251094009,0.4719101172303226,22.293734031533667,1107.361542785554,1089.9648179898913,2.651702587275178,-0.26419395031961235,4,-1.424331327425622,-1.4779788565112408,-1.2862448795235062,-1.2514346948753359,0.03481018464817032,3.630642900539608,32097.4620730906,0.009763084079054352,42,72.39589576208347,73.85536826897214,74.50999270563719,0.7385536826897215,0.08863341320041944,0.17281290410985906,True,2.733220031900038,-0.3504072640553939,2.721805221757873,29878.713997584244,51606.553447956416,73517.43267108654,0.8314490469845077,0.5761609764051697,0.3226804877340938,0.6827098564282895,0.22707131691840235,0.8131843446713746,0.4503443348625703,0.49569879847586074,0.28999164918159936
AP0043,2026-05-05 19:04:00,False,73.85536826897214,72.39589576208347,0.01976122441869711,74.50999270563719,0.7385536826897215,0.08863341320041944,0.17281290410985906,36.10516,4.33296,8.4481842,48.45680248908197,39.34664743058824,299.2193873309356,0.4628083623886631,22.7428687708407,1152.0294437098908,1094.8586258490682,2.642834114243478,-0.16720179811473224,4,-1.419086485159841,-1.4430754355064974,-1.2698134815193802,-1.271526405464508,0.07217851072229764,2.7192831428746196,18703.579659176205,0.9708161330961556,43,67.51492679822287,68.36797693655916,72.73423832646773,0.6836797693655916,0.0724918244135349,0.24382840622087357,True,2.784394739748505,-0.31408042669693526,2.3729787168215255,17785.32585329077,45732.15531018825,64162.38931188495,1.1497631972634308,0.5551859900981831,0.140010752088801,0.020732011635352782,-0.11774574657504189,0.3974710427050636,0.1445737491883591,0.2713862609123898,0.256574719494387
AP0044,2026-05-06 02:36:00,False,68.36797693655916,67.51492679822287,0.01247733480731561,72.73423832646773,0.6836797693655916,0.0724918244135349,0.24382840622087357,35.67004,3.78216,12.721407584000001,49.04160794245892,39.34664743058824,299.00355325502835,0.48356483575765236,23.970870458537913,1132.3181215785896,1075.8580077882166,2.898245266073634,-0.3383126503870156,4,-1.4424997249479643,-1.575111157669274,-1.3915788259594148,-1.3111889032719581,0.0803899226874567,3.6835034547382346,33180.97913430886,-0.4848812377965217,44,68.17813473003088,70.620289548631,67.37854416048518,0.7062028954863101,0.09644832666303656,0.19734877785065336,True,2.991997744147703,-0.43861973034118124,3.131952381527655,31633.033106763785,51289.86295106747,73871.4097159146,0.9034013888248181,-0.7786646764823087,-0.21526667743752048,-0.7524838082647228,-0.05578529727642029,-0.6258534546272875,0.11309588547366965,-0.8661491369460125,-0.12806438335326592
