xG,xC,zD_R3,zD_F6
-0.31468385151383704,1.762125157807228,0.4310472515894901,-0.1815195254651938
-0.4084825388528688,1.5774374266622426,0.6430483775055825,0.24740097244591908
-0.5504925558541585,1.4465012163372535,-0.17273448901413002,0.1131401896792088
0.43754720952631043,1.7317091159458506,0.7345708735141581,-0.003476189758670589
-0.03455907825800608,2.001408301657343,0.2465847883581247,-0.033814372790181846
-0.6937670605903412,2.125823643781488,0.29998947331896986,0.15176416557244687
-0.6179690596939151,1.1772319820492516,0.38317690162262696,-0.19680334673932598
-0.8711726599322773,2.1451888398708188,0.8043298211023986,0.25847958226225365
-0.3305597911739939,1.8855176803626037,0.4151826667483117,-0.0662797679141538
-0.8151444569580582,1.4210034304948307,0.3073393683672121,-0.06356540857083992
-0.7391599316847852,1.5347273529260752,0.3429113477644554,-0.22697939255408306
-0.28482108775738446,1.0518648311942842,0.5474882134446357,0.06681727515103386
-1.2534970983369673,1.4870368647728442,0.11823775545938986,0.5949842930360725
-0.7004345302714068,1.464376268492087,0.4956521936372811,0.233311328244453
-0.07851222433544236,1.3741246189140464,0.5358081116702302,0.01059266089908606
-0.42082720418169517,1.1009840234643553,0.3418447509481979,-0.0555421275629413
-0.6656198287700226,1.8583482932214297,-0.5918523321843205,-0.07484559117351774
-0.35145136172853864,0.9423480011806724,-0.16049540200551826,-0.24639842775720888
-0.23049860548979595,1.3226627501681052,-0.11836999076634647,-0.4045057309262423
-0.6904756285022808,2.0620063371519146,0.648937724825422,0.004518976784904538
-0.5568318689640912,0.8592739369841205,-0.4572668678562968,0.05691881791152631
-0.3304947277502257,2.3218701102746406,0.3590223750137769,0.053221996187834186
-1.0084359754141525,2.3153703713631804,0.38981952031173894,0.182739170248281
-0.4778446874226465,2.0503841822112046,0.49471140926230484,0.32314892724703537
-0.5265540181238952,2.0445711530646076,0.5166525628067864,-0.14133930746074708
-0.7604209716139734,0.6658371355022901,0.2708006260276865,-0.027264929453697462
-0.36849684635754576,2.3389203868184127,0.4473783867257619,-0.200581858932253
-0.9551575362369016,0.7214871812304127,-0.0963511292465018,-0.3820635300148928
-0.7941970681853379,2.566773651127564,-0.058272772750780355,0.3916867616800116
-0.7117407302627676,0.46047173034044153,0.2996542197778995,0.3830865376398056
-1.0112642849399578,1.2239895798083937,0.2789033826291405,0.10446741591236297
-0.17296547438889798,2.944455344110488,0.48273098337856535,0.18722904605366408
-0.9292402163287594,0.8998407454334671,0.3181071132962685,0.20760094821975816
0.058449387391811936,1.4639240184343292,0.5660704807874715,0.17945911707957696
-0.47498036393021037,1.2455068367865731,0.6356535511004138,0.21785307021767286
