fase,Batch,avance_prev,palanca,valor,pred_sn_dep,sn_dep_lo,sn_dep_hi,pred_feo_ret,feo_ret_lo,feo_ret_hi,pred_dT,dT_lo,dT_hi,pred_temperatura,support_score,derivada__exceso_o2_combustion_pct,derivada__relacion_C_Sn_carga,derivada__v5_dosis_C_sn,derivada__v5_exceso_C_pos,J_costo,J_temperatura,J_soporte,J_sn,J_feo,J_incertidumbre,J
Reducción,AP0044,0.7494676036533982,tasa_gn_nm3_min,22.392523834251115,1.460277128287911,1.073894971954164,1.846659284621658,-0.14792664449437234,-0.23936281158528455,-0.056490477403460124,-14.822159700346436,-29.532401292550453,-0.11191810814241698,1070.7767278048952,0.36125887877558804,6.786965584477252,3.281957980842632,0.14716647503646527,0.0,-120.15385485569561,-0.0,-214.18997076770685,1589.5846679978054,-972.594315140668,-510.88732399272385,-228.24079675898892
Reducción,AP0044,0.7494676036533982,tasa_gn_nm3_min,23.193558022828206,1.4686113463639534,1.0822291900302063,1.8549935026977005,-0.15158457270790057,-0.24302073979881278,-0.06014840561698835,-14.456754087624859,-29.16699567982888,0.25348750457916047,1071.1421334176168,0.39469435851905005,3.0988720956137086,3.281957980842632,0.14716647503646527,0.0,-120.874785625415,-0.0,-147.31901128078283,1598.6568810844815,-996.6446151919583,-510.88732399272385,-177.06885500639856
Reducción,AP0044,0.7494676036533982,tasa_gn_nm3_min,23.994592211405298,1.4768502487497654,1.0904680924160184,1.8632324050835125,-0.15521459438987087,-0.24665076148078308,-0.06377842729895865,-14.09134847490328,-28.8015900671073,0.6188931173007397,1071.5075390303384,0.42704846174359046,-0.34297515999699324,3.281957980842632,0.14716647503646527,0.0,-121.59571639513439,-0.0,-82.61080483170203,1607.6253382765572,-1020.5114342074874,-510.88732399272385,-127.97994115049046
Reducción,AP0044,0.7494676036533982,tasa_gn_nm3_min,24.79562639998239,1.4850030730978276,1.0986209167640806,1.8713852294315747,-0.15881941414054243,-0.25025558123145464,-0.06738324704963021,-13.725942862181702,-28.43618445438572,0.9842987300223172,1071.87294464306,0.4555048597044387,-3.562441478007638,3.281957980842632,0.14716647503646527,0.0,-122.31664716485376,-0.0,-25.69800891000551,1616.50009522064,-1044.2125545066322,-510.88732399272385,-86.61443935357516
Reducción,AP0044,0.7494676036533982,tasa_gn_nm3_min,25.59666058855948,1.493077900710491,1.106695744376744,1.8794600570442381,-0.16240139800393705,-0.2538375650948493,-0.07096523091302483,-13.360537249460124,-28.070778841664143,1.3497043427438946,1072.2383502557816,0.47058533410186526,-6.580404745979671,3.281957980842632,0.14716647503646527,0.0,-123.03757793457315,-0.0,-0.0,1625.289948818405,-1067.7635324550015,-510.88732399272396,-76.39848556389359
Reducción,AP0044,0.7494676036533982,tasa_gn_nm3_min,26.39769477713657,1.5010818319863521,1.114699675652605,1.8874639883200992,-0.16596262483503701,-0.2573987919259492,-0.0745264577441248,-12.995131636738547,-27.705373228942566,1.715109955465472,1072.6037558685032,0.4683699424902483,-9.41520870569201,3.281957980842632,0.14716647503646527,0.0,-123.75850870429252,-0.0,-0.0,1634.0026282087435,-1091.1780361956444,-510.88732399272385,-91.82124068391721
Reducción,AP0044,0.7494676036533982,tasa_gn_nm3_min,27.19872896571366,1.5090211308640342,1.1226389745302872,1.8954032871977813,-0.1695049285900402,-0.2609410956809524,-0.07806876149912799,-12.62972602401697,-27.33996761622099,2.0805155681870495,1072.9691614812248,0.4570639767231631,-12.08303612083817,3.281957980842632,0.14716647503646527,0.0,-124.47943947401191,-0.0,-22.57977487255669,1642.6449520020444,-1114.4681237007972,-510.88732399272385,-129.76971003804516
Reducción,AP0044,0.7494676036533982,tasa_gn_nm3_min,27.99976315429075,1.516901344471955,1.130519188138208,1.903283500805702,-0.17302993335742456,-0.2644661004483368,-0.08159376626651234,-12.264320411295392,-26.97456200349941,2.445921180908627,1073.3345670939464,0.43860517539844046,-14.59821788987802,3.281957980842632,0.14716647503646527,0.0,-125.2003702437313,-0.0,-59.49737752200201,1651.2229585249465,-1137.644473095596,-510.88732399272396,-182.00658632910665
Reducción,AP0044,0.7494676036533982,tasa_gn_nm3_min,28.800797342867842,1.5247274028112423,1.1383452464774952,1.9111095591449894,-0.176539082543115,-0.26797524963402725,-0.08510291545220279,-11.898914798573815,-26.609156390777834,2.8113267936302044,1073.699972706668,0.4141986723927113,-16.973490574908734,3.281957980842632,0.14716647503646527,0.0,-125.92130101345067,-0.0,-108.31038353346034,1659.7420143301777,-1160.7165745459392,-510.88732399272396,-246.09356875539655
Reducción,AP0044,0.7494676036533982,tasa_gn_nm3_min,29.601831531444933,1.532503702253953,1.1461215459202059,1.9188858585877,-0.18003366331709666,-0.27146983040800887,-0.08859749622618444,-11.533509185852237,-26.243750778056256,3.176732406351782,1074.0653783193895,0.38587517699420104,-19.220212117698008,3.281957980842632,0.14716647503646527,0.0,-126.64223178317005,-0.0,-164.95737433048086,1668.2069050885405,-1183.6928909911064,-510.88732399272385,-317.97291600894073
Reducción,AP0044,0.7494676036533982,tasa_o2_nm3_min,2.936241586406579,1.5041829908009758,1.1178008344672288,1.890565147134723,-0.1651148371395945,-0.2565510042305067,-0.07367867004868227,-5.203526332991855,-19.913767925195874,9.506715259212164,1080.3953611722497,0.10562547649956355,-43.15140666957945,3.281957980842632,0.14716647503646527,0.0,-116.98189257716203,-0.0,-725.4567753197558,1637.3783946364022,-1085.6039660485656,-510.88732399272385,-801.5515633018051
Reducción,AP0044,0.7494676036533982,tasa_o2_nm3_min,4.11154540146219,1.503281883357714,1.116899727023967,1.889664039691461,-0.16485101086669482,-0.256287177957607,-0.0734148437757826,-5.71474588372064,-20.42498747592466,8.995495708483379,1079.884141621521,0.11783065020062333,-40.823413102918956,3.281957980842632,0.14716647503646527,0.0,-117.33448372167871,-0.0,-701.0464279176363,1636.3974941290394,-1083.8693499888013,-510.88732399272385,-776.7400914918007
Reducción,AP0044,0.7494676036533982,tasa_o2_nm3_min,5.286849216517801,1.502380775914452,1.115998619580705,1.8887629322481991,-0.16458718459379515,-0.25602335168470736,-0.07315101750288293,-6.225965434449426,-20.936207026653445,8.484276157754593,1079.3729220707924,0.13129065895384678,-38.49541953625846,3.281957980842632,0.14716647503646527,0.0,-117.68707486619539,-0.0,-674.1264104111893,1635.4165936216768,-1082.1347339290373,-510.88732399272385,-749.4189495774691
Reducción,AP0044,0.7494676036533982,tasa_o2_nm3_min,6.462153031573412,1.5014796684711904,1.1150975121374433,1.8878618248049375,-0.16432335832089548,-0.2557595254118077,-0.07288719122998326,-6.737184985178212,-21.44742657738223,7.973056607025807,1078.8617025200635,0.14608789194443755,-36.16742596959798,3.281957980842632,0.14716647503646527,0.0,-118.03966601071208,-0.0,-644.5319444300078,1634.4356931143143,-1080.4001178692731,-510.88732399272385,-719.4233591884026
Reducción,AP0044,0.7494676036533982,tasa_o2_nm3_min,7.637456846629023,1.5005785610279285,1.1141964046941815,1.8869607173616756,-0.1640595320479958,-0.255495699138908,-0.07262336495708359,-7.248404535906998,-21.958646128111017,7.461837056297021,1078.3504829693347,0.16229376109855273,-33.83943240293748,3.281957980842632,0.14716647503646527,0.0,-118.39225715522876,-0.0,-612.1202061217774,1633.4547926069515,-1078.665501809509,-510.88732399272385,-686.6104964722874
