kpi,variable,grid_value,pd_value
rendimiento_proxy_batch,C_por_Sn_F,0.25400137932988753,-0.49187520165795884
rendimiento_proxy_batch,C_por_Sn_F,0.2568576254859307,-0.11868990692418575
rendimiento_proxy_batch,C_por_Sn_F,0.25971387164197396,-0.11868990692418575
rendimiento_proxy_batch,C_por_Sn_F,0.2625701177980172,0.3043444970814132
rendimiento_proxy_batch,C_por_Sn_F,0.26542636395406044,0.3330496034759166
rendimiento_proxy_batch,C_por_Sn_F,0.2682826101101036,0.3330496034759166
rendimiento_proxy_batch,C_por_Sn_F,0.27113885626614687,0.3330496034759166
rendimiento_proxy_batch,C_por_Sn_F,0.2739951024221901,0.3330496034759166
rendimiento_proxy_batch,C_por_Sn_F,0.27685134857823335,0.3330496034759166
rendimiento_proxy_batch,C_por_Sn_F,0.27970759473427653,0.3330496034759166
rendimiento_proxy_batch,C_por_Sn_F,0.2825638408903198,0.4835348349130727
rendimiento_proxy_batch,C_por_Sn_F,0.285420087046363,0.280306804570307
rendimiento_proxy_batch,C_por_Sn_F,0.2882763332024062,0.280306804570307
