Batch,cal_total_F,cal_por_carga_F,Sn_extraido_total_F,sn_inv_fin_F,feed_sn_F,F_avance_final,sn_metal_t,sn_dross_t,sn_polvo_t,f_metal,f_dross,f_polvo,rendimiento_proxy_batch,feed_sn_total_batch,ley_sn_conc_batch_pct,espesor_ladrillo_norm_mm,temp_media_F,carbon_total_F,gn_total_F,n_escalones_F
AP0346,10698.260706984202,0.08005325544120938,36662.2179696467,13298.129361400903,54269.97235722645,0.7549634027106675,40.78564,7.4664,8.075505436,0.7240798384573869,0.13255326398845851,0.1433668975541546,72.4079838457387,55604.2941128572,41.80773767045455,218.23980464528958,1023.3989014118039,14955.91775358389,10051.828000901296,7
AP0347,10713.635086361712,0.08032387863857053,36104.35302069666,14184.952270889666,54134.979537962,0.7379706727155497,38.48264,3.6039999999999996,11.257055655999999,0.7214093348193349,0.06756187316381834,0.2110287920168468,72.14093348193349,54750.37634233167,41.80773767045455,218.23980464528958,992.7981936238011,14660.053376913394,9572.170380620975,7
AP0348,13056.931580071283,0.09892103815301975,37969.26278051232,11908.559688203504,53604.882383649296,0.7778456148271322,36.97539999999999,4.82936,8.647105984000001,0.7328846867968403,0.09572212852407788,0.1713931846790819,73.28846867968403,54122.12893213196,41.80773767045455,218.23980464528958,1005.3860705577498,15338.034437038215,9650.010831092193,7
AP0349,11979.619993484228,0.08984484660569242,38612.01786221197,11974.285523166072,54131.26375154253,0.7787916872192948,37.663360000000004,9.87632,9.223499828,0.6635174441270733,0.17399166202327926,0.16249089384964746,66.35174441270732,55250.104375930605,41.80773767045455,218.23621077957202,1007.5811069323105,14854.970982363835,9849.326856570942,7
AP0350,11661.215102561273,0.08641764737434901,37621.25484333372,13059.988288154234,54792.996130239255,0.7616485826562299,39.95264,5.42232,12.064726032000001,0.6955581194810525,0.09440023744174354,0.21004164307720394,69.55581194810524,55388.36377860014,41.80773767045455,218.20027212239617,1005.93949565793,14154.96020411233,9983.975769990586,7
AP0351,11784.803193202508,0.08822317138293642,33858.94662811246,16629.18437455223,54217.07529810684,0.6932851083700398,33.84332,9.385359999999999,8.468555708000002,0.6546446736757114,0.1815447164914398,0.1638106098328487,65.46446736757115,54926.026140822694,41.80773767045455,218.20027212239617,992.4999930140356,15431.720210199872,10431.320208335685,7
AP0352,11046.144259138495,0.08289621527559314,34040.95046710792,16199.66581605127,54275.06675199211,0.701526561172646,41.391279999999995,9.06168,8.659089224000002,0.7002173083722968,0.15329666487557464,0.14648602675212852,70.02173083722968,55302.5797266552,41.822702577499996,218.19117886915345,1037.9508904945112,13204.078510358286,9811.313878190922,7
AP0353,11045.085476431886,0.08052585852223909,24863.69913055977,7713.145819371723,55879.929570833694,0.8619692995569277,39.65472,5.8548,9.050941172000002,0.7268032408118736,0.10730847713223945,0.1658882820558869,72.68032408118736,55999.917467822255,41.822702577499996,218.15025922956113,990.2207856193826,14371.509654971038,10082.45221066662,7
AP0354,10998.349827000366,0.0823271224427648,38545.35914532578,11735.456168115606,54404.33174609301,0.7842918791304081,39.59984,9.01816,7.998812700000001,0.699436052852901,0.15928413433983363,0.1412798128072653,69.9436052852901,55679.15787389263,41.822702577499996,218.15025922956113,983.1042747893625,14270.697114340106,10248.137347555383,7
AP0355,10882.847919715641,0.08016366273610825,40020.17690126622,11235.212233387463,55275.43541050826,0.7967413164645725,39.57632,8.70672,9.2570529,0.6878042423181421,0.15131570981526868,0.16088004786658938,68.7804242318142,56912.5211545391,41.822702577499996,218.15025922956113,978.2292196877231,13584.258382735381,10340.272826692715,7
AP0356,10936.223947358863,0.08104046593512024,39738.90869729934,10900.31685029456,54943.693179227885,0.801609316382548,38.611999999999995,7.373919999999999,13.771139408000002,0.6461495994367956,0.12339830763179778,0.23045209293140662,64.61495994367955,54993.27374174795,41.8227025775,218.15025922956113,976.8922554918662,13455.081075267086,10064.956115108873,7
AP0357,10723.095813187756,0.07927038592685715,42584.29565416812,8201.160840197888,55072.20802384333,0.8510834932086394,42.87108,6.48856,7.355312712,0.7559043594323432,0.11440651344538848,0.12968912712226824,75.59043594323433,56502.305472957414,41.822702577499996,218.15025922956113,976.6662593940091,14603.557550516309,10309.458338759432,7
AP0358,10605.778293875943,0.07933028788033257,37350.34702461245,13133.890680820881,54455.554805588385,0.7588144914194678,38.75116,8.568,13.140820984000001,0.640939004103475,0.1417135741783878,0.21734742171813717,64.0939004103475,54834.38359605802,41.822702577499996,218.14569046984573,998.6298951702648,13627.651737169617,10073.536499550046,7
AP0359,10103.449016897821,0.07392766621937452,41159.31150441459,11139.01489359423,56797.72774826449,0.803882737299564,40.14472,9.18544,8.662684196,0.692235750057745,0.1583891965870085,0.14937505335524656,69.22357500577449,56968.421665224865,43.485405736969696,218.10000287269165,978.263992314678,13534.204026035986,10137.847708768022,7
AP0360,10140.258856088944,0.07491340855508435,42086.14115211024,9810.214073089846,56195.05446509841,0.8254256683889725,40.44656,6.708879999999999,9.0173881,0.720037807745699,0.11943283304263613,0.16052935921166483,72.0037807745699,56822.24212808101,43.4854057369697,218.10000287269165,969.5093183605986,14990.669542902368,9789.049168348709,7
AP0361,10469.9629701493,0.07740341980049902,44240.17461672102,8003.548979071282,56169.0339298126,0.8575095845680324,38.87464,6.7415199999999995,9.470354572000002,0.7057015732805074,0.12238058719777228,0.17191783952172027,70.57015732805074,56316.463561180244,43.485405736969696,218.10000287269165,964.0913549625091,14441.524026518531,9933.935613696667,7
AP0362,10465.731974018772,0.07597285208252913,44363.568818902866,8796.171469865572,57261.70731370409,0.8463864966219679,38.07692,9.15824,11.970058436000002,0.643134524385897,0.15468636451193785,0.20217911110216516,64.31345243858969,57383.00078416679,43.485405736969696,218.0501726935613,971.0117452633325,15616.781510741279,9976.379289723445,7
