Batch,rendimiento_ha_batch,frac_sn_metal,frac_sn_dross,frac_sn_polvo,feed_sn_total_t,feed_total_t,F_frac_conc,F_frac_reciclo,F_frac_Fe,F_frac_dross,F_frac_pellets,F_frac_secundaria,ley_sn_conc_batch_pct,ley_sn_carga_batch_pct,ley_sn_reciclo_batch_pct,ley_sn_dross_batch_pct,F_cal_por_t_carga,F_C_por_t_Sn,R_C_por_t_Sn_escoria_inicio,F_feed_rate_mean,F_feed_rate_cv,F_gn_por_t_carga,F_o2_enriq_mean,R_o2_enriq_mean,F_gn_rate_mean,R_gn_rate_mean,F_tiro_mean,R_tiro_mean,F_tgas_mean,R_tgas_mean,F_temp_max,R_temp_mean,R_temp_max,F_termocupla_mean,espesor_ladrillo_norm_mm,F_desvio_duracion_total,R_desvio_duracion_total,F_lanza_mean,F_lanza_std,F_tipp_mean,R_tipp_mean,F_b2_final,F_irf_final,R_b2_final,F_feo_final,R_feo_final,R_sio2_final,R_cao_final,R_al2o3_final,R_mgo_final,F_masa_escoria_final_t,R_masa_escoria_final_t,F_sn_escoria_final_t,R_sn_escoria_final_t,F_sn_extraido_t,R_sn_extraido_t,R_feo_extraido_t,F_feo_escoria_final_t,R_feo_extraido_frac,R_selectividad_masa,F_avance_reduccion_final,R_sn_extraido_frac,R_frac_sn_extraido_R0,rendimiento_proxy_batch,fusion_carbon_total_kg,fusion_carbon_rate_mean,fusion_carbon_rate_cv,fusion_b2_mean,fusion_frac_b2_optimo,fusion_o2_exceso_mean,fusion_o2_exceso_std,fusion_duracion_total_min,fusion_ley_sn_pico,fusion_ley_sn_final,fusion_temp_mean,fusion_temp_trend,fusion_cao_total_kg,fusion_interaccion_C_x_Sn_prev_mean,delta_FR_ley_sn_escoria_pct,delta_FR_ley_feo_escoria_pct,delta_FR_temperatura_horno_celsius,delta_FR_presion_punta_lanza_kpa,delta_FR_exceso_o2_combustion_pct,reduccion_carbon_total_kg,reduccion_carbon_rate_first,reduccion_carbon_decay_ratio,reduccion_gn_total_nm3,reduccion_o2_total_nm3,reduccion_aire_total_nm3,reduccion_o2_exceso_mean,reduccion_lanza_pos_mean,reduccion_lanza_pos_std,reduccion_frac_en_valle_lanza,reduccion_selectividad_media,reduccion_duracion_total_min,reduccion_ley_sn_inicio,reduccion_ley_sn_final,reduccion_ley_feo_final,reduccion_feo_caida_total,reduccion_sn_caida_total,n_escalones_reduccion,recuperacion_real_batch_pct
AP0113,0.767415682547155,0.7192181136326095,0.10841663073929543,0.12868664833548724,53.124690932794714,128.1161691236275,0.4478967313225078,0.08043817648312328,0.10651213921433832,0.14540823331987568,0.21974471966015485,0.4455911294631538,41.05276577,41.46603141210951,56.65750889999999,38.999760659883705,0.10064619558495,0.26729456296839316,0.4058047452407543,412.4997096230878,0.026520704373072388,75.54982221563658,43.10271065433475,29.9903795227088,30.946752084137497,21.134498186103357,92.91020309976685,91.11645095579085,195.28969347748156,192.51835517016326,1153.8586644458665,1140.4741118075744,1154.3225453316556,320.71301495514035,277.1409559819073,0.0,-2.0,1585.8842523040246,1018.7666962590883,29.29174228456878,31.73733207844423,0.5627860899540644,0.2553855516346878,0.556036106998466,17.819807789417137,18.16471559495031,41.1333,22.8716,13.1791,2.135,59.78762491835906,54.7983537690326,6.679652818753829,0.5694096940140178,41.23201608134575,7.493443902263137,0.7000747294497432,10.654039842309249,0.06570979082222045,10.703777164122124,0.87090335437366,1.1218313444711534,0.7467809444317395,75.2067368896212,13830.218998386681,44.66617109403421,0.2944833032881634,0.5524234344954758,0.0,18.75966023809016,0.25670993038832246,303.0,19.3473,11.1723,1085.298056190789,18.249018182403315,12533.040661135934,841.5132725770136,-7.375299999999999,0.6859561428955132,0.4638808857891945,2.263405901735503,-23.573184106263234,2710.634810411084,58.08057244413642,0.2259406318966244,1932.5225204176215,1631.8432057810703,10376.953702576506,-2.0888329975598015,2819.937479308411,289.0850672959206,0.0,-2.4216658769661885,86.0,11.1723,1.0391,18.16471559495031,0.3449078055331718,-10.133199999999999,4,71.92181136326094
AP0114,0.659377273614923,0.6657168761416128,0.16183233567832891,0.20266969626316322,53.71682960369027,129.33997302941512,0.4437268105446925,0.07979356238253041,0.10495809514155155,0.14487729894507598,0.22664423298614944,0.4513150943137559,41.05276577000001,41.5314989987463,56.657508899999996,38.999760659883705,0.09828183766035109,0.25723573910759434,0.270186252542617,412.4217439016758,0.02399229938266844,75.25409652346991,43.06653669444995,29.271715613693416,30.89372914484151,20.0665321972619,93.29487695015966,80.96907571550099,193.9607476577714,189.6229925999497,1131.4795427549261,1094.5376607293738,1114.926977536558,319.9551576083051,276.03093005260814,8.0,-2.0,1992.9146071464445,1365.1868592263706,31.492973347415237,64.87631568726103,0.5225059330576478,0.26221876661903093,0.5518110494145907,18.247436862745097,17.501273016384634,43.9607,24.258,13.3637,2.5151,63.810773842671644,51.94982985484881,10.027990730923536,0.6037089727431979,39.482034445107054,9.908741618501265,2.5519491141261876,11.643830668570573,0.21916748763914068,3.882813165690459,0.8116185550395748,0.9881083742873298,0.7876770239186801,64.61897281426242,13693.267975384355,43.49684184529078,0.3096596430429896,0.542641744234159,0.0,18.859854469948495,0.33437918813467243,311.0,19.6136,15.7152,1079.258538437595,19.603149088593455,12601.989726189224,816.9233042822547,-11.662299999999998,1.3056580821917798,-15.054562561859484,16.086915669826396,-25.075797193724796,2709.425236120329,62.12742919921875,0.07977232620334135,1902.908682982127,1551.462186686198,10425.952175564238,3.5913979238778193,2692.4247835570695,82.08547227904273,0.0,-0.7280217661184497,86.0,15.7152,1.1621,17.501273016384634,-0.7461638463604636,-14.553099999999999,4,66.57168761416126
AP0115,0.666389495620346,0.5995015318809326,0.16462351737674064,0.1538609950029596,54.2848320969154,130.77080893257025,0.4447825444944258,0.07905991563333409,0.11019357615292608,0.14073972170448618,0.2252242420148279,0.44502387935264814,41.05276577,41.51142945434134,56.65750889999999,38.99976065988371,0.09939368057061947,0.25489120886725175,0.2991489988008009,414.01821542073486,0.02664342995270505,73.48498777413262,43.09920832125944,30.973113528398734,30.416182470986882,23.010871856265595,94.25896371064722,91.04595786003665,195.70634867338023,197.61561594645184,1113.1447039113975,1060.4895324871713,1068.2972981156965,313.33343770975154,276.03093005260814,13.0,-3.0,2211.6689463655425,1402.7726083590153,49.196625452100456,28.603611404895776,0.5766244019865228,0.26278158174254623,,18.16677397797475,,,,,,61.82612610704098,,9.353983749364765,,40.58893784979147,9.091105448314892,2.49765948601488,11.231812589203773,0.2223736788856036,3.639849827095578,0.8266472189234998,0.9718966476644001,0.853928095603101,65.30617057079391,13753.735075920411,42.47914855117066,0.285986144181425,0.5654348771878814,0.0,20.847173335460013,4.574126927647889,316.0,22.9065,15.1295,1083.7595191903692,2.0485379095785214,12914.055742860397,907.4185519990073,-12.4211,-0.4736853934998635,12.637004524005533,-43.2121028827715,-36.882253176482365,2798.234873421431,64.71465874128444,0.07733842657752356,2093.4070070054795,1804.99051123725,10285.977410210502,-5.507054329524347,2992.118849329123,474.8062761847174,0.25,8.906127502296618,85.0,15.1295,,,-1.4353362127316664,-14.002199999999998,4,59.95015318809326
AP0116,0.7262355789161,0.6714725879225685,0.12868209751825702,0.1433079181783597,51.65971124349173,126.56796020736115,0.4545305273673772,0.06550339877222895,0.09877743606166803,0.16510012441769137,0.21608851338103463,0.4466920365709549,41.05276577000001,40.81578873425442,54.462917,40.54022056061379,0.10389109162628238,0.2791860858718071,0.5289986939239167,408.572461404658,0.04250508055883432,75.92987960916601,43.005556635876324,30.35926731081829,30.791910789555214,18.894490788777546,92.14005838143416,71.1197152231287,195.6955478848618,168.02017093658446,1081.9203312610907,1050.987265471709,1062.8416483601902,317.45523546295317,276.03093005260814,1.0,7.0,2016.3487390226048,1526.5116596211294,41.20625142123255,58.02336657848428,0.6032856347837586,0.28877061390823616,0.536514404209343,20.300545280687615,18.63750044587698,41.2796,22.1471,13.0294,2.1733,58.069553426930156,57.49594456194607,4.7257002578835765,0.6138842000878982,41.587095780802485,5.708295252762985,1.0726290636331632,11.788435987727043,0.09098993833871422,5.321779398208819,0.90560537015862,1.207925797502753,0.7101486963676222,71.17108673377778,13976.957801719545,44.77000188883728,0.3253934221953648,0.5800267520104541,0.0,18.901598101074764,0.4136748339389935,301.0,21.1518,8.138,1045.6502330124438,12.803662775915338,12715.896600768883,852.4656290654569,-5.0733,1.0089936287939842,-9.003426150462019,1.1693086972799946,-25.73377970010289,2499.8892642963283,57.4495134251092,0.1413647912353361,1897.1872235362061,1562.9033123869362,9485.09475508266,-9.859276437410317,4335.147662574813,1325.376113851833,0.25,-0.2519928318265994,95.0,8.138,1.0677,18.63750044587698,-1.6630448348106341,-7.0703,4,67.14725879225685
AP0117,0.62505805896641,0.6283104429795204,0.18914268785725574,0.20826455391928483,52.245001442813766,127.84164433911623,0.4600668718168927,0.06462105237836331,0.10121640388539258,0.1614196714283772,0.2126760004909741,0.43871672429771463,41.05276577000001,40.8669660914461,54.462917,40.54022056061378,0.10152279460137087,0.270849729269579,0.5318153376252098,370.62583911324106,0.13685227938154396,84.35760991880262,43.654336301639134,31.759969094229408,30.14271374219129,22.81909071052757,87.84440970814475,78.98993588282708,188.44419609979536,192.13708182826187,1110.6788963694896,1090.6799110401757,1108.0408187114272,305.2906635798712,275.62979724227205,58.0,-2.0,2018.8016522868493,1374.203950389853,28.772938136327102,60.057198085495926,0.5304033165910843,0.23043981165690014,0.5165789763917452,17.30752771420897,16.34523365028203,46.2423,23.8878,14.0207,2.6138,59.610991984908054,53.732692640488935,5.143951720361686,0.5301267455910639,43.01390283076545,5.151449826370761,1.5344547998270355,10.31718895850285,0.14872799228538156,3.357185775007146,0.9005180293514297,1.0014576548180643,0.7293304527696665,61.25568977870816,14004.928950970378,39.83868427821504,0.4377796818644604,0.5352290497698794,0.0,20.525016169969806,2.042338969450489,358.0,18.5772,8.6292,1080.298526337233,9.245972320643789,12835.558016174373,732.9966148912531,-5.430400000000001,0.21960373892022744,-1.186084189648227,32.940945905935806,-24.682276975439535,2735.632420891929,62.1581789734543,0.09534524426137903,2046.431248135037,1873.2894813537598,10604.286867947048,-0.16722287567306648,3165.447076645693,203.34018941349535,0.25,16.54401132951707,86.0,8.6292,0.9866,16.34523365028203,-0.9622940639269402,-7.6426,4,62.83104429795204
AP0118,0.666087452860326,0.6864451032565774,0.16395436158408092,0.20119546310551967,51.41235596637179,125.87966305614943,0.441296933750508,0.06461364708499535,0.10341707476250517,0.16241964069464754,0.22825270370734393,0.45528599148698684,41.05276577,40.842463920036856,54.462917,40.5402205606138,0.0995081736537629,0.2533894105466567,0.38856308034025494,419.15235957541523,0.02221372421968513,72.94946345140495,42.86207768633276,32.25089269668268,30.491110110259267,23.483611657495853,92.30025747575178,90.26875540061607,195.96501791617825,195.40039377212526,1176.5878157264162,1127.6501816031316,1140.9398285202296,322.09313522689683,275.62979724227205,0.0,3.0,2000.4936297789939,1403.7530646617663,39.33837779881275,22.395905739267697,0.533466110423548,0.2735693316118812,0.5583243411520448,18.733343905452593,16.07455628256782,42.7223,23.8529,13.0303,2.3178,64.08524443625602,52.467496894424556,7.669017116442322,0.5730500010809051,40.23750337121905,7.149388566289882,3.571391914544967,12.005309232893763,0.29748437505962666,2.0018493453975323,0.8506780331640974,0.9322431359504519,0.8559319317240367,65.27657038031192,13013.810143172526,41.01906816110945,0.3444769820719599,0.5377898909943022,0.0,19.037251180493985,0.32879409161201706,300.0,22.0853,11.9669,1158.6820250936864,4.1096122333694876,12513.477084356658,873.5834593531458,-9.7184,0.3082428579102867,-14.071124893303477,-11.342088071126799,-25.057598279433577,2979.896913946968,53.04045155574454,0.0915832197884796,2233.721768527561,1977.372499338786,10617.168139648436,-5.965595091708252,3059.4715704633195,511.67382124125055,0.25,-7.644751068399188,91.0,11.9669,1.0922,16.07455628256782,-2.6587876228847733,-10.8747,4,68.64451032565773
AP0119,0.687162523123053,0.6290352845065186,0.1632201661484408,0.14183614731977953,52.03523682408122,127.45874996831913,0.44282079100105987,0.06459097525160339,0.10008549735723786,0.16295829223912817,0.22954444415097072,0.45709371164170226,41.05276577000001,40.82515859995095,54.462917,40.54022056061379,0.09777520268574964,0.2593652902643465,0.27821995268892447,393.9394766186957,0.16015603706765438,81.4537954636365,43.68881510979276,30.555347576697795,30.191517311470047,21.652253289681894,89.8384138200423,86.59843536315199,192.0373717012364,195.70016900380452,1148.342211057272,1095.158311387121,1135.4096148567608,325.50816023285404,275.62979724227205,46.0,-1.0,1941.4875317907902,1392.6564368317597,38.60367378741692,25.356306385199225,0.5240527209862517,0.25761870308625595,,17.458304270749395,,,,,,64.37579547448522,,9.578860863421502,,38.2073202495637,9.634837674516177,2.6091749373663697,11.23892225065095,0.2321552617925841,3.6926760013421407,0.8143688462194547,1.0058437858000873,0.8832463992415508,67.34192726605917,13383.658818283342,40.52983064479269,0.3680143547241219,0.557998601755285,0.0,19.186004295716774,1.2609053041062075,346.0,22.2207,14.8796,1101.0213462559154,18.018239189144417,12352.685138826124,863.2973677496093,-12.661,0.7281529948965897,-6.83024710901077,-15.057065563235,-22.70940757363052,2665.0302162349203,56.90531235561575,0.22946540054761916,1982.467451985677,1614.1102040608723,10138.820522732203,-5.698024654209615,2593.162071921609,185.8258323551931,0.0,-4.9025473978230325,87.0,14.8796,,,-0.36240406124093383,-14.1314,4,62.903528450651855
AP0120,0.698932187996995,0.7040181745875892,0.1536677127490908,0.1701475774448901,51.38463935422062,125.7995007406797,0.44440755763096096,0.0657569339969901,0.09634578561315714,0.16099770348619016,0.2324920192727017,0.45924665675588194,41.05276577,40.84645730044968,54.462917,40.54022056061379,0.10056784016353654,0.26449530448752684,0.3138025379644169,415.83075480806895,0.02879352168599162,73.32474582758066,42.76900661881842,29.368751631692287,30.439625236922772,20.309245651203703,93.46222064954259,86.6734671907674,195.59441304852288,194.16204441070556,1071.2760739966222,1007.4112865651059,1067.6171997230292,326.81649704370375,274.96051277870623,1.0,-3.0,2290.605086965628,1663.3086190104182,30.51110702074111,57.23459112008412,0.529230785824262,0.2822840157241715,,19.485811549825407,,,,,,64.03367382962392,,8.988790997507287,,38.63190691409595,8.931312173837958,3.1593371647510704,12.477481010870386,0.25320312345085155,2.8269575889161773,0.823965284770554,0.9936055000405206,0.8386523843596775,68.49535442370555,13505.81905825549,42.360190251308076,0.34363892203981083,0.560403715079007,0.0,18.693343774887186,0.3250945999919701,301.0,21.1045,14.0376,1051.5277619754393,5.206537083277876,12567.889162540287,905.2005412186621,-11.2744,1.1888448455546623,-3.658874273593028,-2.8521199954452996,-25.355381744307138,2820.7054282494896,65.50176752562163,0.0709769829050681,1810.3887184172295,1400.1661703945404,10203.842633734808,-2.232384555235285,3168.8298556587356,785.2333620500882,0.0,-2.6970836786299284,85.0,14.0376,,,-1.7832029438624737,-13.316600000000001,4,70.40181745875893
AP0121,0.688286992109134,0.6438597487413709,0.13457700317890278,0.17610655798651964,52.38814829772672,128.19554395357787,0.4482211139477614,0.06577162027983713,0.10361766167843697,0.1583438585167682,0.22404574557719628,0.44816122437380157,41.05276577,40.86581068426022,54.462917,40.54022056061378,0.09902699546274023,0.26599617159423683,0.2607528386318474,406.6092295775617,0.03027600713839092,74.09126153095504,42.84061778491806,30.277165797474765,29.953687597443864,22.30131520151209,92.82100413685261,93.27042410923885,194.34664952891353,195.25968021392822,1092.758055134939,1059.176934046436,1074.0718765040003,313.3236318046852,274.96051277870623,16.0,-3.0,2405.548994576147,1612.7745326925842,48.87010430858758,54.314247649510705,0.5165870897944463,0.2871460516926307,,18.500360676873488,,,,,,70.72691336551017,,10.740589063686375,,37.831712848386104,10.395834043405932,4.796760384453944,13.084734068239225,0.36659211868105096,2.16726148696072,0.7945206518236975,0.967901665519813,0.9087368350111565,67.45212522669513,13903.857477473692,42.33871604836033,0.36978446592545466,0.5050322417144861,0.0,20.559197858559298,2.2431261954990678,316.0,23.462,15.186,1050.1652119546623,11.2763924250262,12664.502561054982,975.5051222944635,-13.3469,-0.8609186999731406,-19.786792353146893,2.6135506947835054,-24.21485309721934,2800.639086934398,64.30006536668347,0.07611175052611859,2031.9397562662762,1710.5996186150444,10373.488981119792,-4.967704883401221,3046.939874294348,561.3307655073324,0.25,5.480609237460963,85.0,15.186,,,-2.902448713403169,-14.3165,4,64.38597487413709
AP0122,0.716296194488953,0.6778579603835547,0.13669920588817766,0.15109335879247246,51.734024013168145,126.695084917907,0.4442533112291548,0.06514228231931735,0.09845052290353005,0.16135296416957534,0.23080091937842256,0.45729616586731525,41.05276577,40.83348935492611,54.462917,40.54022056061379,0.10088595737735485,0.27105736644252004,0.3656426677642758,418.42093277202986,0.018303527047088593,73.57914090162777,42.77436030465877,29.16515988676513,30.628575845539718,20.829141734017266,93.36164613184944,88.12109663953288,194.53223615391,194.9238832982381,1162.5649244230553,1118.4720138436812,1153.6405476604511,316.8207640403913,274.96051277870623,0.0,-1.0,2242.1306385254966,1587.5599898530347,36.2230881198919,58.16653171539295,0.6119269425875883,0.2988360026687281,,19.762921364491,,,,,,61.11503901587579,,7.252766140170042,,39.7045447914459,7.474358910485582,2.7212438508619234,12.078117102585525,0.22530364855291848,2.746670023018394,0.8580900487839542,1.0305528630088083,0.8530213702367381,70.19702705991743,13853.261681311087,44.33214399122664,0.31457929344530167,0.6015273905604418,0.0,18.370557359114542,1.2361985839080414,300.0,19.2029,11.8674,1111.2389610719163,20.595198945026358,12621.355627480636,817.0296005222673,-9.5282,0.4687967338168164,-8.924376762604197,-9.236228516281294,-23.635183449574235,2651.920760162184,57.6355974094842,0.14248284657250138,1945.6125328063965,1535.0422148386635,10514.73353814019,-3.793294740483301,3579.3028863587256,718.7869284130854,0.25,-6.246723224519799,87.0,11.8674,,,-1.9961169379532606,-11.0999,4,67.78579603835547
AP0123,0.728461993532346,0.6732431137186096,0.09158364323371393,0.17823242142623658,52.159969087596664,127.62128951350654,0.45123718951804476,0.0750561699607031,0.0942948440476435,0.14819246911025202,0.23121932736335662,0.45446796643431175,41.38141076,40.8708995861356,49.75169149999999,39.38853852161384,0.09611062988604056,0.24628574453974036,0.5455236794562522,413.1278734232307,0.04385855711870034,74.72530463044643,42.97565047025231,28.359628351481764,30.68326430386927,19.807006801462517,93.99919764724511,80.52787056825458,194.09004991847402,193.5634306971232,1141.5754022450064,1059.75046660197,1081.0841372556501,314.18311131296974,274.46022097485076,4.0,-3.0,2110.959613852544,1492.8006185826696,26.235833262497504,41.2000318173071,0.5433872042434774,0.274460366273472,,19.750442417405317,,,,,,57.66931509556468,,5.000563981251508,,42.37345307895513,5.359023760088391,2.007353534787448,11.389944870461534,0.1762390913755237,2.6696960287345903,0.9020586728732596,1.0716838700956226,0.7488407293847757,71.38927536616988,12574.544978826281,40.16505781113591,0.4081261728447186,0.551627892666923,0.0,19.068273470816255,0.56670833318285,303.0,20.9396,8.6711,1098.9078879728906,9.381086916275374,11992.737759328342,764.9758194119835,-5.868899999999999,0.5120227773301096,-5.594063135890565,5.9308903173967025,-23.3664847222703,2727.9260624087283,63.53878580729167,0.051394552415786915,1782.4639382043051,1250.0171276516385,10229.762525770398,-4.261812859497299,2990.5437465461855,232.33530507056864,0.0,-3.388532547619485,85.0,8.6711,,,-1.6964935589578296,-7.2379999999999995,4,67.32431137186097
AP0124,0.723618313978252,0.6800491329730614,0.12031212414365029,0.15860795814842427,52.35415835962891,128.04262404258574,0.4449634376964964,0.07339943224976991,0.1039192273001625,0.14504503159035928,0.23267287116321198,0.45111733500334117,41.38141076,40.88807047738761,49.75169149999999,39.388538521613846,0.09498059414904284,0.25206399198767493,0.3349333353866694,406.41476786592364,0.08162156185838527,73.19140630193564,42.691886898919776,30.34315658820471,29.873535799606554,22.035808688693574,90.92979551885166,89.59554734541008,194.02718521132155,192.53439177195233,1109.7257320470949,1062.770627918914,1095.3160996243405,313.4164359174533,274.46022097485076,13.0,-3.0,2030.5618689342957,1399.3195378270314,32.82670016987661,45.921669478416426,0.5078954753475521,0.2835157423546099,0.5241773956140188,19.362565866236906,16.525084867042708,42.9368,22.5065,13.038,2.2662,64.12055774423179,53.62406246966342,8.596258453422692,0.9164352276065478,39.693117694804215,8.065069688087867,3.5539633947574747,12.415385227025352,0.2862547822536621,2.269317039107611,0.8345884464465795,0.9382069806052276,0.8345504291072271,70.91459476986874,13099.491392103626,39.423956198358,0.3924113125162754,0.5077612173898725,0.0,19.342175637794412,1.014170961499547,312.0,20.4919,13.4064,1056.5649269132987,15.447029106982496,12068.899619734797,814.6550777589576,-10.7061,0.9163663926940622,-14.409632422754385,21.144034398396798,-24.539140239141037,2879.1735156507143,66.68388896372126,0.07331674410162792,2003.665714687771,1706.7239987691246,10293.34516330295,-4.305965384848745,3211.5487114947773,563.9869819036925,0.25,-2.8349076526201427,85.0,13.4064,1.709,16.525084867042708,-2.8374809991941987,-11.697399999999998,4,68.00491329730613
