Batch,pos,y,R3_observado,pred,modelo,target,train_end
AP0183,182,21.76854624098895,True,19.489159183170923,acoplado,polvo_pp,179
AP0184,183,22.697910127799748,True,17.624182891037332,acoplado,polvo_pp,179
AP0185,184,14.123825549593104,True,18.7287188031646,acoplado,polvo_pp,179
AP0186,185,15.13839965605897,True,18.30880491711312,acoplado,polvo_pp,179
AP0187,186,23.6253661625472,True,17.840792110868595,acoplado,polvo_pp,179
AP0188,187,16.957236605393856,True,19.054478950790116,acoplado,polvo_pp,179
AP0189,188,16.351574645107796,True,17.75381569012169,acoplado,polvo_pp,179
AP0190,189,24.775388749323263,False,17.51409252635275,acoplado,polvo_pp,179
AP0191,190,13.238272653955065,True,17.878504415603157,acoplado,polvo_pp,179
AP0192,191,16.319657108754278,True,17.6348650817878,acoplado,polvo_pp,179
AP0193,192,23.593842232252708,False,16.952350095578893,acoplado,polvo_pp,179
AP0194,193,16.37847232034729,True,18.270023635824117,acoplado,polvo_pp,179
AP0195,194,17.011292385302653,True,18.347091359267427,acoplado,polvo_pp,179
AP0196,195,23.66687090960027,False,17.70167468475073,acoplado,polvo_pp,179
AP0197,196,15.246239911053369,True,17.701825066205245,acoplado,polvo_pp,179
AP0198,197,17.43939686511021,False,17.310243111416252,acoplado,polvo_pp,179
AP0199,198,11.515972691253602,True,18.67098708255903,acoplado,polvo_pp,179
AP0200,199,13.806477675077277,True,18.26427747433987,acoplado,polvo_pp,179
AP0181,180,60.880923793292574,True,69.36146281036714,solo_contexto,recuperacion_refinada_pct,179
AP0182,181,68.50290935570159,True,67.28539403277404,solo_contexto,recuperacion_refinada_pct,179
AP0183,182,60.06739228786967,True,67.80331119138006,solo_contexto,recuperacion_refinada_pct,179
AP0184,183,63.85356234225178,True,70.19017940149396,solo_contexto,recuperacion_refinada_pct,179
AP0185,184,65.39070870804228,True,68.6045663008001,solo_contexto,recuperacion_refinada_pct,179
AP0186,185,72.17341000720207,True,68.60865658662576,solo_contexto,recuperacion_refinada_pct,179
AP0187,186,62.86507158225252,True,69.84813711398465,solo_contexto,recuperacion_refinada_pct,179
AP0188,187,70.89124963941455,True,67.64312928239049,solo_contexto,recuperacion_refinada_pct,179
AP0189,188,71.80665930929668,True,68.61445260218838,solo_contexto,recuperacion_refinada_pct,179
AP0190,189,66.81005936546053,False,69.43705670905847,solo_contexto,recuperacion_refinada_pct,179
AP0191,190,69.79776534234806,True,68.26653298848449,solo_contexto,recuperacion_refinada_pct,179
AP0192,191,69.72912579126411,True,68.54759608899951,solo_contexto,recuperacion_refinada_pct,179
AP0193,192,63.61816949636374,False,69.38935589739658,solo_contexto,recuperacion_refinada_pct,179
AP0194,193,62.81111960119818,True,67.20844914485647,solo_contexto,recuperacion_refinada_pct,179
AP0195,194,67.37687240762436,True,68.54672448010963,solo_contexto,recuperacion_refinada_pct,179
AP0196,195,59.9917793044094,False,67.92091796376367,solo_contexto,recuperacion_refinada_pct,179
AP0197,196,68.26552873092122,True,67.95291162891,solo_contexto,recuperacion_refinada_pct,179
AP0198,197,70.07696314412189,False,66.57064616007982,solo_contexto,recuperacion_refinada_pct,179
AP0199,198,69.60470453679486,True,65.93205374656577,solo_contexto,recuperacion_refinada_pct,179
AP0200,199,71.8065918254643,True,67.4685158176946,solo_contexto,recuperacion_refinada_pct,179
AP0181,180,60.880923793292574,True,68.5757202311405,v11_gn,recuperacion_refinada_pct,179
AP0182,181,68.50290935570159,True,64.95820002755217,v11_gn,recuperacion_refinada_pct,179
AP0183,182,60.06739228786967,True,67.20416606773868,v11_gn,recuperacion_refinada_pct,179
AP0184,183,63.85356234225178,True,69.40883456987765,v11_gn,recuperacion_refinada_pct,179
AP0185,184,65.39070870804228,True,67.72105259957638,v11_gn,recuperacion_refinada_pct,179
AP0186,185,72.17341000720207,True,68.44397640630714,v11_gn,recuperacion_refinada_pct,179
AP0187,186,62.86507158225252,True,67.48823951754757,v11_gn,recuperacion_refinada_pct,179
AP0188,187,70.89124963941455,True,67.08580881945728,v11_gn,recuperacion_refinada_pct,179
AP0189,188,71.80665930929668,True,67.90851398916635,v11_gn,recuperacion_refinada_pct,179
AP0190,189,66.81005936546053,False,68.46234003030418,v11_gn,recuperacion_refinada_pct,179
AP0191,190,69.79776534234806,True,67.6549539444492,v11_gn,recuperacion_refinada_pct,179
AP0192,191,69.72912579126411,True,68.43229249681805,v11_gn,recuperacion_refinada_pct,179
AP0193,192,63.61816949636374,False,68.61503171509803,v11_gn,recuperacion_refinada_pct,179
AP0194,193,62.81111960119818,True,67.23955190428755,v11_gn,recuperacion_refinada_pct,179
AP0195,194,67.37687240762436,True,67.60645362624786,v11_gn,recuperacion_refinada_pct,179
AP0196,195,59.9917793044094,False,65.8173117022377,v11_gn,recuperacion_refinada_pct,179
AP0197,196,68.26552873092122,True,68.07088117133729,v11_gn,recuperacion_refinada_pct,179
AP0198,197,70.07696314412189,False,66.08143566909159,v11_gn,recuperacion_refinada_pct,179
AP0199,198,69.60470453679486,True,65.86652727211475,v11_gn,recuperacion_refinada_pct,179
AP0200,199,71.8065918254643,True,65.91968209675314,v11_gn,recuperacion_refinada_pct,179
AP0181,180,60.880923793292574,True,69.03937412160518,conjunto,recuperacion_refinada_pct,179
AP0182,181,68.50290935570159,True,66.34772675650245,conjunto,recuperacion_refinada_pct,179
AP0183,182,60.06739228786967,True,67.41050276106105,conjunto,recuperacion_refinada_pct,179
AP0184,183,63.85356234225178,True,69.89252732901139,conjunto,recuperacion_refinada_pct,179
AP0185,184,65.39070870804228,True,68.25422261288544,conjunto,recuperacion_refinada_pct,179
AP0186,185,72.17341000720207,True,68.531486531744,conjunto,recuperacion_refinada_pct,179
AP0187,186,62.86507158225252,True,68.94362289702765,conjunto,recuperacion_refinada_pct,179
AP0188,187,70.89124963941455,True,67.5132240692826,conjunto,recuperacion_refinada_pct,179
AP0189,188,71.80665930929668,True,68.34969633292845,conjunto,recuperacion_refinada_pct,179
AP0190,189,66.81005936546053,False,69.11876715743504,conjunto,recuperacion_refinada_pct,179
AP0191,190,69.79776534234806,True,68.06386980771407,conjunto,recuperacion_refinada_pct,179
AP0192,191,69.72912579126411,True,68.08047388432662,conjunto,recuperacion_refinada_pct,179
AP0193,192,63.61816949636374,False,69.03707620057482,conjunto,recuperacion_refinada_pct,179
AP0194,193,62.81111960119818,True,67.06081825852526,conjunto,recuperacion_refinada_pct,179
AP0195,194,67.37687240762436,True,68.19137388810898,conjunto,recuperacion_refinada_pct,179
AP0196,195,59.9917793044094,False,67.10396449766203,conjunto,recuperacion_refinada_pct,179
AP0197,196,68.26552873092122,True,67.98161550448874,conjunto,recuperacion_refinada_pct,179
AP0198,197,70.07696314412189,False,66.41454424251499,conjunto,recuperacion_refinada_pct,179
AP0199,198,69.60470453679486,True,65.94467824546543,conjunto,recuperacion_refinada_pct,179
AP0200,199,71.8065918254643,True,66.71563530457169,conjunto,recuperacion_refinada_pct,179
AP0181,180,60.880923793292574,True,69.41291282385963,acoplado,recuperacion_refinada_pct,179
AP0182,181,68.50290935570159,True,67.35077167734973,acoplado,recuperacion_refinada_pct,179
AP0183,182,60.06739228786967,True,67.82832089328745,acoplado,recuperacion_refinada_pct,179
AP0184,183,63.85356234225178,True,70.20727990097977,acoplado,recuperacion_refinada_pct,179
AP0185,184,65.39070870804228,True,68.62518857586763,acoplado,recuperacion_refinada_pct,179
AP0186,185,72.17341000720207,True,68.60909998969709,acoplado,recuperacion_refinada_pct,179
AP0187,186,62.86507158225252,True,69.9049591849953,acoplado,recuperacion_refinada_pct,179
AP0188,187,70.89124963941455,True,67.64925708850971,acoplado,recuperacion_refinada_pct,179
AP0189,188,71.80665930929668,True,68.62636258701947,acoplado,recuperacion_refinada_pct,179
AP0190,189,66.81005936546053,False,69.45782274071122,acoplado,recuperacion_refinada_pct,179
AP0191,190,69.79776534234806,True,68.2830989452586,acoplado,recuperacion_refinada_pct,179
AP0192,191,69.72912579126411,True,68.5829348021694,acoplado,recuperacion_refinada_pct,179
AP0193,192,63.61816949636374,False,69.41467012783164,acoplado,recuperacion_refinada_pct,179
AP0194,193,62.81111960119818,True,67.21977972193721,acoplado,recuperacion_refinada_pct,179
AP0195,194,67.37687240762436,True,68.56778862353843,acoplado,recuperacion_refinada_pct,179
AP0196,195,59.9917793044094,False,67.9766781666744,acoplado,recuperacion_refinada_pct,179
AP0197,196,68.26552873092122,True,67.93446020292184,acoplado,recuperacion_refinada_pct,179
AP0198,197,70.07696314412189,False,66.57309271397227,acoplado,recuperacion_refinada_pct,179
AP0199,198,69.60470453679486,True,65.91476213307858,acoplado,recuperacion_refinada_pct,179
AP0200,199,71.8065918254643,True,67.49932942426821,acoplado,recuperacion_refinada_pct,179
AP0203,202,2720.7721474950704,True,3749.3778076787275,solo_contexto,feo_neto_kg,199
AP0205,204,5357.394421484604,True,3300.77758795914,solo_contexto,feo_neto_kg,199
AP0206,205,3729.810693583042,True,4074.1644992364813,solo_contexto,feo_neto_kg,199
AP0207,206,4727.963233541988,True,3820.096574830587,solo_contexto,feo_neto_kg,199
AP0209,208,3945.2551363681087,True,4008.0246741797096,solo_contexto,feo_neto_kg,199
AP0210,209,5006.907797819433,True,4017.279367294642,solo_contexto,feo_neto_kg,199
AP0212,211,3749.1238750885204,True,3750.0463206857166,solo_contexto,feo_neto_kg,199
AP0213,212,3546.427886890784,True,4044.9784353735404,solo_contexto,feo_neto_kg,199
AP0216,215,4150.3674332475275,True,4293.967084646587,solo_contexto,feo_neto_kg,199
AP0217,216,6612.286518787765,True,4326.764475239895,solo_contexto,feo_neto_kg,199
AP0220,219,3165.0536916464916,True,6836.052758065998,solo_contexto,feo_neto_kg,199
AP0203,202,2720.7721474950704,True,3979.2184873212077,v11_gn,feo_neto_kg,199
AP0205,204,5357.394421484604,True,3542.491730880306,v11_gn,feo_neto_kg,199
AP0206,205,3729.810693583042,True,4196.4230979877175,v11_gn,feo_neto_kg,199
AP0207,206,4727.963233541988,True,3821.602717014163,v11_gn,feo_neto_kg,199
AP0209,208,3945.2551363681087,True,4369.460141939413,v11_gn,feo_neto_kg,199
AP0210,209,5006.907797819433,True,4000.683783377808,v11_gn,feo_neto_kg,199
AP0212,211,3749.1238750885204,True,4071.0408622510395,v11_gn,feo_neto_kg,199
AP0213,212,3546.427886890784,True,4065.5744630132185,v11_gn,feo_neto_kg,199
AP0216,215,4150.3674332475275,True,4393.3411965671,v11_gn,feo_neto_kg,199
AP0217,216,6612.286518787765,True,4203.101421293816,v11_gn,feo_neto_kg,199
AP0220,219,3165.0536916464916,True,6500.4411914005905,v11_gn,feo_neto_kg,199
AP0203,202,2720.7721474950704,True,3722.129480179424,conjunto,feo_neto_kg,199
AP0205,204,5357.394421484604,True,3274.265572290722,conjunto,feo_neto_kg,199
AP0206,205,3729.810693583042,True,4038.5644626363764,conjunto,feo_neto_kg,199
AP0207,206,4727.963233541988,True,3821.193439150006,conjunto,feo_neto_kg,199
AP0209,208,3945.2551363681087,True,3958.4651466513424,conjunto,feo_neto_kg,199
AP0210,209,5006.907797819433,True,4018.9167949819202,conjunto,feo_neto_kg,199
AP0212,211,3749.1238750885204,True,3708.774716113043,conjunto,feo_neto_kg,199
AP0213,212,3546.427886890784,True,4044.6200111507533,conjunto,feo_neto_kg,199
AP0216,215,4150.3674332475275,True,4281.334901737723,conjunto,feo_neto_kg,199
AP0217,216,6612.286518787765,True,4334.546256815477,conjunto,feo_neto_kg,199
AP0220,219,3165.0536916464916,True,6793.42571042726,conjunto,feo_neto_kg,199
AP0203,202,2720.7721474950704,True,3645.1522060188,acoplado,feo_neto_kg,199
AP0205,204,5357.394421484604,True,3154.320430351414,acoplado,feo_neto_kg,199
AP0206,205,3729.810693583042,True,3893.6056654319796,acoplado,feo_neto_kg,199
AP0207,206,4727.963233541988,True,3882.727924001676,acoplado,feo_neto_kg,199
AP0209,208,3945.2551363681087,True,3715.517701829728,acoplado,feo_neto_kg,199
AP0210,209,5006.907797819433,True,4087.9399792902254,acoplado,feo_neto_kg,199
AP0212,211,3749.1238750885204,True,3392.4716900045883,acoplado,feo_neto_kg,199
AP0213,212,3546.427886890784,True,4099.8312761567595,acoplado,feo_neto_kg,199
AP0216,215,4150.3674332475275,True,4135.977956672987,acoplado,feo_neto_kg,199
AP0217,216,6612.286518787765,True,4362.1208760777345,acoplado,feo_neto_kg,199
AP0220,219,3165.0536916464916,True,6294.18037209904,acoplado,feo_neto_kg,199
AP0201,200,13.646834315398635,False,15.458009895522567,solo_contexto,dross_pp,199
AP0202,201,18.20223341594873,False,15.372410811435287,solo_contexto,dross_pp,199
AP0203,202,16.11722713223264,True,14.756046919207208,solo_contexto,dross_pp,199
AP0204,203,15.733270509625108,False,15.042937672297889,solo_contexto,dross_pp,199
AP0205,204,20.393106690098275,True,14.973456877172827,solo_contexto,dross_pp,199
AP0206,205,16.43792339254391,True,14.032518249541361,solo_contexto,dross_pp,199
AP0207,206,11.25464192215817,True,15.074509304394676,solo_contexto,dross_pp,199
AP0208,207,10.555325328259098,False,15.189430806172506,solo_contexto,dross_pp,199
AP0209,208,12.621273655534338,True,15.31380473708362,solo_contexto,dross_pp,199
AP0210,209,7.575049811988552,True,14.947911917932228,solo_contexto,dross_pp,199
AP0211,210,8.793414616887052,False,13.615726715899267,solo_contexto,dross_pp,199
AP0212,211,14.685270669942629,True,15.173533885369062,solo_contexto,dross_pp,199
AP0213,212,7.467336365079763,True,14.788466511076091,solo_contexto,dross_pp,199
AP0214,213,10.938592427203368,False,14.333386759866993,solo_contexto,dross_pp,199
AP0215,214,10.154466311534817,False,14.698080906959062,solo_contexto,dross_pp,199
AP0216,215,10.268113622955632,True,14.545160219490779,solo_contexto,dross_pp,199
AP0217,216,7.524445234779878,True,15.025740539515468,solo_contexto,dross_pp,199
AP0220,219,6.217299989993319,True,13.408954602404405,solo_contexto,dross_pp,199
AP0201,200,13.646834315398635,False,15.865935858316224,v11_gn,dross_pp,199
AP0202,201,18.20223341594873,False,15.370434340126307,v11_gn,dross_pp,199
AP0203,202,16.11722713223264,True,15.278670876571255,v11_gn,dross_pp,199
AP0204,203,15.733270509625108,False,15.20120506326617,v11_gn,dross_pp,199
AP0205,204,20.393106690098275,True,15.465442450330109,v11_gn,dross_pp,199
AP0206,205,16.43792339254391,True,14.311662719325216,v11_gn,dross_pp,199
AP0207,206,11.25464192215817,True,14.986427367799049,v11_gn,dross_pp,199
AP0208,207,10.555325328259098,False,15.081984522684964,v11_gn,dross_pp,199
AP0209,208,12.621273655534338,True,16.198776242983666,v11_gn,dross_pp,199
AP0210,209,7.575049811988552,True,14.847063493955481,v11_gn,dross_pp,199
AP0211,210,8.793414616887052,False,13.244931271398375,v11_gn,dross_pp,199
AP0212,211,14.685270669942629,True,15.923677079988568,v11_gn,dross_pp,199
AP0213,212,7.467336365079763,True,14.795299208408,v11_gn,dross_pp,199
AP0214,213,10.938592427203368,False,14.411388924481518,v11_gn,dross_pp,199
AP0215,214,10.154466311534817,False,15.28276643870726,v11_gn,dross_pp,199
AP0216,215,10.268113622955632,True,14.782700020119636,v11_gn,dross_pp,199
AP0217,216,7.524445234779878,True,14.674408053185449,v11_gn,dross_pp,199
AP0220,219,6.217299989993319,True,12.714349589158061,v11_gn,dross_pp,199
AP0201,200,13.646834315398635,False,15.556585028495691,conjunto,dross_pp,199
AP0202,201,18.20223341594873,False,15.345553139125371,conjunto,dross_pp,199
AP0203,202,16.11722713223264,True,14.907316520336794,conjunto,dross_pp,199
AP0204,203,15.733270509625108,False,15.100322647308097,conjunto,dross_pp,199
AP0205,204,20.393106690098275,True,15.109922825953042,conjunto,dross_pp,199
AP0206,205,16.43792339254391,True,14.241619899291932,conjunto,dross_pp,199
AP0207,206,11.25464192215817,True,15.053277552293526,conjunto,dross_pp,199
AP0208,207,10.555325328259098,False,15.161330712199254,conjunto,dross_pp,199
AP0209,208,12.621273655534338,True,15.60566021026249,conjunto,dross_pp,199
AP0210,209,7.575049811988552,True,14.929727890250978,conjunto,dross_pp,199
AP0211,210,8.793414616887052,False,13.512575645160394,conjunto,dross_pp,199
AP0212,211,14.685270669942629,True,15.409423317158867,conjunto,dross_pp,199
AP0213,212,7.467336365079763,True,14.784157996653478,conjunto,dross_pp,199
AP0214,213,10.938592427203368,False,14.382738288803353,conjunto,dross_pp,199
AP0215,214,10.154466311534817,False,14.855573695834702,conjunto,dross_pp,199
AP0216,215,10.268113622955632,True,14.620251897092563,conjunto,dross_pp,199
AP0217,216,7.524445234779878,True,14.977524543638577,conjunto,dross_pp,199
AP0220,219,6.217299989993319,True,13.709333307567938,conjunto,dross_pp,199
AP0201,200,13.646834315398635,False,15.442120814510446,acoplado,dross_pp,199
AP0202,201,18.20223341594873,False,15.382711434726401,acoplado,dross_pp,199
AP0203,202,16.11722713223264,True,14.739906705677901,acoplado,dross_pp,199
AP0204,203,15.733270509625108,False,15.033414682342041,acoplado,dross_pp,199
AP0205,204,20.393106690098275,True,14.951945803836981,acoplado,dross_pp,199
AP0206,205,16.43792339254391,True,14.001924753835926,acoplado,dross_pp,199
AP0207,206,11.25464192215817,True,15.087913683801787,acoplado,dross_pp,199
AP0208,207,10.555325328259098,False,15.195107929845832,acoplado,dross_pp,199
AP0209,208,12.621273655534338,True,15.263654933381867,acoplado,dross_pp,199
AP0210,209,7.575049811988552,True,14.961816458162854,acoplado,dross_pp,199
AP0211,210,8.793414616887052,False,13.62858228414345,acoplado,dross_pp,199
AP0212,211,14.685270669942629,True,15.113165838721002,acoplado,dross_pp,199
AP0213,212,7.467336365079763,True,14.798765259711477,acoplado,dross_pp,199
AP0214,213,10.938592427203368,False,14.33308320509356,acoplado,dross_pp,199
AP0215,214,10.154466311534817,False,14.65379710507303,acoplado,dross_pp,199
AP0216,215,10.268113622955632,True,14.517622588379156,acoplado,dross_pp,199
AP0217,216,7.524445234779878,True,15.032053385746979,acoplado,dross_pp,199
AP0220,219,6.217299989993319,True,13.308644448930231,acoplado,dross_pp,199
AP0201,200,19.253592455661423,False,17.587345066261268,solo_contexto,polvo_pp,199
AP0202,201,14.6748928736604,False,18.252236084663327,solo_contexto,polvo_pp,199
AP0203,202,16.08354096042224,True,18.464852585799115,solo_contexto,polvo_pp,199
AP0204,203,23.40341919991003,False,17.936908532549754,solo_contexto,polvo_pp,199
AP0205,204,15.416789538691337,True,18.292054175277997,solo_contexto,polvo_pp,199
