Batch,orden_escalon_fase,pos,y,pred,modelo,target,train_end
AP0112,1,111,-28.89601761423478,0.5019291888847965,conjunto_interacciones,d_temperatura_horno_celsius,99
AP0112,2,111,-7.140841879422851,3.9232980260262766,conjunto_interacciones,d_temperatura_horno_celsius,99
AP0112,3,111,9.152412837838483,5.1358183945330715,conjunto_interacciones,d_temperatura_horno_celsius,99
AP0113,0,112,0.4638808857891945,-4.393291385636689,conjunto_interacciones,d_temperatura_horno_celsius,99
AP0113,1,112,-7.70182369015879,3.1109226495621147,conjunto_interacciones,d_temperatura_horno_celsius,99
AP0113,2,112,-8.335616503422443,2.3900325095645316,conjunto_interacciones,d_temperatura_horno_celsius,99
AP0113,3,112,-15.617030019003778,3.0057710800007644,conjunto_interacciones,d_temperatura_horno_celsius,99
AP0114,0,113,-15.054562561859484,-8.109005714770522,conjunto_interacciones,d_temperatura_horno_celsius,99
AP0114,1,113,-12.873253887351211,4.699031898364427,conjunto_interacciones,d_temperatura_horno_celsius,99
AP0114,2,113,-20.808444017268357,4.2238718519544385,conjunto_interacciones,d_temperatura_horno_celsius,99
AP0114,3,113,-1.3206175321465707,5.5406735611046924,conjunto_interacciones,d_temperatura_horno_celsius,99
AP0115,0,114,12.637004524005533,-4.219912237221794,conjunto_interacciones,d_temperatura_horno_celsius,99
AP0115,1,114,-9.803153337854155,9.074789591653674,conjunto_interacciones,d_temperatura_horno_celsius,99
AP0115,2,114,-2.7063161439443775,7.638288041849776,conjunto_interacciones,d_temperatura_horno_celsius,99
AP0116,0,115,-9.003426150462019,-2.1173565817620883,conjunto_interacciones,d_temperatura_horno_celsius,99
AP0116,1,115,-13.713873599160934,3.706059221236501,conjunto_interacciones,d_temperatura_horno_celsius,99
AP0116,2,115,1.9485374954495,1.062021380151914,conjunto_interacciones,d_temperatura_horno_celsius,99
AP0116,3,115,-10.172985747341045,1.746157835761669,conjunto_interacciones,d_temperatura_horno_celsius,99
AP0117,0,116,-1.186084189648227,1.1000121669631462,conjunto_interacciones,d_temperatura_horno_celsius,99
AP0117,1,116,13.104053996694347,7.782971552479371,conjunto_interacciones,d_temperatura_horno_celsius,99
AP0117,2,116,12.186076578967231,7.0495096066259375,conjunto_interacciones,d_temperatura_horno_celsius,99
AP0117,3,116,10.655807843459115,6.898549373272904,conjunto_interacciones,d_temperatura_horno_celsius,99
AP0118,0,117,-14.071124893303477,-7.023467665381126,conjunto_interacciones,d_temperatura_horno_celsius,99
AP0118,1,117,-13.08694781027998,3.4441816129770775,conjunto_interacciones,d_temperatura_horno_celsius,99
AP0118,2,117,-6.774689337548352,4.816740610291325,conjunto_interacciones,d_temperatura_horno_celsius,99
AP0118,3,117,-0.3483655624554558,4.475445753060955,conjunto_interacciones,d_temperatura_horno_celsius,99
AP0119,0,118,-6.83024710901077,-7.058499733543989,conjunto_interacciones,d_temperatura_horno_celsius,99
AP0119,1,118,-29.479961154083412,6.934192521131673,conjunto_interacciones,d_temperatura_horno_celsius,99
AP0119,2,118,-34.1266982469931,4.551646487844313,conjunto_interacciones,d_temperatura_horno_celsius,99
AP0120,0,119,-3.658874273593028,-4.953286712913756,conjunto_interacciones,d_temperatura_horno_celsius,99
AP0120,1,119,-46.73854681775913,5.274770616154365,conjunto_interacciones,d_temperatura_horno_celsius,99
AP0120,2,119,-51.716111507589744,6.7417934658194945,conjunto_interacciones,d_temperatura_horno_celsius,99
AP0101,0,100,26.340091080173124,-12.275657650254752,conjunto_hgb,d_temperatura_horno_celsius,99
AP0101,1,100,9.271465025960651,5.702465146914712,conjunto_hgb,d_temperatura_horno_celsius,99
AP0101,2,100,1.832451812174213,5.658515004890304,conjunto_hgb,d_temperatura_horno_celsius,99
AP0101,3,100,1.4535883253195152,4.2076187285841025,conjunto_hgb,d_temperatura_horno_celsius,99
AP0102,0,101,-27.42983766840939,-11.069293742009275,conjunto_hgb,d_temperatura_horno_celsius,99
AP0102,1,101,12.855757513906383,-3.708124604282777,conjunto_hgb,d_temperatura_horno_celsius,99
AP0102,2,101,-15.291354328034913,-2.0382750991495926,conjunto_hgb,d_temperatura_horno_celsius,99
AP0102,3,101,4.004442927100172,12.584876544494437,conjunto_hgb,d_temperatura_horno_celsius,99
AP0103,0,102,4.817873905765055,-13.039413663675827,conjunto_hgb,d_temperatura_horno_celsius,99
AP0103,1,102,-30.974831536980446,-2.763838131757597,conjunto_hgb,d_temperatura_horno_celsius,99
AP0104,0,103,0.8104617482772483,-14.017296520798755,conjunto_hgb,d_temperatura_horno_celsius,99
AP0104,1,103,22.02996232781993,-1.4173198247198457,conjunto_hgb,d_temperatura_horno_celsius,99
AP0104,2,103,-7.581781811309156,4.172381265634759,conjunto_hgb,d_temperatura_horno_celsius,99
AP0104,3,103,1.4624171554232817,0.36237735730185516,conjunto_hgb,d_temperatura_horno_celsius,99
AP0105,0,104,-11.413356595723144,-9.312953282900548,conjunto_hgb,d_temperatura_horno_celsius,99
AP0105,1,104,-23.41336639057522,-5.020128721789947,conjunto_hgb,d_temperatura_horno_celsius,99
AP0105,2,104,-22.66260573368868,-4.689230068100792,conjunto_hgb,d_temperatura_horno_celsius,99
AP0106,0,105,-3.8705231161065967,-13.555758916722615,conjunto_hgb,d_temperatura_horno_celsius,99
AP0106,1,105,-17.859777835075874,-5.156749709817108,conjunto_hgb,d_temperatura_horno_celsius,99
AP0106,2,105,-31.623588322432397,-6.959358459313226,conjunto_hgb,d_temperatura_horno_celsius,99
AP0107,0,106,-27.769237032240653,-10.39518918508452,conjunto_hgb,d_temperatura_horno_celsius,99
AP0107,1,106,-27.086203063442554,-5.2276019733787455,conjunto_hgb,d_temperatura_horno_celsius,99
AP0107,2,106,-17.571942567996302,-3.1929071875841992,conjunto_hgb,d_temperatura_horno_celsius,99
AP0108,0,107,-5.500637459946347,-11.50402548942598,conjunto_hgb,d_temperatura_horno_celsius,99
AP0108,1,107,-28.43549814563403,3.135744922166882,conjunto_hgb,d_temperatura_horno_celsius,99
AP0108,2,107,-56.27801826337918,10.63701682412567,conjunto_hgb,d_temperatura_horno_celsius,99
AP0108,3,107,-4.243177520029349,8.356706027480142,conjunto_hgb,d_temperatura_horno_celsius,99
AP0109,0,108,-3.0666597989240927,-15.659261269939348,conjunto_hgb,d_temperatura_horno_celsius,99
AP0109,1,108,-5.686553505917345,-4.805861348776369,conjunto_hgb,d_temperatura_horno_celsius,99
AP0109,2,108,-35.56659674030038,0.8942065412448388,conjunto_hgb,d_temperatura_horno_celsius,99
AP0109,3,108,-20.85538149617446,2.2612183214403365,conjunto_hgb,d_temperatura_horno_celsius,99
AP0110,0,109,7.371919815574074,-1.262645980847945,conjunto_hgb,d_temperatura_horno_celsius,99
AP0110,1,109,30.742126546260124,11.595228976676712,conjunto_hgb,d_temperatura_horno_celsius,99
AP0110,2,109,-8.610390896176341,4.7278243589537805,conjunto_hgb,d_temperatura_horno_celsius,99
AP0111,0,110,2.321707343607841,-13.643851327870234,conjunto_hgb,d_temperatura_horno_celsius,99
AP0111,1,110,1.8604933480528416,-0.05205127790911382,conjunto_hgb,d_temperatura_horno_celsius,99
AP0111,2,110,-11.658119498282986,-0.01801699690501332,conjunto_hgb,d_temperatura_horno_celsius,99
AP0111,3,110,0.803534788753268,3.1448151484539593,conjunto_hgb,d_temperatura_horno_celsius,99
AP0112,0,111,-28.117097271086777,-9.688971418189505,conjunto_hgb,d_temperatura_horno_celsius,99
AP0112,1,111,-28.89601761423478,2.1742224147411053,conjunto_hgb,d_temperatura_horno_celsius,99
AP0112,2,111,-7.140841879422851,2.6917427919744954,conjunto_hgb,d_temperatura_horno_celsius,99
AP0112,3,111,9.152412837838483,5.534455755065441,conjunto_hgb,d_temperatura_horno_celsius,99
AP0113,0,112,0.4638808857891945,-1.8704308092144908,conjunto_hgb,d_temperatura_horno_celsius,99
AP0113,1,112,-7.70182369015879,-0.4253409010307766,conjunto_hgb,d_temperatura_horno_celsius,99
AP0113,2,112,-8.335616503422443,3.2114654949030506,conjunto_hgb,d_temperatura_horno_celsius,99
AP0113,3,112,-15.617030019003778,4.937041545489652,conjunto_hgb,d_temperatura_horno_celsius,99
AP0114,0,113,-15.054562561859484,-17.208437615406357,conjunto_hgb,d_temperatura_horno_celsius,99
AP0114,1,113,-12.873253887351211,5.903198172030703,conjunto_hgb,d_temperatura_horno_celsius,99
AP0114,2,113,-20.808444017268357,0.4437714803845495,conjunto_hgb,d_temperatura_horno_celsius,99
AP0114,3,113,-1.3206175321465707,7.633740109947537,conjunto_hgb,d_temperatura_horno_celsius,99
AP0115,0,114,12.637004524005533,-6.825847414295548,conjunto_hgb,d_temperatura_horno_celsius,99
AP0115,1,114,-9.803153337854155,12.722796528305983,conjunto_hgb,d_temperatura_horno_celsius,99
AP0115,2,114,-2.7063161439443775,9.390612028958682,conjunto_hgb,d_temperatura_horno_celsius,99
AP0116,0,115,-9.003426150462019,-4.773105915144614,conjunto_hgb,d_temperatura_horno_celsius,99
AP0116,1,115,-13.713873599160934,2.054640011333296,conjunto_hgb,d_temperatura_horno_celsius,99
AP0116,2,115,1.9485374954495,0.6860401223814353,conjunto_hgb,d_temperatura_horno_celsius,99
AP0116,3,115,-10.172985747341045,2.941596170240126,conjunto_hgb,d_temperatura_horno_celsius,99
AP0117,0,116,-1.186084189648227,0.010283221896892708,conjunto_hgb,d_temperatura_horno_celsius,99
AP0117,1,116,13.104053996694347,7.982334324290719,conjunto_hgb,d_temperatura_horno_celsius,99
AP0117,2,116,12.186076578967231,16.192230160402392,conjunto_hgb,d_temperatura_horno_celsius,99
AP0117,3,116,10.655807843459115,-6.241512010890187,conjunto_hgb,d_temperatura_horno_celsius,99
AP0118,0,117,-14.071124893303477,-6.9773897560748726,conjunto_hgb,d_temperatura_horno_celsius,99
AP0118,1,117,-13.08694781027998,-4.436133700569459,conjunto_hgb,d_temperatura_horno_celsius,99
AP0118,2,117,-6.774689337548352,-2.164343833031694,conjunto_hgb,d_temperatura_horno_celsius,99
AP0118,3,117,-0.3483655624554558,5.913741603697625,conjunto_hgb,d_temperatura_horno_celsius,99
AP0119,0,118,-6.83024710901077,-10.762272137817064,conjunto_hgb,d_temperatura_horno_celsius,99
AP0119,1,118,-29.479961154083412,3.813904167570894,conjunto_hgb,d_temperatura_horno_celsius,99
AP0119,2,118,-34.1266982469931,13.738470543341805,conjunto_hgb,d_temperatura_horno_celsius,99
AP0120,0,119,-3.658874273593028,-17.164689980888156,conjunto_hgb,d_temperatura_horno_celsius,99
AP0120,1,119,-46.73854681775913,-1.932565927028594,conjunto_hgb,d_temperatura_horno_celsius,99
AP0120,2,119,-51.716111507589744,13.175549301303915,conjunto_hgb,d_temperatura_horno_celsius,99
AP0121,0,120,2.380866438982569,1.6639210745702053,estado,m6_ln_sn_dep,119
AP0121,1,120,0.4536964169032412,0.41656700930225893,estado,m6_ln_sn_dep,119
AP0121,2,120,0.3557519812403951,0.31507525778316414,estado,m6_ln_sn_dep,119
AP0122,0,121,1.8589883220013943,1.5603294927747875,estado,m6_ln_sn_dep,119
AP0122,1,121,0.35362046149455123,0.5772207360070939,estado,m6_ln_sn_dep,119
AP0122,2,121,0.8375726246936379,0.46646696620481254,estado,m6_ln_sn_dep,119
AP0123,0,122,1.3880563723656374,1.3388200873097795,estado,m6_ln_sn_dep,119
AP0123,1,122,0.5910221257706292,0.5693998302482768,estado,m6_ln_sn_dep,119
AP0123,2,122,0.17809094017525864,0.41888783231402427,estado,m6_ln_sn_dep,119
AP0124,0,123,1.8259710337870207,1.6123973677416399,estado,m6_ln_sn_dep,119
AP0124,1,123,0.5149768377208077,0.5729389765046761,estado,m6_ln_sn_dep,119
AP0124,2,123,0.20405008919025555,0.3991511325689502,estado,m6_ln_sn_dep,119
AP0124,3,123,-0.16696726158395864,0.31294383401686277,estado,m6_ln_sn_dep,119
AP0125,0,124,2.2626994114687933,1.917553591949432,estado,m6_ln_sn_dep,119
AP0125,1,124,0.6852852428928556,0.5163582885025667,estado,m6_ln_sn_dep,119
AP0125,2,124,0.36027278346143327,0.368619546231987,estado,m6_ln_sn_dep,119
AP0126,0,125,2.0869264066515694,1.7425006294306713,estado,m6_ln_sn_dep,119
AP0126,1,125,0.8542068644458658,0.5326858962092126,estado,m6_ln_sn_dep,119
AP0126,2,125,0.4287538991430866,0.33024789503052987,estado,m6_ln_sn_dep,119
AP0127,0,126,2.078360022286056,1.7824103049534918,estado,m6_ln_sn_dep,119
AP0127,1,126,0.6786771139782538,0.584888423020888,estado,m6_ln_sn_dep,119
AP0127,2,126,-0.35481474841342525,0.3538173840618769,estado,m6_ln_sn_dep,119
AP0127,3,126,0.44490414911146237,0.3967581391589657,estado,m6_ln_sn_dep,119
AP0128,0,127,2.171589791398979,1.816961629859545,estado,m6_ln_sn_dep,119
AP0128,1,127,0.6221033520297473,0.5126180007787031,estado,m6_ln_sn_dep,119
AP0128,2,127,0.2039969269047616,0.4174030623966992,estado,m6_ln_sn_dep,119
AP0129,0,128,0.9541043868135104,1.7967558730304973,estado,m6_ln_sn_dep,119
AP0129,1,128,1.2511379395838866,0.8934079795087811,estado,m6_ln_sn_dep,119
AP0129,2,128,1.3297218053455604,0.513770284599272,estado,m6_ln_sn_dep,119
AP0130,0,129,1.531345244595308,1.4634545937512562,estado,m6_ln_sn_dep,119
AP0130,1,129,0.46358686547106426,0.6088198567201643,estado,m6_ln_sn_dep,119
AP0130,2,129,0.497441298030299,0.4491303659104282,estado,m6_ln_sn_dep,119
AP0130,3,129,0.21566479353120477,0.36388914520611676,estado,m6_ln_sn_dep,119
AP0131,0,130,1.6884137636999659,1.5319684025602753,estado,m6_ln_sn_dep,119
AP0131,1,130,-0.017937340669419106,0.532124612157087,estado,m6_ln_sn_dep,119
AP0131,2,130,0.2666821567676439,0.5363551808448013,estado,m6_ln_sn_dep,119
AP0131,3,130,0.19714001001330433,0.4619019943337179,estado,m6_ln_sn_dep,119
AP0132,0,131,2.02609305051244,1.7076281255358094,estado,m6_ln_sn_dep,119
AP0132,1,131,0.24669360338802707,0.6171519956807723,estado,m6_ln_sn_dep,119
AP0132,2,131,0.585424093796455,0.4999097545667942,estado,m6_ln_sn_dep,119
AP0133,0,132,1.4306295867033418,1.6204231070309105,estado,m6_ln_sn_dep,119
AP0133,1,132,0.30723979860620415,0.6927598433256651,estado,m6_ln_sn_dep,119
AP0133,2,132,0.8775128980652743,0.5463007725473848,estado,m6_ln_sn_dep,119
AP0133,3,132,0.4235690475764984,0.32918381615337666,estado,m6_ln_sn_dep,119
AP0134,0,133,1.561440249220251,1.5151654254920044,estado,m6_ln_sn_dep,119
AP0134,1,133,0.7456534987318805,0.6090156359291484,estado,m6_ln_sn_dep,119
AP0134,2,133,0.08018470768893923,0.40891744896371673,estado,m6_ln_sn_dep,119
AP0135,0,134,1.6034894302248606,1.7907477110261398,estado,m6_ln_sn_dep,119
AP0135,1,134,0.9306746290406779,0.6856358178523405,estado,m6_ln_sn_dep,119
AP0135,2,134,0.06386257113347489,0.4121523307360305,estado,m6_ln_sn_dep,119
AP0135,3,134,1.2251508876684045,0.40232499308748326,estado,m6_ln_sn_dep,119
AP0136,0,135,1.9366078338011212,1.6952341299826243,estado,m6_ln_sn_dep,119
AP0136,1,135,0.08109519049420275,0.6069460438011395,estado,m6_ln_sn_dep,119
AP0136,2,135,0.3097846591487146,0.5438440489938573,estado,m6_ln_sn_dep,119
AP0136,3,135,0.3951771638813607,0.44983344865858466,estado,m6_ln_sn_dep,119
AP0137,0,136,1.5035050068385851,1.756348328663394,estado,m6_ln_sn_dep,119
AP0137,1,136,0.9923963083283251,0.7145238682170056,estado,m6_ln_sn_dep,119
AP0137,2,136,0.33658829948967617,0.4485262316118186,estado,m6_ln_sn_dep,119
AP0138,0,137,2.0725193683434795,1.8339318956605912,estado,m6_ln_sn_dep,119
AP0138,1,137,0.22275157881296692,0.5786013509693144,estado,m6_ln_sn_dep,119
AP0138,2,137,0.40173266789913825,0.49160320912568123,estado,m6_ln_sn_dep,119
AP0138,3,137,0.5841557985366674,0.4124410464309861,estado,m6_ln_sn_dep,119
AP0139,0,138,2.3355040214561003,1.7737210002600563,estado,m6_ln_sn_dep,119
AP0139,1,138,0.877249203167567,0.4766226548541034,estado,m6_ln_sn_dep,119
AP0139,2,138,0.42308232192184986,0.34390921670369423,estado,m6_ln_sn_dep,119
AP0140,0,139,2.2514357776150544,1.6684042589262682,estado,m6_ln_sn_dep,119
AP0140,1,139,0.0755021025003285,0.47836915675355907,estado,m6_ln_sn_dep,119
AP0140,2,139,0.16522337520919322,0.432714406308233,estado,m6_ln_sn_dep,119
AP0140,3,139,0.047303207081047495,0.38460083742175455,estado,m6_ln_sn_dep,119
AP0121,0,120,2.380866438982569,1.790258959723521,estado_hgb,m6_ln_sn_dep,119
AP0121,1,120,0.4536964169032412,0.21968342086250453,estado_hgb,m6_ln_sn_dep,119
AP0121,2,120,0.3557519812403951,0.3354757307719003,estado_hgb,m6_ln_sn_dep,119
AP0122,0,121,1.8589883220013943,1.7068315694503664,estado_hgb,m6_ln_sn_dep,119
AP0122,1,121,0.35362046149455123,0.47683471646628506,estado_hgb,m6_ln_sn_dep,119
AP0122,2,121,0.8375726246936379,0.43915944567490595,estado_hgb,m6_ln_sn_dep,119
AP0123,0,122,1.3880563723656374,1.6022782430359976,estado_hgb,m6_ln_sn_dep,119
AP0123,1,122,0.5910221257706292,0.482098122619523,estado_hgb,m6_ln_sn_dep,119
AP0123,2,122,0.17809094017525864,0.33862431313665103,estado_hgb,m6_ln_sn_dep,119
AP0124,0,123,1.8259710337870207,1.8242857198345288,estado_hgb,m6_ln_sn_dep,119
AP0124,1,123,0.5149768377208077,0.42761190961468765,estado_hgb,m6_ln_sn_dep,119
AP0124,2,123,0.20405008919025555,0.31570908360701794,estado_hgb,m6_ln_sn_dep,119
AP0124,3,123,-0.16696726158395864,0.4097354404746347,estado_hgb,m6_ln_sn_dep,119
AP0125,0,124,2.2626994114687933,1.9140781433579004,estado_hgb,m6_ln_sn_dep,119
AP0125,1,124,0.6852852428928556,0.4493281559687303,estado_hgb,m6_ln_sn_dep,119
AP0125,2,124,0.36027278346143327,0.27340953907986026,estado_hgb,m6_ln_sn_dep,119
AP0126,0,125,2.0869264066515694,1.9359070218519852,estado_hgb,m6_ln_sn_dep,119
AP0126,1,125,0.8542068644458658,0.3409724963004389,estado_hgb,m6_ln_sn_dep,119
AP0126,2,125,0.4287538991430866,0.2993796651982525,estado_hgb,m6_ln_sn_dep,119
AP0127,0,126,2.078360022286056,1.7023404903714088,estado_hgb,m6_ln_sn_dep,119
AP0127,1,126,0.6786771139782538,0.5986782144579132,estado_hgb,m6_ln_sn_dep,119
AP0127,2,126,-0.35481474841342525,0.3084697876318719,estado_hgb,m6_ln_sn_dep,119
AP0127,3,126,0.44490414911146237,0.2896836327478159,estado_hgb,m6_ln_sn_dep,119
AP0128,0,127,2.171589791398979,1.7746799617201927,estado_hgb,m6_ln_sn_dep,119
AP0128,1,127,0.6221033520297473,0.5126630965659618,estado_hgb,m6_ln_sn_dep,119
AP0128,2,127,0.2039969269047616,0.35010723419259654,estado_hgb,m6_ln_sn_dep,119
AP0129,0,128,0.9541043868135104,1.767690021433113,estado_hgb,m6_ln_sn_dep,119
AP0129,1,128,1.2511379395838866,1.5252874412162238,estado_hgb,m6_ln_sn_dep,119
AP0129,2,128,1.3297218053455604,0.5231373661373151,estado_hgb,m6_ln_sn_dep,119
AP0130,0,129,1.531345244595308,1.8225766846973885,estado_hgb,m6_ln_sn_dep,119
AP0130,1,129,0.46358686547106426,0.5850616557175752,estado_hgb,m6_ln_sn_dep,119
AP0130,2,129,0.497441298030299,0.4334402513946988,estado_hgb,m6_ln_sn_dep,119
AP0130,3,129,0.21566479353120477,0.38590335606541293,estado_hgb,m6_ln_sn_dep,119
AP0131,0,130,1.6884137636999659,1.803917515655492,estado_hgb,m6_ln_sn_dep,119
AP0131,1,130,-0.017937340669419106,0.3813217022252497,estado_hgb,m6_ln_sn_dep,119
AP0131,2,130,0.2666821567676439,0.48989268531700664,estado_hgb,m6_ln_sn_dep,119
AP0131,3,130,0.19714001001330433,0.31672831399793266,estado_hgb,m6_ln_sn_dep,119
AP0132,0,131,2.02609305051244,1.7772742742919898,estado_hgb,m6_ln_sn_dep,119
AP0132,1,131,0.24669360338802707,0.6066272257217055,estado_hgb,m6_ln_sn_dep,119
AP0132,2,131,0.585424093796455,0.26939340852955296,estado_hgb,m6_ln_sn_dep,119
AP0133,0,132,1.4306295867033418,1.8357324193905933,estado_hgb,m6_ln_sn_dep,119
AP0133,1,132,0.30723979860620415,0.6176600269233894,estado_hgb,m6_ln_sn_dep,119
AP0133,2,132,0.8775128980652743,0.6187320912967502,estado_hgb,m6_ln_sn_dep,119
AP0133,3,132,0.4235690475764984,0.30488591514928354,estado_hgb,m6_ln_sn_dep,119
AP0134,0,133,1.561440249220251,1.7323830774255398,estado_hgb,m6_ln_sn_dep,119
AP0134,1,133,0.7456534987318805,0.5011887162426989,estado_hgb,m6_ln_sn_dep,119
AP0134,2,133,0.08018470768893923,0.3173243100274204,estado_hgb,m6_ln_sn_dep,119
AP0135,0,134,1.6034894302248606,1.7169258084191916,estado_hgb,m6_ln_sn_dep,119
AP0135,1,134,0.9306746290406779,0.7955161410836532,estado_hgb,m6_ln_sn_dep,119
AP0135,2,134,0.06386257113347489,0.3831726380343027,estado_hgb,m6_ln_sn_dep,119
AP0135,3,134,1.2251508876684045,0.2915696856059642,estado_hgb,m6_ln_sn_dep,119
AP0136,0,135,1.9366078338011212,1.8225527640431283,estado_hgb,m6_ln_sn_dep,119
AP0136,1,135,0.08109519049420275,0.5553561473711742,estado_hgb,m6_ln_sn_dep,119
AP0136,2,135,0.3097846591487146,0.5534431816819434,estado_hgb,m6_ln_sn_dep,119
AP0136,3,135,0.3951771638813607,0.4867522778281104,estado_hgb,m6_ln_sn_dep,119
AP0137,0,136,1.5035050068385851,1.796371757421456,estado_hgb,m6_ln_sn_dep,119
AP0137,1,136,0.9923963083283251,0.7631772331788708,estado_hgb,m6_ln_sn_dep,119
AP0137,2,136,0.33658829948967617,0.4334402513946988,estado_hgb,m6_ln_sn_dep,119
AP0138,0,137,2.0725193683434795,1.8224330091218752,estado_hgb,m6_ln_sn_dep,119
AP0138,1,137,0.22275157881296692,0.4924803609559461,estado_hgb,m6_ln_sn_dep,119
AP0138,2,137,0.40173266789913825,0.5231373661373151,estado_hgb,m6_ln_sn_dep,119
AP0138,3,137,0.5841557985366674,0.3837887447300589,estado_hgb,m6_ln_sn_dep,119
AP0139,0,138,2.3355040214561003,1.720712132927677,estado_hgb,m6_ln_sn_dep,119
AP0139,1,138,0.877249203167567,0.20104779166903486,estado_hgb,m6_ln_sn_dep,119
AP0139,2,138,0.42308232192184986,0.3584056046194893,estado_hgb,m6_ln_sn_dep,119
AP0140,0,139,2.2514357776150544,1.859188582272415,estado_hgb,m6_ln_sn_dep,119
AP0140,1,139,0.0755021025003285,0.3722677879626632,estado_hgb,m6_ln_sn_dep,119
AP0140,2,139,0.16522337520919322,0.4334402513946988,estado_hgb,m6_ln_sn_dep,119
AP0140,3,139,0.047303207081047495,0.37825722542983403,estado_hgb,m6_ln_sn_dep,119
AP0121,0,120,2.380866438982569,1.68364759583592,gn_por_orden,m6_ln_sn_dep,119
AP0121,1,120,0.4536964169032412,0.44729866621914893,gn_por_orden,m6_ln_sn_dep,119
AP0121,2,120,0.3557519812403951,0.31965050119111327,gn_por_orden,m6_ln_sn_dep,119
AP0122,0,121,1.8589883220013943,1.6143211261133086,gn_por_orden,m6_ln_sn_dep,119
AP0122,1,121,0.35362046149455123,0.5765707627735717,gn_por_orden,m6_ln_sn_dep,119
AP0122,2,121,0.8375726246936379,0.4382930975353392,gn_por_orden,m6_ln_sn_dep,119
AP0123,0,122,1.3880563723656374,1.256284062193016,gn_por_orden,m6_ln_sn_dep,119
AP0123,1,122,0.5910221257706292,0.5005713803176093,gn_por_orden,m6_ln_sn_dep,119
AP0123,2,122,0.17809094017525864,0.41647422052980965,gn_por_orden,m6_ln_sn_dep,119
AP0124,0,123,1.8259710337870207,1.6329086407067528,gn_por_orden,m6_ln_sn_dep,119
AP0124,1,123,0.5149768377208077,0.5758143930529533,gn_por_orden,m6_ln_sn_dep,119
AP0124,2,123,0.20405008919025555,0.39996661556911967,gn_por_orden,m6_ln_sn_dep,119
AP0124,3,123,-0.16696726158395864,0.3088277397031618,gn_por_orden,m6_ln_sn_dep,119
AP0125,0,124,2.2626994114687933,1.9444128382854082,gn_por_orden,m6_ln_sn_dep,119
AP0125,1,124,0.6852852428928556,0.4802109136450498,gn_por_orden,m6_ln_sn_dep,119
AP0125,2,124,0.36027278346143327,0.37646674511146305,gn_por_orden,m6_ln_sn_dep,119
AP0126,0,125,2.0869264066515694,1.7232461317623597,gn_por_orden,m6_ln_sn_dep,119
AP0126,1,125,0.8542068644458658,0.5392479994404286,gn_por_orden,m6_ln_sn_dep,119
AP0126,2,125,0.4287538991430866,0.34200775952407486,gn_por_orden,m6_ln_sn_dep,119
AP0127,0,126,2.078360022286056,1.75555353909865,gn_por_orden,m6_ln_sn_dep,119
AP0127,1,126,0.6786771139782538,0.6210525317580495,gn_por_orden,m6_ln_sn_dep,119
AP0127,2,126,-0.35481474841342525,0.3630186561242525,gn_por_orden,m6_ln_sn_dep,119
AP0127,3,126,0.44490414911146237,0.3807620677623408,gn_por_orden,m6_ln_sn_dep,119
AP0128,0,127,2.171589791398979,1.818577421826244,gn_por_orden,m6_ln_sn_dep,119
AP0128,1,127,0.6221033520297473,0.5036464111163534,gn_por_orden,m6_ln_sn_dep,119
AP0128,2,127,0.2039969269047616,0.401913333450166,gn_por_orden,m6_ln_sn_dep,119
AP0129,0,128,0.9541043868135104,1.7977908918792436,gn_por_orden,m6_ln_sn_dep,119
AP0129,1,128,1.2511379395838866,0.8989840749276959,gn_por_orden,m6_ln_sn_dep,119
AP0129,2,128,1.3297218053455604,0.502141664554149,gn_por_orden,m6_ln_sn_dep,119
AP0130,0,129,1.531345244595308,1.4786982118396432,gn_por_orden,m6_ln_sn_dep,119
AP0130,1,129,0.46358686547106426,0.49389249317311684,gn_por_orden,m6_ln_sn_dep,119
AP0130,2,129,0.497441298030299,0.43594437044926976,gn_por_orden,m6_ln_sn_dep,119
AP0130,3,129,0.21566479353120477,0.33532361440490593,gn_por_orden,m6_ln_sn_dep,119
AP0131,0,130,1.6884137636999659,1.5343012457458625,gn_por_orden,m6_ln_sn_dep,119
AP0131,1,130,-0.017937340669419106,0.5258358583597977,gn_por_orden,m6_ln_sn_dep,119
AP0131,2,130,0.2666821567676439,0.5216001839901665,gn_por_orden,m6_ln_sn_dep,119
AP0131,3,130,0.19714001001330433,0.4480533277736118,gn_por_orden,m6_ln_sn_dep,119
AP0132,0,131,2.02609305051244,1.7313754251137503,gn_por_orden,m6_ln_sn_dep,119
AP0132,1,131,0.24669360338802707,0.577580963549708,gn_por_orden,m6_ln_sn_dep,119
AP0132,2,131,0.585424093796455,0.4986150194243161,gn_por_orden,m6_ln_sn_dep,119
AP0133,0,132,1.4306295867033418,1.6150680282971708,gn_por_orden,m6_ln_sn_dep,119
AP0133,1,132,0.30723979860620415,0.5168871549503864,gn_por_orden,m6_ln_sn_dep,119
AP0133,2,132,0.8775128980652743,0.5205996410823857,gn_por_orden,m6_ln_sn_dep,119
AP0133,3,132,0.4235690475764984,0.3091161191518519,gn_por_orden,m6_ln_sn_dep,119
AP0134,0,133,1.561440249220251,1.5297941886239386,gn_por_orden,m6_ln_sn_dep,119
AP0134,1,133,0.7456534987318805,0.6260511518086164,gn_por_orden,m6_ln_sn_dep,119
AP0134,2,133,0.08018470768893923,0.38743718092789264,gn_por_orden,m6_ln_sn_dep,119
