Batch,orden_escalon_fase,pos,delta_gn,delta_log_fe,kg_lineal_v11,kg_exacto_condicional,ratio_exacto_lineal
AP0351,0,350,-0.0,0.0,0.0,0.0,
AP0351,1,350,-3.2756854383680576,0.0072065079644097274,83.11293851702861,71.913496601662,0.8652503194424775
AP0351,2,350,-3.92536760965983,0.01059849254608154,105.38136516632645,99.26384677505288,0.9419487650248399
AP0351,3,350,-2.0784241621158337,0.012054860140271835,112.3067120331709,112.49570508167635,1.0016828295039892
AP0352,0,351,-0.06197290491175167,0.00021690516719113085,2.931593441661534,2.7834168497690563,0.9494552724171412
AP0352,1,351,-2.9578670925564268,0.006507307603624139,83.4954076165889,78.19667765360272,0.936538665847133
AP0352,2,351,-2.767625794824763,0.0074725896460268604,89.50438003279227,88.02148940648807,0.9834322004603473
AP0352,3,351,-4.070856806840624,0.023610969479675614,277.081631576031,266.23326346312217,0.960847754319896
AP0353,0,352,-0.08933407253688941,0.00031266925387911295,4.689587810182133,3.915637127660409,0.8349640280023533
AP0353,1,352,-0.004462368435330433,9.817210557726952e-06,0.12292422227011116,0.11431938873634397,0.9299988775616648
AP0353,2,352,-0.46125297546386435,0.0012453830337524339,14.502156949780293,12.966497611277207,0.8941082113632517
AP0353,3,352,-0.13638972669360783,0.0007910604148229254,8.231119987984025,7.328246083837548,0.8903097141744364
AP0354,0,353,-0.028510945638021923,9.978830973307673e-05,1.4703567414513055,1.3055691190488725,0.8879267746684519
AP0354,1,353,-0.7437692192925383,0.0016362922824435843,21.4071777813015,17.965640095509762,0.8392344044156156
AP0354,2,353,-1.392108921621034,0.0037586940883767924,41.23475602414267,39.3079894455792,0.9532732392684619
AP0354,3,353,-5.115424665911618,0.029669463062287384,309.69706601202085,266.39164675074176,0.8601684548745508
AP0355,0,354,-0.0955519725658256,0.00033443190398038956,5.040569200614042,4.426796451650893,0.8782334445704307
AP0355,1,354,-2.383563172521672,0.005243838979547679,69.39985711807914,61.82865320449409,0.8909046181362713
AP0355,2,354,-1.8542939239078073,0.00500659359455108,58.87671837158435,53.27377171845515,0.9048359553980619
AP0355,3,354,-3.675030609851909,0.021315177537141072,226.24158710124658,239.8746927793365,1.0602590613545726
AP0356,0,355,-0.09981925681784887,0.00034936739886247105,5.441742104160799,4.212170437498181,0.7740481553283318
AP0356,1,355,-1.1235340304904504,0.002471774867078991,29.795906650853585,29.60584338713631,0.9936211619285689
AP0356,2,355,-0.5526610819498678,0.0014921849212646433,17.85066183767505,17.291911063278796,0.968698596193393
AP0356,3,355,-0.035732784914964455,0.00020725015250679384,2.399888920723279,2.194825578785513,0.9145529861123889
AP0357,0,356,-0.11673125090422332,0.0004085593781647816,6.255543248888969,5.561864727432915,0.8891097872947714
AP0357,1,356,-0.2626707221137181,0.0005778755886501799,7.865219846689142,7.384049088962921,0.9388229741691493
AP0357,2,356,-4.294288058810761,0.011594577758789054,148.11180470474773,141.9053862755021,0.9580963958840569
AP0357,3,356,-1.6236564828719224,0.00941720760065715,114.58979010626224,105.03208532826585,0.9165920037977793
AP0358,0,357,-0.0,0.0,0.0,0.0,
AP0358,1,357,-0.0,0.0,0.0,0.0,
AP0358,2,357,-0.0,0.0,0.0,0.0,
AP0358,3,357,-4.718540011021993,0.027367532063927558,331.50525356435674,321.6250239099809,0.9701958579897505
AP0359,0,358,-0.00841707582826956,2.945976539894346e-05,0.4470566104454201,0.37901627572518937,0.8478037610215863
AP0359,1,358,-0.0,0.0,0.0,0.0,
AP0359,2,358,-0.0,0.0,0.0,0.0,
AP0359,3,358,-0.01306626065310823,7.578431178802773e-05,0.8971887027762567,0.8838249343502853,0.9851048409497147
AP0360,0,359,-0.024775390624999005,8.671386718749652e-05,1.3482205176770958,1.085214753094181,0.8049237783177648
AP0360,1,359,-1.012782836914063,0.0022281222412109387,27.88350204086382,26.33392668617752,0.9444268029024702
AP0360,2,359,-6.522699025472004,0.017611287368774414,207.91402767139513,196.25157139815812,0.9439073139804239
AP0360,3,359,-1.1756980781269455,0.006819048853136283,75.3209841838944,66.25928558260661,0.8796922438086594
AP0361,0,360,-0.0,0.0,0.0,0.0,
AP0361,1,360,-0.0,0.0,0.0,0.0,
AP0361,2,360,-3.7999128892686613,0.010259764801025386,98.345458295952,88.27555445500805,0.8976068237880341
AP0362,0,361,-0.1551442238136609,0.0005430047833478131,7.6081841467806814,5.5283556252662915,0.7266327310972821
AP0362,1,361,-0.08891670735676627,0.0001956167561848858,1.9910421434673442,2.032585951913384,1.020865358667744
AP0362,2,361,-2.8928686608208523,0.007810745384216301,81.15081189994093,81.47137947552716,1.0039502694807476
AP0362,3,361,-0.13904474012996992,0.0008064594927538255,8.37911134518953,9.438214069228158,1.1263979771132486
