rep,Batch,policy,J_batch
14,AP0332,miope,-1784.7671813296001
14,AP0332,horizonte,-1784.7671813296001
14,AP0333,historica,-2114.864525572885
14,AP0333,miope,-1972.853984319589
14,AP0333,horizonte,-1972.853984319589
14,AP0334,historica,-1911.1559735149021
14,AP0334,miope,-1762.130985253375
14,AP0334,horizonte,-1762.130985253375
14,AP0335,historica,-2207.9089372636986
14,AP0335,miope,-2002.080348896988
14,AP0335,horizonte,-2002.080348896988
14,AP0336,historica,-1809.1479175691165
14,AP0336,miope,-1798.817032108976
14,AP0336,horizonte,-1798.817032108976
14,AP0337,historica,-2089.4372595496798
14,AP0337,miope,-1956.2193846865105
14,AP0337,horizonte,-1956.2193846865105
14,AP0338,historica,-1531.0547587034064
14,AP0338,miope,-1112.7038879677661
14,AP0338,horizonte,-1112.7038879677661
14,AP0339,historica,-2130.1348702110436
14,AP0339,miope,-2074.5538156801977
14,AP0339,horizonte,-2074.5538156801977
14,AP0340,historica,-2203.6010993872233
14,AP0340,miope,-2028.5499271735332
14,AP0340,horizonte,-2348.208355290458
14,AP0341,historica,-2775.2728831536415
14,AP0341,miope,-2641.354463717302
14,AP0341,horizonte,-2641.354463717302
14,AP0342,historica,-2146.314040740148
14,AP0342,miope,-2054.665741171796
14,AP0342,horizonte,-2054.665741171796
14,AP0343,historica,-2020.2107154001337
14,AP0343,miope,-1923.2506544286084
14,AP0343,horizonte,-1923.2506544286084
14,AP0344,historica,-1375.149077225732
14,AP0344,miope,-1079.1820787290671
14,AP0344,horizonte,-1079.1820787290671
14,AP0345,historica,-1697.1597213272803
14,AP0345,miope,-1613.4716691891613
14,AP0345,horizonte,-1668.1597868768567
14,AP0346,historica,-1516.0301825466054
14,AP0346,miope,-1154.463826836004
14,AP0346,horizonte,-1154.463826836004
14,AP0347,historica,-1976.836571583815
14,AP0347,miope,-1512.6004734478834
14,AP0347,horizonte,-1426.1817343800576
14,AP0348,historica,-1951.1118585375468
14,AP0348,miope,-1768.6850897686227
14,AP0348,horizonte,-1768.6850897686227
14,AP0349,historica,-1619.5662447375535
14,AP0349,miope,-1792.1085915281342
14,AP0349,horizonte,-1619.5662447375535
14,AP0350,historica,-2146.9795438589554
14,AP0350,miope,-1879.5968938316532
14,AP0350,horizonte,-1879.5968938316532
14,AP0351,historica,-1423.698862670574
14,AP0351,miope,-1292.9237910753495
14,AP0351,horizonte,-1292.9237910753495
14,AP0352,historica,-1326.0612268344657
14,AP0352,miope,-905.0195673917746
14,AP0352,horizonte,-789.2584974290791
14,AP0353,historica,-2436.882680006093
14,AP0353,miope,-2007.6395314690153
14,AP0353,horizonte,-2007.6395314690153
14,AP0354,historica,-1583.9271599791211
14,AP0354,miope,-1237.8182096006349
14,AP0354,horizonte,-1237.8182096006349
14,AP0355,historica,-2271.002715981264
14,AP0355,miope,-1636.0821182293414
14,AP0355,horizonte,-1636.0821182293414
14,AP0356,historica,-2377.6324806584007
14,AP0356,miope,-2203.450385302117
14,AP0356,horizonte,-2203.450385302117
14,AP0357,historica,-2674.231640199052
14,AP0357,miope,-2180.8483393563856
14,AP0357,horizonte,-2180.8483393563856
14,AP0358,historica,-1568.879686565242
14,AP0358,miope,-1048.8824862386516
14,AP0358,horizonte,-1423.174075448912
14,AP0359,historica,-2085.000446180152
14,AP0359,miope,-1830.5663840948398
14,AP0359,horizonte,-1830.5663840948398
14,AP0360,historica,-2557.350631980165
14,AP0360,miope,-1974.1215798937476
14,AP0360,horizonte,-1974.1215798937476
14,AP0361,historica,-2578.3070888056204
14,AP0361,miope,-2089.2451384969863
14,AP0361,horizonte,-2089.2451384969863
14,AP0362,historica,-1815.0850365618535
14,AP0362,miope,-1720.2764029604969
14,AP0362,horizonte,-1704.4499901607146
15,AP0300,historica,-1694.1355140419746
15,AP0300,miope,-1385.9447168633847
15,AP0300,horizonte,-1577.3522265288782
15,AP0301,historica,-2165.7288997971546
15,AP0301,miope,-1874.5955604770963
15,AP0301,horizonte,-1874.5955604770963
15,AP0302,historica,-1517.4920521517279
15,AP0302,miope,-1089.587204878596
15,AP0302,horizonte,-1089.587204878596
15,AP0303,historica,-1838.4306975708696
15,AP0303,miope,-1511.672781973713
15,AP0303,horizonte,-1511.672781973713
15,AP0304,historica,-2369.7852491619724
15,AP0304,miope,-2206.3631204897492
15,AP0304,horizonte,-2119.1374138247083
15,AP0305,historica,-1554.0113417601956
15,AP0305,miope,-1420.2229340170043
15,AP0305,horizonte,-1196.0288261667733
15,AP0306,historica,-1669.0436739378456
15,AP0306,miope,-1377.363487130488
15,AP0306,horizonte,-1377.363487130488
15,AP0307,historica,-1831.1793644373706
15,AP0307,miope,-1694.0081120229456
15,AP0307,horizonte,-1694.0081120229456
15,AP0308,historica,-2271.942507159478
15,AP0308,miope,-1670.263051210645
15,AP0308,horizonte,-1670.263051210645
15,AP0309,historica,-1959.6845115964363
15,AP0309,miope,-1685.5964720400416
15,AP0309,horizonte,-1685.5964720400416
15,AP0310,historica,-2422.486568542246
15,AP0310,miope,-2361.6685618881165
15,AP0310,horizonte,-2361.6685618881165
15,AP0311,historica,-1414.5462745868288
15,AP0311,miope,-1145.2962451322005
15,AP0311,horizonte,-1220.2130546615288
15,AP0312,historica,-2735.527137290219
15,AP0312,miope,-2434.3167605667722
15,AP0312,horizonte,-2434.3167605667722
15,AP0313,historica,-1790.5310503591027
15,AP0313,miope,-1401.0849469512711
15,AP0313,horizonte,-1401.0849469512711
15,AP0314,historica,-1502.4621111638144
15,AP0314,miope,-1415.9766118783316
15,AP0314,horizonte,-1415.9766118783316
15,AP0315,historica,-2363.4008385855327
15,AP0315,miope,-2227.2020806710993
15,AP0315,horizonte,-2227.2020806710993
15,AP0316,historica,-1699.6700544260748
15,AP0316,miope,-1667.3906690461072
15,AP0316,horizonte,-1667.3906690461072
15,AP0317,historica,-2084.8182353764096
15,AP0317,miope,-1939.6940619079107
15,AP0317,horizonte,-1939.6940619079107
15,AP0318,historica,-2191.2215747277132
15,AP0318,miope,-2080.650362552788
15,AP0318,horizonte,-2080.650362552788
15,AP0319,historica,-2352.1494247544906
15,AP0319,miope,-2296.7446044012413
15,AP0319,horizonte,-2296.7446044012413
15,AP0320,historica,-2048.5677781739637
15,AP0320,miope,-2159.2769174568175
15,AP0320,horizonte,-1951.1449969052328
15,AP0321,historica,-1783.0468383430525
15,AP0321,miope,-1736.569917214447
15,AP0321,horizonte,-1783.0468383430525
15,AP0322,historica,-2087.9712023447055
15,AP0322,miope,-1715.1739356049118
15,AP0322,horizonte,-1715.1739356049118
15,AP0323,historica,-1873.0917838960945
15,AP0323,miope,-1899.748461392367
15,AP0323,horizonte,-1940.6252685019874
15,AP0324,historica,-2453.660874887228
15,AP0324,miope,-2136.304095837715
15,AP0324,horizonte,-2136.304095837715
15,AP0325,historica,-1294.9302996119554
15,AP0325,miope,-1288.8936774553936
15,AP0325,horizonte,-1288.8936774553936
15,AP0326,historica,-1507.075540678584
15,AP0326,miope,-1001.525822674666
15,AP0326,horizonte,-1001.525822674666
15,AP0327,historica,-1831.502711335718
15,AP0327,miope,-1600.4064272051764
15,AP0327,horizonte,-1600.4064272051764
15,AP0328,historica,-2185.409977848327
15,AP0328,miope,-1934.549718308689
15,AP0328,horizonte,-1934.549718308689
15,AP0329,historica,-1408.5560785562739
15,AP0329,miope,-1432.7941555418936
15,AP0329,horizonte,-1432.7941555418936
15,AP0330,historica,-1916.1556290854328
15,AP0330,miope,-1884.0919011584238
15,AP0330,horizonte,-1884.0919011584238
15,AP0331,historica,-1743.662668993812
15,AP0331,miope,-1603.7700584989902
15,AP0331,horizonte,-1603.7700584989902
15,AP0332,historica,-1995.071795011168
15,AP0332,miope,-1715.2772949546315
15,AP0332,horizonte,-1715.2772949546315
15,AP0333,historica,-2119.524488040351
15,AP0333,miope,-1937.2143730089713
15,AP0333,horizonte,-1937.2143730089713
15,AP0334,historica,-1811.9246064113095
15,AP0334,miope,-1763.6017149404097
15,AP0334,horizonte,-1763.6017149404097
15,AP0335,historica,-2167.4523123720464
15,AP0335,miope,-1984.3622917454518
15,AP0335,horizonte,-1984.3622917454518
15,AP0336,historica,-1822.4972936925628
15,AP0336,miope,-1817.0787242833644
15,AP0336,horizonte,-1817.0787242833644
15,AP0337,historica,-2082.3256759803935
15,AP0337,miope,-1979.1241809797677
15,AP0337,horizonte,-1979.1241809797677
15,AP0338,historica,-1478.7691568748787
15,AP0338,miope,-1095.7849497981406
15,AP0338,horizonte,-1095.7849497981406
15,AP0339,historica,-2130.4530407891752
15,AP0339,miope,-2089.398288305843
15,AP0339,horizonte,-2089.398288305843
15,AP0340,historica,-2176.935232854962
15,AP0340,miope,-1900.915879755546
15,AP0340,horizonte,-2191.449218514267
15,AP0341,historica,-2686.9328053225136
15,AP0341,miope,-2616.7009056058423
15,AP0341,horizonte,-2616.7009056058423
15,AP0342,historica,-2157.928905057688
15,AP0342,miope,-2029.1633207208884
15,AP0342,horizonte,-2029.1633207208884
15,AP0343,historica,-1996.6172761599248
15,AP0343,miope,-1794.5294925787011
15,AP0343,horizonte,-1794.5294925787011
15,AP0344,historica,-1347.2274320000415
15,AP0344,miope,-1025.1803269765119
15,AP0344,horizonte,-1025.1803269765119
15,AP0345,historica,-1692.8835194005894
15,AP0345,miope,-1615.3392690944343
15,AP0345,horizonte,-1700.7895206101557
15,AP0346,historica,-1515.8491222568152
15,AP0346,miope,-1110.3110716736971
15,AP0346,horizonte,-1110.3110716736971
15,AP0347,historica,-1793.3718232708386
15,AP0347,miope,-1304.0716311124772
15,AP0347,horizonte,-1345.9033884730263
15,AP0348,historica,-1924.0098354993386
15,AP0348,miope,-1711.0578480478953
15,AP0348,horizonte,-1711.0578480478953
15,AP0349,historica,-1609.964587693445
15,AP0349,miope,-1748.623878049686
15,AP0349,horizonte,-1609.964587693445
15,AP0350,historica,-2267.972645228975
15,AP0350,miope,-1911.3185711666856
15,AP0350,horizonte,-1911.3185711666856
15,AP0351,historica,-1495.7586251153377
15,AP0351,miope,-1261.9877183065287
15,AP0351,horizonte,-1261.9877183065287
15,AP0352,historica,-1261.342653570626
15,AP0352,miope,-812.9238954646748
15,AP0352,horizonte,-736.4802388731363
15,AP0353,historica,-2436.02109927908
15,AP0353,miope,-1981.6952201294441
15,AP0353,horizonte,-1981.6952201294441
15,AP0354,historica,-1576.9777770064036
15,AP0354,miope,-1206.2377119563043
15,AP0354,horizonte,-1206.2377119563043
15,AP0355,historica,-2340.875569352215
15,AP0355,miope,-1562.3161676153463
15,AP0355,horizonte,-1562.3161676153463
15,AP0356,historica,-2411.2506034196117
15,AP0356,miope,-2131.2472109201917
15,AP0356,horizonte,-2131.2472109201917
15,AP0357,historica,-2695.6336496062563
15,AP0357,miope,-2144.4216125555454
15,AP0357,horizonte,-2144.4216125555454
15,AP0358,historica,-1563.6186713519917
15,AP0358,miope,-990.3745360755183
15,AP0358,horizonte,-1469.1029988056475
15,AP0359,historica,-2068.8793681534335
15,AP0359,miope,-1704.5998504371892
15,AP0359,horizonte,-1704.5998504371892
15,AP0360,historica,-2572.2148187448356
15,AP0360,miope,-1901.1442612379972
15,AP0360,horizonte,-1901.1442612379972
15,AP0361,historica,-2568.1495022668128
15,AP0361,miope,-2002.570371999817
15,AP0361,horizonte,-2002.570371999817
15,AP0362,historica,-1743.532106763683
15,AP0362,miope,-1708.5476258682315
15,AP0362,horizonte,-1689.223749319337
16,AP0300,historica,-1395.7841717040992
16,AP0300,miope,-1449.2460835552292
16,AP0300,horizonte,-1624.8270283944826
16,AP0301,historica,-2237.4613222092826
16,AP0301,miope,-1959.4448121665325
16,AP0301,horizonte,-1959.4448121665325
16,AP0302,historica,-1562.6698132930046
16,AP0302,miope,-1043.9191638586526
16,AP0302,horizonte,-1043.9191638586526
16,AP0303,historica,-1926.0397602726816
16,AP0303,miope,-1593.5393424288577
16,AP0303,horizonte,-1593.5393424288577
16,AP0304,historica,-2334.700800170168
16,AP0304,miope,-2356.289350527556
16,AP0304,horizonte,-2252.7591082420913
16,AP0305,historica,-1522.0740122673167
16,AP0305,miope,-1465.0874471520347
16,AP0305,horizonte,-1144.8532436908572
16,AP0306,historica,-1723.5684086178917
16,AP0306,miope,-1434.687730735895
16,AP0306,horizonte,-1434.687730735895
16,AP0307,historica,-1956.1661263323226
16,AP0307,miope,-1744.2225735021789
16,AP0307,horizonte,-1744.2225735021789
16,AP0308,historica,-2376.2670128712634
16,AP0308,miope,-1776.9105516189609
16,AP0308,horizonte,-1776.9105516189609
16,AP0309,historica,-2006.7108533168332
16,AP0309,miope,-1717.1179151890533
16,AP0309,horizonte,-1717.1179151890533
16,AP0310,historica,-2438.09390161886
16,AP0310,miope,-2397.6075117337414
16,AP0310,horizonte,-2397.6075117337414
16,AP0311,historica,-1490.3981931037492
16,AP0311,miope,-1248.286555854596
16,AP0311,horizonte,-1211.73861831951
16,AP0312,historica,-2779.7004125720305
16,AP0312,miope,-2482.990997385984
16,AP0312,horizonte,-2482.990997385984
16,AP0313,historica,-1822.282655904235
16,AP0313,miope,-1438.9100318827338
16,AP0313,horizonte,-1438.9100318827338
16,AP0314,historica,-1472.310090846378
16,AP0314,miope,-1397.3241275586224
16,AP0314,horizonte,-1397.3241275586224
16,AP0315,historica,-2401.0286798869693
16,AP0315,miope,-2266.594817002412
16,AP0315,horizonte,-2266.594817002412
16,AP0316,historica,-1732.3771795312018
16,AP0316,miope,-1701.3187546998784
16,AP0316,horizonte,-1701.3187546998784
16,AP0317,historica,-2134.793589415305
16,AP0317,miope,-2015.6295938375106
16,AP0317,horizonte,-2015.6295938375106
16,AP0318,historica,-2221.1639352589905
16,AP0318,miope,-2163.7962648097664
16,AP0318,horizonte,-2163.7962648097664
16,AP0319,historica,-2392.692581495719
16,AP0319,miope,-2302.4214234175042
16,AP0319,horizonte,-2302.4214234175042
16,AP0320,historica,-2085.798194980396
16,AP0320,miope,-2107.6252889070383
16,AP0320,horizonte,-2024.668698468257
16,AP0321,historica,-1869.867623335101
16,AP0321,miope,-1869.9332451387804
16,AP0321,horizonte,-1869.867623335101
16,AP0322,historica,-2114.007718093711
16,AP0322,miope,-1802.0394357947034
16,AP0322,horizonte,-1802.0394357947034
16,AP0323,historica,-1983.3782504041806
16,AP0323,miope,-1957.3931178157172
16,AP0323,horizonte,-2039.0987488987198
16,AP0324,historica,-2542.9284343232803
16,AP0324,miope,-2220.082841120334
16,AP0324,horizonte,-2220.082841120334
16,AP0325,historica,-1341.239844615046
16,AP0325,miope,-1323.588889751412
16,AP0325,horizonte,-1323.588889751412
16,AP0326,historica,-1521.3469982904317
16,AP0326,miope,-1015.0661815060046
16,AP0326,horizonte,-1015.0661815060046
16,AP0327,historica,-1809.034214579271
16,AP0327,miope,-1663.7591476507546
16,AP0327,horizonte,-1663.7591476507546
16,AP0328,historica,-2235.28249803597
16,AP0328,miope,-1958.3906038584448
16,AP0328,horizonte,-1958.3906038584448
16,AP0329,historica,-1440.127668208728
16,AP0329,miope,-1471.7465408555763
16,AP0329,horizonte,-1471.7465408555763
16,AP0330,historica,-1915.9669384778085
16,AP0330,miope,-1891.0437631913633
16,AP0330,horizonte,-1891.0437631913633
16,AP0331,historica,-1744.6848649572567
16,AP0331,miope,-1625.7731169315475
16,AP0331,horizonte,-1625.7731169315475
16,AP0332,historica,-2021.406651023068
16,AP0332,miope,-1772.7179416733989
16,AP0332,horizonte,-1772.7179416733989
16,AP0333,historica,-2134.612095109237
16,AP0333,miope,-1995.3304466956902
16,AP0333,horizonte,-1995.3304466956902
16,AP0334,historica,-1828.5996646940484
16,AP0334,miope,-1747.1364170034842
16,AP0334,horizonte,-1747.1364170034842
16,AP0335,historica,-2232.7669282017623
16,AP0335,miope,-2093.6608667736464
16,AP0335,horizonte,-2093.6608667736464
16,AP0336,historica,-1815.1127547744209
16,AP0336,miope,-1822.8361688202504
16,AP0336,horizonte,-1822.8361688202504
16,AP0337,historica,-2185.7908212605535
16,AP0337,miope,-2018.8373063423714
16,AP0337,horizonte,-2018.8373063423714
16,AP0338,historica,-1538.1518831446967
16,AP0338,miope,-1152.7679357054599
16,AP0338,horizonte,-1152.7679357054599
16,AP0339,historica,-2165.539895053704
16,AP0339,miope,-2121.1924889930615
16,AP0339,horizonte,-2121.1924889930615
16,AP0340,historica,-2223.335886992551
16,AP0340,miope,-1969.3909836627931
16,AP0340,horizonte,-2306.1561807363823
16,AP0341,historica,-2762.2636807126523
16,AP0341,miope,-2663.0666701018035
16,AP0341,horizonte,-2663.0666701018035
16,AP0342,historica,-2181.2381291634642
16,AP0342,miope,-2037.2291666325266
16,AP0342,horizonte,-2037.2291666325266
16,AP0343,historica,-2094.6971915575655
16,AP0343,miope,-1884.3995748874454
16,AP0343,horizonte,-1884.3995748874454
16,AP0344,historica,-1406.6605314183585
16,AP0344,miope,-1059.0506902202494
16,AP0344,horizonte,-1059.0506902202494
16,AP0345,historica,-1708.900340256261
16,AP0345,miope,-1630.3955728888168
16,AP0345,horizonte,-1773.0386630090848
16,AP0346,historica,-1588.863873763816
16,AP0346,miope,-1203.5205469556454
16,AP0346,horizonte,-1203.5205469556454
16,AP0347,historica,-1794.5582272956983
16,AP0347,miope,-1395.963533577556
16,AP0347,horizonte,-1487.1112722881107
16,AP0348,historica,-1817.8970420976682
16,AP0348,miope,-1772.0372040500674
16,AP0348,horizonte,-1772.0372040500674
16,AP0349,historica,-1653.7731193013265
16,AP0349,miope,-1813.7330428147684
16,AP0349,horizonte,-1653.7731193013265
16,AP0350,historica,-2268.4277143368813
16,AP0350,miope,-1963.3543583163919
16,AP0350,horizonte,-1963.3543583163919
16,AP0351,historica,-1564.2069789984125
16,AP0351,miope,-1284.9110062111176
16,AP0351,horizonte,-1284.9110062111176
16,AP0352,historica,-1326.2550553089204
16,AP0352,miope,-854.3680877145645
16,AP0352,horizonte,-813.8122418245946
16,AP0353,historica,-2468.698524908578
16,AP0353,miope,-2070.953503182417
16,AP0353,horizonte,-2070.953503182417
16,AP0354,historica,-1686.1546549986379
16,AP0354,miope,-1250.5262234407614
16,AP0354,horizonte,-1250.5262234407614
16,AP0355,historica,-2283.5483013036373
16,AP0355,miope,-1592.0226034314837
16,AP0355,horizonte,-1592.0226034314837
16,AP0356,historica,-2419.457549602935
16,AP0356,miope,-2179.848840707249
16,AP0356,horizonte,-2179.848840707249
16,AP0357,historica,-2738.840642939915
16,AP0357,miope,-2187.5272956258477
16,AP0357,horizonte,-2187.5272956258477
16,AP0358,historica,-1555.2442354809568
16,AP0358,miope,-1010.4979005299217
16,AP0358,horizonte,-1523.0307486108086
16,AP0359,historica,-2078.796424428364
16,AP0359,miope,-1773.8343963752855
16,AP0359,horizonte,-1773.8343963752855
16,AP0360,historica,-2582.1466063783428
16,AP0360,miope,-1980.4324271597486
16,AP0360,horizonte,-1980.4324271597486
16,AP0361,historica,-2599.115375161282
16,AP0361,miope,-2082.660497988936
16,AP0361,horizonte,-2082.660497988936
16,AP0362,historica,-1766.2645054598784
16,AP0362,miope,-1825.898778855385
16,AP0362,horizonte,-1701.3459908135542
17,AP0300,historica,-1484.398763942202
17,AP0300,miope,-1522.55673063002
17,AP0300,horizonte,-1661.5884082073671
17,AP0301,historica,-2256.497943859825
17,AP0301,miope,-1955.6926651202807
17,AP0301,horizonte,-1955.6926651202807
17,AP0302,historica,-1459.6443574457287
17,AP0302,miope,-1046.9762516494784
17,AP0302,horizonte,-1046.9762516494784
17,AP0303,historica,-1977.60414014538
17,AP0303,miope,-1637.418937026554
17,AP0303,horizonte,-1637.418937026554
17,AP0304,historica,-2526.407197496712
17,AP0304,miope,-2404.4009322312895
17,AP0304,horizonte,-2263.1802416944056
17,AP0305,historica,-1438.583059463565
17,AP0305,miope,-1409.850852991268
17,AP0305,horizonte,-1220.0869020235646
17,AP0306,historica,-1838.2947017179956
17,AP0306,miope,-1457.869380767127
17,AP0306,horizonte,-1457.869380767127
17,AP0307,historica,-1882.7240793448784
17,AP0307,miope,-1731.7467263812846
17,AP0307,horizonte,-1731.7467263812846
17,AP0308,historica,-2306.9896316393133
17,AP0308,miope,-1597.5168940043604
17,AP0308,horizonte,-1597.5168940043604
17,AP0309,historica,-1927.627287817229
17,AP0309,miope,-1703.6606021251514
17,AP0309,horizonte,-1703.6606021251514
17,AP0310,historica,-2054.593872579817
17,AP0310,miope,-2382.992238413226
17,AP0310,horizonte,-2382.992238413226
17,AP0311,historica,-1474.5549850087232
17,AP0311,miope,-1182.9752492386565
17,AP0311,horizonte,-1105.7087263280455
17,AP0312,historica,-2803.484242530143
17,AP0312,miope,-2485.6532845645434
17,AP0312,horizonte,-2485.6532845645434
17,AP0313,historica,-1763.0929493728881
17,AP0313,miope,-1435.4113169889379
17,AP0313,horizonte,-1435.4113169889379
17,AP0314,historica,-1414.2366693093168
17,AP0314,miope,-1338.0461820393903
17,AP0314,horizonte,-1338.0461820393903
17,AP0315,historica,-2438.8505405061796
17,AP0315,miope,-2283.253391072964
17,AP0315,horizonte,-2283.253391072964
17,AP0316,historica,-1685.3215773368024
17,AP0316,miope,-1671.4765699889213
17,AP0316,horizonte,-1671.4765699889213
17,AP0317,historica,-2180.377228704023
17,AP0317,miope,-1982.9120522082542
17,AP0317,horizonte,-1982.9120522082542
17,AP0318,historica,-2260.7995975262475
17,AP0318,miope,-2210.9907892858473
17,AP0318,horizonte,-2210.9907892858473
17,AP0319,historica,-2377.177611912768
17,AP0319,miope,-2364.468428272634
17,AP0319,horizonte,-2364.468428272634
17,AP0320,historica,-2195.131479560439
17,AP0320,miope,-2163.8594117343637
17,AP0320,horizonte,-2035.6015911877225
17,AP0321,historica,-1780.716590948619
17,AP0321,miope,-1829.420997650891
17,AP0321,horizonte,-1780.716590948619
17,AP0322,historica,-2118.801237396402
17,AP0322,miope,-1764.0746550906658
17,AP0322,horizonte,-1764.0746550906658
17,AP0323,historica,-2125.1394534269616
17,AP0323,miope,-2041.3576527342786
17,AP0323,horizonte,-2054.2558660055493
17,AP0324,historica,-2301.4853416387105
17,AP0324,miope,-2313.7323579221065
17,AP0324,horizonte,-2313.7323579221065
17,AP0325,historica,-1412.4529417081117
17,AP0325,miope,-1384.042907136995
17,AP0325,horizonte,-1384.042907136995
17,AP0326,historica,-1564.443558920795
17,AP0326,miope,-989.5699068236197
17,AP0326,horizonte,-989.5699068236197
17,AP0327,historica,-1889.5214137813143
17,AP0327,miope,-1636.5216895038952
17,AP0327,horizonte,-1636.5216895038952
17,AP0328,historica,-2277.3124627897305
17,AP0328,miope,-2018.0779979494905
17,AP0328,horizonte,-2018.0779979494905
17,AP0329,historica,-1481.208536657579
17,AP0329,miope,-1494.0728984303114
17,AP0329,horizonte,-1494.0728984303114
17,AP0330,historica,-1976.783041750778
17,AP0330,miope,-1933.937156823866
17,AP0330,horizonte,-1933.937156823866
17,AP0331,historica,-1754.2499926706973
17,AP0331,miope,-1627.15978954923
17,AP0331,horizonte,-1627.15978954923
17,AP0332,historica,-2111.939278666685
17,AP0332,miope,-1803.4440109027903
17,AP0332,horizonte,-1803.4440109027903
17,AP0333,historica,-2133.5828346547014
17,AP0333,miope,-2030.581678863427
17,AP0333,horizonte,-2030.581678863427
17,AP0334,historica,-1848.8494396590245
17,AP0334,miope,-1774.9381708936107
17,AP0334,horizonte,-1774.9381708936107
17,AP0335,historica,-2253.797331519462
17,AP0335,miope,-2071.5962000411155
17,AP0335,horizonte,-2071.5962000411155
17,AP0336,historica,-1722.8082671287093
17,AP0336,miope,-1681.2861850362415
17,AP0336,horizonte,-1681.2861850362415
17,AP0337,historica,-2210.1400785907203
17,AP0337,miope,-1999.0150997711876
17,AP0337,horizonte,-1999.0150997711876
17,AP0338,historica,-1624.584941562384
17,AP0338,miope,-1119.9916827980423
17,AP0338,horizonte,-1119.9916827980423
17,AP0339,historica,-2155.0200511870016
17,AP0339,miope,-1909.6690555997427
17,AP0339,horizonte,-1909.6690555997427
17,AP0340,historica,-2141.5257859924127
17,AP0340,miope,-1980.7223856581102
17,AP0340,horizonte,-2320.230222827589
17,AP0341,historica,-2803.5274466515484
17,AP0341,miope,-2645.001841731294
17,AP0341,horizonte,-2645.001841731294
17,AP0342,historica,-2209.4407623423
17,AP0342,miope,-2089.711094736547
17,AP0342,horizonte,-2089.711094736547
17,AP0343,historica,-2076.0596629193633
17,AP0343,miope,-1855.6193767819705
17,AP0343,horizonte,-1855.6193767819705
17,AP0344,historica,-1464.0906126537288
17,AP0344,miope,-1071.5767616861592
17,AP0344,horizonte,-1071.5767616861592
17,AP0345,historica,-1747.0151766199008
17,AP0345,miope,-1654.0865007727275
17,AP0345,horizonte,-1838.8959729616308
17,AP0346,historica,-1560.759921874132
17,AP0346,miope,-1259.555905077912
17,AP0346,horizonte,-1259.555905077912
17,AP0347,historica,-1959.835869097689
17,AP0347,miope,-1512.002486385667
17,AP0347,horizonte,-1467.3815530351592
17,AP0348,historica,-1823.6582607109742
17,AP0348,miope,-1802.1536053098607
17,AP0348,horizonte,-1802.1536053098607
17,AP0349,historica,-1647.512640775118
17,AP0349,miope,-1814.306795687394
17,AP0349,horizonte,-1647.512640775118
17,AP0350,historica,-2192.6831835483345
17,AP0350,miope,-1925.6253938745112
17,AP0350,horizonte,-1925.6253938745112
17,AP0351,historica,-1519.2269164795757
17,AP0351,miope,-1242.2941770921157
17,AP0351,horizonte,-1242.2941770921157
17,AP0352,historica,-1345.4804420628714
17,AP0352,miope,-901.8900459012833
17,AP0352,horizonte,-795.0847195443805
17,AP0353,historica,-2545.3615848207783
17,AP0353,miope,-2049.4704427379684
17,AP0353,horizonte,-2049.4704427379684
17,AP0354,historica,-1656.5550703047224
17,AP0354,miope,-1289.5913172776372
17,AP0354,horizonte,-1289.5913172776372
17,AP0355,historica,-2275.1309353340002
17,AP0355,miope,-1639.5612765889678
17,AP0355,horizonte,-1639.5612765889678
17,AP0356,historica,-2482.3571415400165
17,AP0356,miope,-2242.3521956008644
17,AP0356,horizonte,-2242.3521956008644
17,AP0357,historica,-2813.140372842764
17,AP0357,miope,-2209.554003756073
17,AP0357,horizonte,-2209.554003756073
17,AP0358,historica,-1493.9224639402512
17,AP0358,miope,-999.282312122235
17,AP0358,horizonte,-1380.5353834139369
17,AP0359,historica,-2198.2015014085764
17,AP0359,miope,-1847.1078354682859
17,AP0359,horizonte,-1847.1078354682859
17,AP0360,historica,-2508.997081854458
17,AP0360,miope,-1978.5487562709236
17,AP0360,horizonte,-1978.5487562709236
17,AP0361,historica,-2636.646860217048
17,AP0361,miope,-2070.4759522201994
17,AP0361,horizonte,-2070.4759522201994
17,AP0362,historica,-1782.4347235582877
17,AP0362,miope,-1814.1426147408065
17,AP0362,horizonte,-1690.2521692312102
18,AP0300,historica,-1531.3113704112734
18,AP0300,miope,-1569.463482228788
18,AP0300,horizonte,-1576.3524676567986
18,AP0301,historica,-2284.590031914851
18,AP0301,miope,-1961.7913008979708
18,AP0301,horizonte,-1961.7913008979708
18,AP0302,historica,-1428.9868057876747
18,AP0302,miope,-1083.4121883316934
18,AP0302,horizonte,-1083.4121883316934
18,AP0303,historica,-1892.2897971866764
18,AP0303,miope,-1623.664214298379
18,AP0303,horizonte,-1623.664214298379
18,AP0304,historica,-2477.4217714618753
18,AP0304,miope,-2394.6839922252893
18,AP0304,horizonte,-2275.442226555241
18,AP0305,historica,-1500.8961033586472
18,AP0305,miope,-1537.9306238208305
18,AP0305,horizonte,-1357.7638497676417
18,AP0306,historica,-1735.1299435606145
18,AP0306,miope,-1402.4052323265882
18,AP0306,horizonte,-1402.4052323265882
18,AP0307,historica,-1853.7167215970765
18,AP0307,miope,-1811.2310345188716
18,AP0307,horizonte,-1811.2310345188716
18,AP0308,historica,-2325.4763061368544
18,AP0308,miope,-1867.1384705688888
18,AP0308,horizonte,-1867.1384705688888
