Batch,fold,es_lockbox,J_batch__historica,J_batch__horizonte,J_batch__miope,tardio__historica,tardio__horizonte,tardio__miope,temprano__historica,temprano__horizonte,temprano__miope,temprano__uplift_horizonte_vs_miope,temprano__uplift_miope_vs_hist,temprano__uplift_horizonte_vs_hist,temprano__pct_mejora_horizonte_vs_miope,tardio__uplift_horizonte_vs_miope,tardio__uplift_miope_vs_hist,tardio__uplift_horizonte_vs_hist,tardio__pct_mejora_horizonte_vs_miope,J_batch__uplift_horizonte_vs_miope,J_batch__uplift_miope_vs_hist,J_batch__uplift_horizonte_vs_hist,J_batch__pct_mejora_horizonte_vs_miope
AP0239,2,False,-3201.3559026121848,-3023.1229728033736,-3023.1229728033736,-2372.1554335356345,-2253.877757558712,-2253.877757558712,-829.2004690765501,-769.2452152446617,-769.2452152446617,0.0,59.9552538318884,59.9552538318884,0.0,0.0,118.27767597692264,118.27767597692264,0.0,0.0,178.23292980881115,178.23292980881115,0.0
AP0240,1,False,-2587.684002938594,-2410.1594405298724,-2410.1594405298724,-2077.1716277992136,-1905.2937447229187,-1905.2937447229187,-510.51237513938037,-504.8656958069537,-504.8656958069537,0.0,5.646679332426686,5.646679332426686,0.0,0.0,171.8778830762949,171.8778830762949,0.0,0.0,177.52456240872152,177.52456240872152,0.0
AP0241,3,False,-3283.9386975481016,-3181.3990035704383,-3181.3990035704383,-2534.9065608533974,-2447.8179247300504,-2447.8179247300504,-749.0321366947041,-733.5810788403879,-733.5810788403879,0.0,15.451057854316218,15.451057854316218,0.0,0.0,87.08863612334699,87.08863612334699,0.0,0.0,102.53969397766332,102.53969397766332,0.0
AP0242,1,False,-2358.908026946963,-2129.0605687002717,-2129.0605687002717,-2094.370604340219,-1874.3455520238535,-1874.3455520238535,-264.53742260674426,-254.71501667641826,-254.71501667641826,0.0,9.822405930326,9.822405930326,0.0,0.0,220.02505231636542,220.02505231636542,0.0,0.0,229.84745824669153,229.84745824669153,0.0
AP0243,2,False,-1962.5981731185411,-1763.7370785217122,-1763.7370785217122,-2144.3113267535855,-1994.493745635083,-1994.493745635083,181.71315363504436,230.7566671133708,230.7566671133708,0.0,49.043513478326446,49.043513478326446,0.0,0.0,149.8175811185024,149.8175811185024,0.0,0.0,198.86109459682893,198.86109459682893,0.0
AP0244,2,False,-1443.404395647059,-1434.0026791287587,-1434.0026791287587,-1762.5544108929162,-1697.2450941671384,-1697.2450941671384,319.1500152458571,263.24241503837965,263.24241503837965,0.0,-55.90760020747746,-55.90760020747746,0.0,0.0,65.30931672577776,65.30931672577776,0.0,0.0,9.40171651830019,9.40171651830019,0.0
AP0245,0,False,-2717.714758901281,-2717.0151237757,-2717.0151237757,-2254.6745059343248,-2253.9748708087436,-2253.9748708087436,-463.04025296695625,-463.04025296695625,-463.04025296695625,0.0,0.0,0.0,0.0,0.0,0.6996351255811533,0.6996351255811533,0.0,0.0,0.6996351255811533,0.6996351255811533,0.0
AP0246,3,False,-1665.5940499763547,-1545.4273477642992,-1635.0460222388215,-1949.3168139884,-2167.0981734582774,-1942.1282350874694,283.7227640120452,621.6708256939785,307.08221284864794,314.58861284533054,23.359448836602724,337.94806168193327,102.44442682858427,-224.969938370808,7.188578900930679,-217.78135946987732,-11.583680948888313,89.61867447452232,30.548027737533175,120.1667022120555,5.481110210696703
AP0247,3,False,-1478.1554585920007,-1368.3977874960738,-1368.3977874960738,-1863.1284065716081,-1769.3129757289053,-1769.3129757289053,384.9729479796075,400.9151882328313,400.9151882328313,0.0,15.942240253223815,15.942240253223815,0.0,0.0,93.81543084270288,93.81543084270288,0.0,0.0,109.75767109592698,109.75767109592698,0.0
AP0248,0,False,-2481.2670526450192,-2372.701813151199,-2372.701813151199,-2286.972702099934,-2255.7567042907613,-2255.7567042907613,-194.29435054508508,-116.94510886043804,-116.94510886043804,0.0,77.34924168464704,77.34924168464704,0.0,0.0,31.215997809172677,31.215997809172677,0.0,0.0,108.56523949382017,108.56523949382017,0.0
AP0249,4,False,-1788.7870535644518,-1788.7870535644518,-1824.9385885855731,-1790.3829180912894,-1790.3829180912894,-1795.393004624911,1.5958645268375449,1.5958645268375449,-29.54558396066193,31.141448487499474,-31.141448487499474,0.0,105.40136397020393,5.010086533621688,-5.010086533621688,0.0,0.27905235904984393,36.15153502112139,-36.15153502112139,0.0,1.980972688464043
AP0250,1,False,-1764.4763855742733,-1657.6687741389046,-1707.6417675755122,-1785.757248811069,-1662.911722716513,-1752.1553171038704,21.280863236795653,5.242948577608217,44.51354952835834,-39.27060095075012,23.232686291562686,-16.037914659187436,-88.22167939164662,89.24359438735746,33.60193170719867,122.84552609455613,5.093360931887465,49.97299343660757,56.83461799876113,106.8076114353687,2.926433071940995
AP0251,3,False,-2352.321473818007,-2352.321473818007,-2378.6142384590653,-1739.6732362998016,-1739.6732362998016,-1754.290097059591,-612.648237518205,-612.648237518205,-624.3241413994742,11.675903881269278,-11.675903881269278,0.0,1.8701669704933679,14.61686075978946,-14.61686075978946,0.0,0.8332065936123758,26.29276464105851,-26.29276464105851,0.0,1.1053816216156058
AP0252,4,False,-1710.4962767431684,-1517.140204443739,-1517.140204443739,-1597.797850256456,-1433.24688548008,-1433.24688548008,-112.69842648671249,-83.89331896365923,-83.89331896365923,0.0,28.805107523053266,28.805107523053266,0.0,0.0,164.55096477637608,164.55096477637608,0.0,0.0,193.35607229942934,193.35607229942934,0.0
AP0253,0,False,-1817.9331067131448,-1713.0472822443048,-1714.5741202742765,-1980.409029000109,-1735.6978296654383,-1877.0500425612408,162.47592228696436,22.650547421133524,162.47592228696436,-139.82537486583084,0.0,-139.82537486583084,-86.05913596161761,141.3522128958025,103.35898643886821,244.7111993346707,7.530551114286061,1.5268380299717137,103.35898643886821,104.88582446883993,0.08905057016301336
AP0254,4,False,-1518.9872432350498,-1443.4553699432613,-1443.4553699432613,-1753.8302514047132,-1662.7999977477855,-1662.7999977477855,234.84300816966345,219.34462780452424,219.34462780452424,0.0,-15.498380365139212,-15.498380365139212,0.0,0.0,91.0302536569277,91.0302536569277,0.0,0.0,75.53187329178854,75.53187329178854,0.0
AP0255,3,False,-1925.6867824872324,-1159.2440115016161,-1159.2440115016161,-1929.9448748011814,-1337.4119579753565,-1337.4119579753565,4.258092313949135,178.16794647374024,178.16794647374024,0.0,173.9098541597911,173.9098541597911,0.0,0.0,592.5329168258249,592.5329168258249,0.0,0.0,766.4427709856163,766.4427709856163,0.0
AP0256,3,False,-1575.6449620235576,-1388.5867844645445,-1388.5867844645445,-1390.1783780455557,-1222.8039460837701,-1222.8039460837701,-185.46658397800184,-165.78283838077448,-165.78283838077448,0.0,19.683745597227357,19.683745597227357,0.0,0.0,167.3744319617856,167.3744319617856,0.0,0.0,187.05817755901307,187.05817755901307,0.0
AP0257,2,False,-1992.5533287844019,-1992.5533287844019,-2138.0442297968193,-1949.671277509341,-1949.671277509341,-1963.5108387251103,-42.882051275060974,-42.882051275060974,-174.53339107170927,131.6513397966483,-131.6513397966483,0.0,75.43046003303613,13.839561215769209,-13.839561215769209,0.0,0.704837525865409,145.49090101241745,-145.49090101241745,0.0,6.804859272076126
AP0258,0,False,-1925.4561817564377,-1814.0776687031205,-1858.615634476454,-2053.8841474396245,-1859.9053702673032,-1999.2134622649335,128.4279656831868,45.8277015641828,140.59782778847932,-94.77012622429652,12.16986210529251,-82.60026411900401,-67.40511408673558,139.3080919976303,54.670685174691016,193.97877717232132,6.968144954356522,44.53796577333355,66.84054727998364,111.37851305331719,2.3962978115095472
AP0259,0,False,-1596.8955557297754,-1521.2514475143935,-1596.2943030801903,-1864.1401444204434,-1761.2888976238041,-1874.340871039075,267.244588690668,240.0374501094108,278.04656795888457,-38.00911784947377,10.801979268216542,-27.207138581257226,-13.670054670516297,113.05197341527082,-10.200726618631506,102.85124679663932,6.031558888890813,75.0428555657968,0.6012526495851489,75.64410821538195,4.7010664274748715
AP0260,4,False,-2351.8620614340507,-2059.9205276818675,-2090.560527300304,-1819.1251389969284,-1371.5876488370573,-1563.7447237937895,-532.7369224371225,-688.3328788448105,-526.8158035065144,-161.51707533829608,5.921118930608145,-155.59595640768794,-30.65911733536271,192.15707495673223,255.3804152031389,447.53749015987114,12.28826368095052,30.639999618436377,261.3015341337468,291.9415337521832,1.4656356139089686
AP0262,0,False,-1423.6892015538365,-1423.6892015538365,-1524.3577267883243,-1552.8639193912327,-1552.8639193912327,-1653.5324446257207,129.17471783739632,129.17471783739632,129.17471783739632,0.0,0.0,0.0,0.0,100.66852523448802,-100.66852523448802,0.0,6.088088900927158,100.66852523448779,-100.66852523448779,0.0,6.603996126721956
AP0263,4,False,-1855.1962663802935,-1639.1688321495976,-1639.1688321495976,-1527.93596272453,-1311.9085284938342,-1311.9085284938342,-327.26030365576344,-327.26030365576344,-327.26030365576344,0.0,0.0,0.0,0.0,0.0,216.02743423069592,216.02743423069592,0.0,0.0,216.02743423069592,216.02743423069592,0.0
AP0264,0,False,-1818.7200089299345,-1818.7200089299345,-1892.8852683678624,-1926.8648521866924,-1926.8648521866924,-2015.9686994546903,108.14484325675784,108.14484325675784,123.08343108682783,-14.938587830069991,14.938587830069991,0.0,-12.13696083880838,89.10384726799793,-89.10384726799793,0.0,4.419902317535986,74.16525943792794,-74.16525943792794,0.0,3.918106431346303
AP0265,2,False,-2726.082892006919,-2159.955817498166,-2648.1429260135737,-2475.9418850202387,-2409.552815688928,-2398.001919026894,-250.14100698667988,249.59699819076206,-250.14100698667988,499.73800517744195,0.0,499.73800517744195,199.78251914691188,-11.55089666203412,77.93996599334469,66.38906933131057,-0.4816883827483115,488.18710851540754,77.93996599334514,566.1270745087527,18.435074018089658
AP0266,2,False,-1407.3195858766026,-1346.356436838585,-1346.356436838585,-1942.7689799363136,-1881.805830898296,-1881.805830898296,535.4493940597112,535.4493940597112,535.4493940597112,0.0,0.0,0.0,0.0,0.0,60.96314903801749,60.96314903801749,0.0,0.0,60.96314903801749,60.96314903801749,0.0
AP0267,4,False,-2471.746219338893,-2132.041291916179,-2132.041291916179,-1916.293225475877,-1618.6559318433067,-1618.6559318433067,-555.4529938630159,-513.3853600728726,-513.3853600728726,0.0,42.067633790143304,42.067633790143304,0.0,0.0,297.6372936325704,297.6372936325704,0.0,0.0,339.7049274227138,339.7049274227138,0.0
AP0268,0,False,-1545.203780178155,-1280.3999052662616,-1280.3999052662616,-1723.160077673337,-1460.4580065733144,-1460.4580065733144,177.9562974951818,180.05810130705277,180.05810130705277,0.0,2.1018038118709796,2.1018038118709796,0.0,0.0,262.7020711000225,262.7020711000225,0.0,0.0,264.80387491189344,264.80387491189344,0.0
AP0269,4,False,-1540.6825664772705,-1246.3391970455023,-1434.4699377321149,-1711.5191144390337,-1415.1127020255026,-1632.1169422536805,170.83654796176302,168.7735049800002,197.64700452156544,-28.873499541565224,26.810456559802418,-2.0630429817628055,-14.608619853085004,217.00424022817788,79.40217218535327,296.40641241353114,13.295875718839811,188.13074068661263,106.2126287451556,294.3433694317682,13.115000582308875
AP0270,3,False,-1454.016908310074,-985.6075121331877,-1169.4600664783559,-1789.4619092194996,-1290.3070039800307,-1432.8017846440202,335.44500090942563,304.699491846843,263.34171816566453,41.35777368117846,-72.1032827437611,-30.74550906258264,15.704983611886695,142.49478066398956,356.66012457547936,499.1549052394689,9.945184476399323,183.8525543451682,284.5568418317182,468.4093961768864,15.721148555231226
AP0271,3,False,-1461.3560959514734,-1290.9536455090138,-1290.9536455090138,-1461.0458145296902,-1295.788353861636,-1295.788353861636,-0.31028142178308826,4.834708352622101,4.834708352622101,0.0,5.14498977440519,5.14498977440519,0.0,0.0,165.25746066805414,165.25746066805414,0.0,0.0,170.40245044245967,170.40245044245967,0.0
AP0272,1,False,-1170.0583598919222,-1110.3675400068819,-1110.3675400068819,-1649.3002962175453,-1629.8823442059572,-1629.8823442059572,479.2419363256231,519.5148041990753,519.5148041990753,0.0,40.27286787345224,40.27286787345224,0.0,0.0,19.417952011588113,19.417952011588113,0.0,0.0,59.690819885040355,59.690819885040355,0.0
AP0273,2,False,-2352.0937155456227,-2022.2070735029324,-2191.3202031936385,-1985.856255275985,-1678.9054040965889,-1858.0707175926636,-366.2374602696376,-343.3016694063439,-333.24948560097465,-10.052183805369225,32.98797466866296,22.935790863293732,-3.0164139000068797,179.16531349607476,127.78553768332131,306.95085117939607,9.64254545317862,169.11312969070605,160.7735123519842,329.88664204269026,7.71740841179851
AP0274,2,False,-2397.246704719979,-2205.467021535557,-2205.467021535557,-2142.181063913362,-2019.872608670151,-2019.872608670151,-255.06564080661724,-185.59441286540573,-185.59441286540573,0.0,69.47122794121151,69.47122794121151,0.0,0.0,122.3084552432108,122.3084552432108,0.0,0.0,191.77968318442208,191.77968318442208,0.0
AP0275,4,False,-2197.9269506009623,-2085.6410959283476,-2085.6410959283476,-1892.7480854984856,-1818.4921758095488,-1818.4921758095488,-305.17886510247683,-267.14892011879897,-267.14892011879897,0.0,38.029944983677865,38.029944983677865,0.0,0.0,74.25590968893675,74.25590968893675,0.0,0.0,112.28585467261473,112.28585467261473,0.0
AP0276,2,False,-2223.800548604177,-2050.07634913479,-2050.07634913479,-2170.622210841082,-2042.2666386758838,-2042.2666386758838,-53.1783377630951,-7.809710458906068,-7.809710458906068,0.0,45.36862730418903,45.36862730418903,0.0,0.0,128.35557216519828,128.35557216519828,0.0,0.0,173.72419946938726,173.72419946938726,0.0
AP0277,3,False,-1717.7579769895647,-1661.2066799713784,-1661.2066799713784,-1361.2257364209672,-1319.8303899928267,-1319.8303899928267,-356.53224056859744,-341.37628997855177,-341.37628997855177,0.0,15.155950590045677,15.155950590045677,0.0,0.0,41.395346428140556,41.395346428140556,0.0,0.0,56.55129701818623,56.55129701818623,0.0
AP0278,1,False,-2273.540341746948,-1675.8638660246957,-1675.8638660246957,-1616.8886625560021,-1563.0622250850663,-1563.0622250850663,-656.6516791909454,-112.80164093962924,-112.80164093962924,0.0,543.8500382513162,543.8500382513162,0.0,0.0,53.82643747093584,53.82643747093584,0.0,0.0,597.6764757222522,597.6764757222522,0.0
AP0279,3,False,-1320.0219277495141,-1320.0219277495141,-1550.8535870531991,-1199.0776385906656,-1199.0776385906656,-1429.9092978943506,-120.9442891588485,-120.9442891588485,-120.9442891588485,0.0,0.0,0.0,0.0,230.831659303685,-230.831659303685,0.0,16.14309800234197,230.831659303685,-230.831659303685,0.0,14.884168385120855
AP0280,4,False,-2011.6509164038557,-1992.3333959264855,-1992.3333959264855,-1568.1255050665063,-1548.8079845891361,-1548.8079845891361,-443.5254113373494,-443.5254113373494,-443.5254113373494,0.0,0.0,0.0,0.0,0.0,19.31752047737018,19.31752047737018,0.0,0.0,19.31752047737018,19.31752047737018,0.0
AP0281,0,False,-2224.074740352456,-2224.074740352456,-2258.2582035723617,-1786.9000565990325,-1786.9000565990325,-1835.395297933599,-437.17468375342355,-437.17468375342355,-422.86290563876287,-14.311778114660683,14.311778114660683,0.0,-3.3844959971227033,48.49524133456657,-48.49524133456657,0.0,2.6422232523514415,34.18346321990566,-34.18346321990566,0.0,1.5137092457288759
AP0282,0,False,-2429.779352449235,-2429.779352449235,-2466.647653390643,-1958.6465604358614,-1958.6465604358614,-2000.2228823962928,-471.13279201337355,-471.13279201337355,-466.4247709943502,-4.708021019023363,4.708021019023363,0.0,-1.0093848594247135,41.576321960431414,-41.576321960431414,0.0,2.078584458079114,36.86830094140805,-36.86830094140805,0.0,1.4946723700374898
AP0283,3,False,-1739.932070729187,-1667.5617692301496,-1667.5617692301496,-1502.1593807731902,-1512.293452043217,-1512.293452043217,-237.77268995599684,-155.2683171869325,-155.2683171869325,0.0,82.50437276906433,82.50437276906433,0.0,0.0,-10.13407127002688,-10.13407127002688,0.0,0.0,72.3703014990374,72.3703014990374,0.0
AP0284,3,False,-1936.0153637369967,-1873.2626995660462,-1494.7937582054155,-1454.5010555820786,-1479.375041429619,-1126.2355940579946,-481.514308154918,-393.88765813642715,-368.55816414742094,-25.32949398900621,112.95614400749707,87.62665001849086,-6.8725906662793586,-353.1394473716243,328.265461524084,-24.873985847540325,-31.355734913261827,-378.46894136063065,441.2216055315812,62.75266417095054,-25.319141137905472
AP0285,2,False,-2129.996821017982,-2129.996821017982,-2257.390771839499,-2221.4870741944055,-2221.4870741944055,-2254.6849326770434,91.49025317642361,91.49025317642361,-2.7058391624557316,94.19609233887934,-94.19609233887934,0.0,3481.2155003843623,33.19785848263791,-33.19785848263791,0.0,1.4723945683719664,127.39395082151714,-127.39395082151714,0.0,5.643415947771708
AP0286,1,False,-2072.4677115213685,-2022.4046529929678,-2022.4046529929678,-1932.6150406810743,-1891.9671220369926,-1891.9671220369926,-139.8526708402939,-130.43753095597532,-130.43753095597532,0.0,9.415139884318592,9.415139884318592,0.0,0.0,40.647918644081756,40.647918644081756,0.0,0.0,50.06305852840069,50.06305852840069,0.0
AP0287,4,False,-2777.5588703885896,-2599.7287873355854,-2599.7287873355854,-2056.580726903378,-1913.9368216278626,-1913.9368216278626,-720.9781434852117,-685.7919657077224,-685.7919657077224,0.0,35.18617777748932,35.18617777748932,0.0,0.0,142.6439052755154,142.6439052755154,0.0,0.0,177.83008305300427,177.83008305300427,0.0
AP0288,4,False,-1824.0293534002917,-1824.0293534002917,-1828.32755171977,-1360.935267113654,-1360.935267113654,-1365.2334654331323,-463.0940862866378,-463.0940862866378,-463.0940862866378,0.0,0.0,0.0,0.0,4.298198319478388,-4.298198319478388,0.0,0.31483247578572554,4.298198319478388,-4.298198319478388,0.0,0.23508907446236296
AP0289,3,False,-2318.505377884362,-2147.908855846714,-2147.908855846714,-1949.086375249905,-1926.7406030405473,-1926.7406030405473,-369.419002634457,-221.16825280616615,-221.16825280616615,0.0,148.25074982829085,148.25074982829085,0.0,0.0,22.34577220935762,22.34577220935762,0.0,0.0,170.59652203764836,170.59652203764836,0.0
AP0290,2,False,-2379.9711755877656,-2029.3698071524534,-2029.3698071524534,-2186.101574452113,-1975.139722088115,-1975.139722088115,-193.86960113565294,-54.230085064338766,-54.230085064338766,0.0,139.63951607131418,139.63951607131418,0.0,0.0,210.96185236399788,210.96185236399788,0.0,0.0,350.6013684353122,350.6013684353122,0.0
AP0291,1,False,-2145.6651173751543,-1972.9799219710385,-1972.9799219710385,-1803.8344028088964,-1699.271032027759,-1699.271032027759,-341.83071456625817,-273.7088899432794,-273.7088899432794,0.0,68.12182462297875,68.12182462297875,0.0,0.0,104.56337078113734,104.56337078113734,0.0,0.0,172.6851954041158,172.6851954041158,0.0
AP0292,3,False,-1908.0381415300326,-1884.1902731718485,-1884.1902731718485,-1710.462627768103,-1659.138587113301,-1659.138587113301,-197.57551376192953,-225.05168605854766,-225.05168605854766,0.0,-27.47617229661813,-27.47617229661813,0.0,0.0,51.32404065480205,51.32404065480205,0.0,0.0,23.847868358184087,23.847868358184087,0.0
AP0293,3,False,-1498.491960591402,-1498.491960591402,-1581.1224239020726,-1520.418882243905,-1520.418882243905,-1663.4829445391358,21.926921652503324,21.926921652503324,82.36052063706325,-60.43359898455992,60.43359898455992,0.0,-73.37690257067663,143.06406229523077,-143.06406229523077,0.0,8.600272263979619,82.63046331067062,-82.63046331067062,0.0,5.226063590113776
AP0294,2,False,-2378.676036013895,-2171.491031546785,-2216.5197530369555,-2424.166942952465,-2175.948245807417,-2304.1780809223324,45.49090693856965,4.457214260631986,87.65832788537676,-83.20111362474478,42.16742094680711,-41.033692677937665,-94.91524151993829,128.2298351149152,119.98886203013262,248.21869714504783,5.565100899822226,45.02872149017048,162.15628297693956,207.18500446711005,2.031505536031184
AP0295,1,False,-2375.0958321558287,-2387.8797473838076,-2387.8797473838076,-2039.1239222298643,-2105.526911213441,-2105.526911213441,-335.97190992596427,-282.35283617036623,-282.35283617036623,0.0,53.61907375559804,53.61907375559804,0.0,0.0,-66.40298898357673,-66.40298898357673,0.0,0.0,-12.783915227978923,-12.783915227978923,0.0
AP0296,2,False,-2317.8586909450364,-1676.0384612468638,-1690.9454462277936,-2307.860895417817,-1755.595575259419,-1748.346381676205,-9.997795527219125,79.55711401255533,57.4009354484117,22.15617856414363,67.39873097563083,89.55490953977446,38.598985175174,-7.249193583214037,559.5145137416121,552.265320158398,-0.41463142882842036,14.906984980929792,626.9132447172428,641.8202296981726,0.8815769316617927
AP0297,2,False,-2340.7381669906545,-1777.1002760345675,-2090.2360997093956,-2187.973241864923,-1808.7330979910714,-1937.471174583664,-152.76492512573134,31.632821956503903,-152.76492512573134,184.39774708223524,0.0,184.39774708223524,120.70686182084592,128.7380765925925,250.50206728125886,379.24014387385137,6.644644745244097,313.1358236748281,250.50206728125886,563.637890956087,14.980882959506976
AP0298,3,False,-1929.6312395079317,-1929.6312395079317,-2084.5599126167954,-1708.2039239343935,-1708.2039239343935,-1948.8816918350442,-221.42731557353818,-221.42731557353818,-135.6782207817513,-85.74909479178689,85.74909479178689,0.0,-63.20033849037629,240.67776790065068,-240.67776790065068,0.0,12.349531985906816,154.92867310886368,-154.92867310886368,0.0,7.432200541282509
AP0299,3,False,-2335.149351869703,-1980.0542830308455,-1980.0542830308455,-1923.2186519236866,-1748.5535319761289,-1748.5535319761289,-411.9306999460164,-231.50075105471655,-231.50075105471655,0.0,180.42994889129983,180.42994889129983,0.0,0.0,174.66511994755774,174.66511994755774,0.0,0.0,355.0950688388575,355.0950688388575,0.0
AP0300,-1,True,-1690.631178305524,-1733.0755360843505,-1504.7304630667468,-1215.2334525371039,-1572.5088097122493,-1371.7347254703582,-475.39772576841995,-160.5667263721009,-132.99573759638872,-27.57098877571218,342.4019881720312,314.83099939631904,-20.730731130183848,-200.77408424189116,-156.5012729332543,-357.2753571751455,-14.636509560771465,-228.34507301760368,185.90071523877714,-42.44435777882654,-15.175147883443545
AP0301,-1,True,-2251.658596567324,-2006.9806083794774,-2006.9806083794774,-1844.5956768729495,-1771.2892390636594,-1771.2892390636594,-407.06291969437416,-235.69136931581778,-235.69136931581778,0.0,171.37155037855638,171.37155037855638,0.0,0.0,73.30643780929017,73.30643780929017,0.0,0.0,244.6779881878465,244.6779881878465,0.0
AP0302,-1,True,-1415.4632776715412,-1229.4948843132697,-1229.4948843132697,-1470.18931004658,-1297.2512375676247,-1297.2512375676247,54.726032375038585,67.75635325435496,67.75635325435496,0.0,13.030320879316378,13.030320879316378,0.0,0.0,172.9380724789553,172.9380724789553,0.0,0.0,185.96839335827144,185.96839335827144,0.0
AP0303,-1,True,-1687.8588628513899,-1568.0753563845856,-1568.0753563845856,-1663.4242295541544,-1621.1269932083258,-1621.1269932083258,-24.434633297235393,53.05163682374007,53.05163682374007,0.0,77.48627012097546,77.48627012097546,0.0,0.0,42.29723634582865,42.29723634582865,0.0,0.0,119.78350646680428,119.78350646680428,0.0
AP0304,-1,True,-2289.5121701563644,-1916.3091882540639,-2064.55416367255,-2162.6957413044584,-1777.1035668722172,-2051.4607061013767,-126.81642885190587,-139.20562138184653,-13.093457571173587,-126.11216381067294,113.72297128073228,-12.389192529940658,-963.1693013487903,274.35713922915943,111.23503520308168,385.5921744322411,13.373745761406827,148.24497541848632,224.9580064838142,373.2029819023005,7.180483710574077
AP0305,-1,True,-1262.904392317883,-933.6831354890495,-1077.2172035468757,-1776.6771131443722,-1423.0032540370055,-1661.0350207455106,513.7727208264891,489.320118547956,583.817817198635,-94.49769865067901,70.04509637214585,-24.452602278533163,-16.18616216684042,238.03176670850507,115.64209239886168,353.67385910736675,14.330328002456623,143.53406805782618,185.6871887710074,329.2212568288336,13.324524300690879
AP0306,-1,True,-1496.6012430225662,-1377.0115884972001,-1377.0115884972001,-1432.9879790314108,-1447.6767692451617,-1447.6767692451617,-63.61326399115546,70.66518074796159,70.66518074796159,0.0,134.27844473911705,134.27844473911705,0.0,0.0,-14.688790213750963,-14.688790213750963,0.0,0.0,119.58965452536609,119.58965452536609,0.0
AP0307,-1,True,-1956.9946538376555,-1849.324275273627,-1849.324275273627,-1625.742428400331,-1614.4887140078208,-1614.4887140078208,-331.25222543732457,-234.83556126580618,-234.83556126580618,0.0,96.41666417151839,96.41666417151839,0.0,0.0,11.253714392510119,11.253714392510119,0.0,0.0,107.6703785640284,107.6703785640284,0.0
AP0308,-1,True,-1948.7455420592828,-1645.542292971098,-1645.542292971098,-1607.7353754560904,-1436.0673052439347,-1436.0673052439347,-341.0101666031925,-209.47498772716347,-209.47498772716347,0.0,131.53517887602902,131.53517887602902,0.0,0.0,171.66807021215573,171.66807021215573,0.0,0.0,303.20324908818475,303.20324908818475,0.0
AP0309,-1,True,-2033.052837151849,-1815.619563015328,-1815.619563015328,-1764.209310366974,-1624.6308977157355,-1624.6308977157355,-268.84352678487505,-190.9886652995924,-190.9886652995924,0.0,77.85486148528264,77.85486148528264,0.0,0.0,139.57841265123852,139.57841265123852,0.0,0.0,217.43327413652105,217.43327413652105,0.0
AP0310,-1,True,-2418.5771164274634,-2416.142381261436,-2416.142381261436,-2026.1502332821306,-2109.9869389146706,-2109.9869389146706,-392.4268831453327,-306.15544234676554,-306.15544234676554,0.0,86.27144079856714,86.27144079856714,0.0,0.0,-83.83670563254009,-83.83670563254009,0.0,0.0,2.434735166027167,2.434735166027167,0.0
AP0311,-1,True,-1444.3803274306479,-1144.2506670165506,-1203.5532170607257,-1552.6960975016984,-1394.0283003319807,-1492.7569627091834,108.31577007105057,249.7776333154302,289.2037456484576,-39.42611233302739,180.88797557740702,141.46186324437963,-13.632642358979648,98.72866237720268,59.939134792515006,158.6677971697177,6.613847052370898,59.30255004417518,240.82711036992214,300.1296604140973,4.927289396392602
AP0312,-1,True,-2679.1257858779595,-2520.1596953871567,-2520.1596953871567,-2120.38009471928,-2206.1821386015235,-2206.1821386015235,-558.7456911586796,-313.97755678563317,-313.97755678563317,0.0,244.76813437304645,244.76813437304645,0.0,0.0,-85.80204388224365,-85.80204388224365,0.0,0.0,158.9660904908028,158.9660904908028,0.0
AP0313,-1,True,-1735.3588766681999,-1409.4963852101694,-1409.4963852101694,-1694.9197123745755,-1502.858012799475,-1502.858012799475,-40.439164293624344,93.36162758930584,93.36162758930584,0.0,133.80079188293018,133.80079188293018,0.0,0.0,192.06169957510042,192.06169957510042,0.0,0.0,325.8624914580305,325.8624914580305,0.0
AP0314,-1,True,-1284.57066454419,-1234.2138744417273,-1234.2138744417273,-1578.6240510241203,-1559.9869831486985,-1559.9869831486985,294.05338647993005,325.77310870697136,325.77310870697136,0.0,31.719722227041302,31.719722227041302,0.0,0.0,18.637067875421735,18.637067875421735,0.0,0.0,50.35679010246281,50.35679010246281,0.0
AP0315,-1,True,-2204.7671995895103,-2098.7153408021404,-2098.7153408021404,-1831.046426766769,-1815.2394662729685,-1815.2394662729685,-373.72077282274154,-283.47587452917173,-283.47587452917173,0.0,90.2448982935698,90.2448982935698,0.0,0.0,15.806960493800489,15.806960493800489,0.0,0.0,106.05185878736984,106.05185878736984,0.0
AP0316,-1,True,-1691.953357695258,-1677.2471694231333,-1677.2471694231333,-1532.0383360982391,-1531.3182756236556,-1531.3182756236556,-159.91502159701884,-145.92889379947763,-145.92889379947763,0.0,13.9861277975412,13.9861277975412,0.0,0.0,0.7200604745835335,0.7200604745835335,0.0,0.0,14.706188272124791,14.706188272124791,0.0
AP0317,-1,True,-2081.1627270478693,-2025.2908398202862,-2025.2908398202862,-1888.8274873317632,-1899.5846910572666,-1899.5846910572666,-192.33523971610617,-125.70614876301951,-125.70614876301951,0.0,66.62909095308666,66.62909095308666,0.0,0.0,-10.75720372550336,-10.75720372550336,0.0,0.0,55.8718872275831,55.8718872275831,0.0
