Batch,orden_escalon_fase,sn_inv_sim,sn_inv_real,feo_inv_sim,feo_inv_real,T_sim,T_real,masa_sim,masa_real
AP0198,3,713.2789913234016,,10161.885857709765,,1004.3480479847982,1012.1774968372703,58526.02873285935,
AP0199,0,1696.8934593144597,1466.2340883034647,11790.9531436828,10848.451410249883,1033.655661136314,1027.7387885255291,62797.16069236022,61570.256500523414
AP0199,1,1167.5952855424061,1381.321396895154,11042.270164992162,11958.38099731056,1016.0318539515996,1013.7072603475063,60890.56723109733,62087.44142822519
AP0199,2,928.8329273706888,942.5941573374363,10280.04443505308,10993.043300620579,1001.1491836853833,1015.1690470699974,59343.96795240569,60083.76831574683
AP0199,3,807.3049360754233,1654.9908831014336,9487.593324765867,10682.58384756429,1001.1503304647376,1011.0342264790156,57920.76839288566,60201.188865499025
AP0200,0,3379.0798601987694,4057.267835933119,14160.364904216121,14284.620762063225,1057.8196393944158,1047.7047108487457,67107.59943819416,68188.2293731722
AP0200,1,1290.8023401272376,1522.635878419296,12893.177212888684,12073.529464346986,1044.4092531718666,1029.280676648143,62705.26792879579,62278.043209100404
AP0200,2,985.5820456340406,1068.5324571913122,11681.453546224331,11385.531847341175,1027.2729568011396,1000.6505850677254,60626.71473493826,60533.223271658295
AP0200,3,709.6416521871879,791.3341036699775,10476.642576481996,10314.473615824007,1016.0025147150307,998.981685363772,58597.01640035975,58634.71426126093
AP0201,0,1990.6774235417884,2652.0219360133055,12644.7182303174,12966.910043910188,1008.9376225483287,1014.5213342438343,64341.90404711138,65639.23312658232
AP0201,1,1125.5307982688946,1041.2837207897185,11735.063289671472,11432.46652419192,992.426733002314,993.0984172598003,61844.644775918925,61570.702506487614
AP0201,2,784.5307326970294,262.725253085961,10830.406079595157,9460.969482101431,977.6393561098652,995.8677569037765,60022.6854568496,58125.05599246925
AP0201,3,601.2789825308807,,10181.467446179471,,983.2040920788249,1003.0114957742146,58661.53604009536,
AP0202,0,1733.6711600427552,1761.0582740986765,11273.668863222638,11776.220698466223,1018.2326009883396,1014.6300309319703,60912.922650075874,61491.6119312363
AP0202,1,1195.7685480554755,797.8268599726903,10348.420700167835,10075.390471696635,1003.8147110148292,985.6526006989611,58832.88378507903,58095.598920315315
AP0202,2,1038.532967360297,569.4503880743791,9495.263679311305,9101.600308174404,987.6696468308987,967.9336886536196,57312.9389761875,56364.48461589421
AP0202,3,769.0062313729348,,8622.635490803685,,989.1826768288754,954.5821559477329,55635.527753675866,
AP0203,0,1767.8682984061722,2031.01826421411,11137.918193895435,11659.299207659087,1048.7517918814187,1063.8748962112722,62166.13124069509,63390.083152750005
AP0203,1,1205.885328642603,1269.4001781671304,10508.554980554052,11454.439679723984,1034.0324330378605,1057.9364549198597,60337.90476490129,61729.24422131543
AP0203,2,998.556398632663,1120.023729006782,9822.489177069361,11203.808318013913,1021.8692186740325,1034.7262876338336,58908.04439958597,60804.762703951244
AP0203,3,851.7735544219022,1095.2264467607647,9138.121257436529,10863.19258589159,1016.4943652381463,1023.8169985923013,57561.53090054817,59953.27604339636
AP0204,0,2030.795545230603,2144.694648552228,11734.29830793844,11783.844457461368,1039.613012638028,1040.6963937638811,61921.714120709265,62136.24546738406
AP0204,1,1168.235888425922,1393.166918763975,10528.980314199975,10061.270381790748,1009.0266186751403,1022.1234386123429,59148.12163869787,58990.00375847801
AP0204,2,877.00961463785,373.86030555100604,9479.172040163136,6067.529737039008,1009.2758199638862,991.0067085383009,57259.77023882473,53233.70433589719
AP0204,3,674.0498438328641,,8832.922258546287,,1020.1057665670291,977.8239062923263,55891.503761384265,
AP0205,0,1650.4588488947827,1632.2422154828566,10874.820319230237,11331.071101947053,1040.4419299386623,1043.359062418911,59061.47694787827,59797.85373251966
AP0205,1,1093.4221919250158,1415.3628091535786,9841.53799794253,9953.223822784039,1022.2560055801273,1008.7901997570004,56864.2866460644,57685.14872650712
AP0205,2,906.3358497290761,740.0607118047935,8964.639100390908,9055.07465223935,999.9542113418702,1001.7786813815153,55295.82204626911,55472.65660781002
AP0205,3,686.6541280346345,367.8227432619993,7833.274957147965,7196.62656077874,1003.4579869108799,994.3203865916087,53436.00399504501,52689.11950465539
AP0206,0,2166.7387227030677,2237.379782237056,12282.782849981353,11834.744969694406,1068.8974020759515,1061.2563224757062,63591.273437691896,63272.525727130356
AP0206,1,1395.362713360244,1354.5219397270544,11359.411882728618,10423.837542512645,1050.4900649416295,1042.1985899847632,61205.935169173536,60262.5768441987
AP0206,2,914.4591423731041,986.344034164416,10342.437317639937,9640.743348489324,1033.453177781657,1031.0341173392892,59100.06806479263,58533.26414838383
AP0206,3,772.7101763528493,1851.6534798238317,9754.190287882153,10728.703403305579,1019.9968381663072,1022.9112018317946,57858.266843345526,60245.761503947666
AP0207,0,2218.910139211203,2487.867820150036,11770.055923639398,12288.368063260139,1044.5099877977289,1037.2156709679807,64094.24845572552,65178.617242599845
AP0207,1,1372.935644272472,900.0284036667531,10825.395830305424,10934.59336461432,1025.9338486409447,1028.6328415887483,61586.39899782273,61318.19073898032
AP0207,2,1143.941689994355,742.0260659612363,9987.245161445808,9929.77102494991,1003.5067340207529,1031.1728080087569,59970.72520189127,59624.43278113591
AP0207,3,1051.5345342405678,525.1554173167464,9419.696935065573,9359.791810399565,1000.6512536652134,1034.3817261826339,58802.966899703904,58389.528276267105
AP0208,0,1478.9508328894863,1503.1750258102159,11779.909237934125,11370.218747056702,1027.6406561108865,1039.3419404970207,62030.828138220364,61732.03391417724
AP0208,1,1135.5278780942222,815.4847553007472,11253.226955671156,11058.801662353,1015.1423214494681,1023.4772223387297,60586.931819013,60068.11691961898
AP0208,2,860.3052411675206,533.1014913247935,10271.053427249553,10344.279959241072,1005.8151466009333,1020.3292020260653,58779.19691783431,58518.27566682695
AP0208,3,687.3598839746982,,9645.424714950996,,1006.0101943707723,1018.3068950292388,57462.73679767236,
AP0209,0,2288.0667391636384,2235.2083656243676,12598.696923667027,12886.629870622284,1027.3024091366483,1040.9250643869998,65825.75122519283,66097.18087424572
AP0209,1,1430.9536009525352,2051.0323149582177,11572.414779599767,12455.145049440682,1012.3313669398644,1018.1144278909089,63210.6826779336,64930.74316063751
AP0209,2,1031.9007556872568,1090.577449240606,10445.633740181427,11555.143305390724,995.7470709458844,1001.8394059514092,61081.54531442818,62315.150519433526
AP0209,3,860.2623583734121,686.911778418312,9591.407938643879,11043.180225352868,991.4787769615723,998.6688577978143,59518.61312107838,60799.413915587895
AP0210,0,1862.81745440478,1829.9466827006902,12592.520594234207,12917.975570395636,1040.3544783696004,1045.3675302921433,64558.60411397605,64857.22781147227
AP0210,1,1039.9943969647657,1079.7381438990137,11424.654081326638,11471.640065928575,1017.3237868447983,1011.2023472659736,61852.61054967469,61968.44260210134
AP0210,2,766.8564068316454,674.3338819239551,10419.739478473533,10335.620187273118,993.1988786117529,992.2710649248459,60012.31284588155,59829.108501814844
AP0210,3,592.78321340682,702.0523751258796,9621.921861020906,9508.429688059437,999.1831463820052,998.1440805766142,58509.73156739176,58553.15889290071
AP0211,0,2041.4783939362148,1503.2622609504356,12157.117706575222,11186.320451271742,1016.8929845733592,1023.4239155591962,63040.0990641873,61568.73611363186
AP0211,1,1208.6951023032946,851.9494128348078,11104.169579011665,10988.211215329971,999.7225812914523,995.682401697313,60451.17203796321,60064.11540008515
AP0211,2,905.3013153490703,515.1510180128945,10099.66270554301,10129.401424006845,989.966803240854,992.2620821792492,58586.39171540711,58307.981665296495
AP0211,3,749.7473251976212,,9540.407353674944,,993.7506062553751,995.7892021219205,57358.6599496631,
AP0212,0,2539.436997943743,3472.3971356694315,12335.591236712573,13266.223321129371,1035.9017985896896,1025.8892764079917,64805.59307610494,67414.71491165317
AP0212,1,1315.5954111456008,1331.6903749098547,10971.4236789499,11472.326974354139,1016.4765410785152,1009.3877648847175,61398.70223354365,62409.33428202525
AP0212,2,1006.1294448163113,1601.937300822912,9904.036334099457,11829.611357860018,992.8265374935075,983.0572019182405,59453.287181489264,62619.705293679624
AP0212,3,866.7537877689721,919.6922363435032,9214.996905644646,10770.178144152102,997.2702710413644,980.129109697972,58106.987892407415,60208.98437600675
AP0213,0,1965.7114011384522,1935.0593371505681,12110.426185296184,12160.87675060751,1006.4138709617254,1006.8686432735238,64152.82195362991,64168.30273081868
AP0213,1,1254.184545552428,1273.2328780015175,10826.406666190825,11103.116655591313,986.2493016813314,984.886276538769,61472.56449059119,61777.43221744384
AP0213,2,1108.602382590637,1276.4130120533582,9922.530684826741,10736.223479087794,974.8111586679712,979.9973381723845,59895.86643020699,60926.63542020802
AP0213,3,1028.503287648907,1512.8280672584885,9325.940823593673,10488.371968475069,982.1643176304439,979.9884121037481,58714.37331021388,60496.18375888705
AP0214,0,1667.3543085337312,1690.0226874961252,11765.399928405643,12106.822747311902,1028.19297452785,1036.6090494262305,60868.70172847022,61401.7834433994
AP0214,1,1124.4290596190706,1011.4105010595919,10427.817956877934,10820.660474500319,1010.2632079418653,1015.3361354448612,58374.317775970514,58792.68157063256
AP0214,2,831.2981631794585,502.9428856032708,9306.752063457989,9698.690819719623,991.7757208005328,996.9397212736076,56436.05215910985,56580.36737577576
AP0214,3,750.5003735775111,,8613.310164121816,,998.4008737700944,998.037465257382,55188.585807021904,
AP0215,0,1863.4417362488653,1685.7809609320489,12157.107929071739,12175.101313477944,987.4890954581423,978.3103776697458,61628.246987757266,61437.40518721705
AP0215,1,1063.3952152978168,1282.5033402678148,10539.719775586389,11651.341635065899,966.3558038211696,964.8434264403891,58526.51918321121,59932.86323042268
AP0215,2,742.7871255470849,283.4861566068795,9099.598797542161,9854.934121107843,963.2086296271476,959.2560213635612,56215.32213889745,56403.93088079576
AP0215,3,598.2017645311374,,8041.608018609147,,968.1204950036788,959.8025044357184,54514.34480782417,
AP0216,0,1966.4218740395172,1772.947606737799,13086.151552170038,13487.081282675976,996.9929796619444,990.1080091452545,63182.09531020744,63344.44270026793
AP0216,1,1205.9718664882982,939.4133737358457,11851.531632400158,11421.034004374751,980.0798918340387,967.1438988582534,60509.59138113202,59747.71823035334
AP0216,2,901.1342930193816,988.8239520575936,10625.856986762716,11645.491295635074,969.2214040279812,957.5990436257757,58429.77832277028,59567.707955276725
AP0216,3,672.087131182478,823.675052125402,9468.039633412356,10904.496661781017,976.3182796129933,964.7566005004342,56516.90517281477,58152.71477869259
AP0217,0,2354.7183850329006,1883.485358371859,13666.33121332452,13182.883318748447,963.399643681224,961.5901869110476,63349.25426972045,62391.85631283487
AP0217,1,1391.630170184209,1175.8793730508453,12201.63613153905,11913.69612360404,942.6618343970528,949.0010381851533,60197.757208019975,59759.077758339445
AP0217,2,1012.5896694448584,875.388968316214,10864.33802265352,10842.33452889485,939.9945990618455,935.5261956284485,57921.112825827324,57850.18294450264
AP0217,3,847.9595758068026,344.79501093787627,10048.350393309609,8684.427344584457,945.5274549053185,935.923113147678,56441.46953000198,54564.80628863369
AP0218,0,1985.6820989086962,2667.4912297508445,11253.263997667995,11597.128961581886,1058.0190058435057,1058.7279543095385,60304.50812724995,61592.0762370603
AP0218,1,1351.0181449275801,,10429.41521264512,,1035.0736573626766,1042.881136964828,58214.08315961709,
AP0218,2,1326.227579196687,,9957.657380853685,,1013.8935482949593,1017.4015088744069,57252.4532871742,
AP0218,3,1284.861326370462,,9305.1794122478,,1007.8253609197822,1007.2409431826816,56093.62051872479,
AP0220,0,5071.285226325903,6169.519836909657,22891.45400447354,24549.610461352335,1007.132246901538,999.11254888702,82319.5275614904,85491.85667442191
AP0220,1,1772.5750163353755,1711.8350894397033,21336.30709028015,25013.993924228642,989.498614703923,990.4733629460027,76049.24155365356,79768.6434967243
AP0220,2,1087.2953973362012,1280.0280646689562,19014.457704704986,23204.548823367597,970.5541159102897,981.5321675079724,72335.37454469556,76887.7982141372
AP0220,3,1019.2511778542922,958.1416838003662,17620.423065098978,21656.385492225258,961.6993078346796,978.1498861765261,70338.13651954982,74412.9919074531
AP0221,0,1987.6341920414125,1978.4771724669029,13586.128755311238,12528.173999105935,1007.1161174465458,998.4036184216084,66252.88128987799,65195.14853088948
AP0221,1,1278.7250275871709,1727.368137410646,12800.32842749342,11868.810213809733,992.3358474099713,981.1738322439705,64068.30371758894,63719.36026451164
AP0221,2,1000.0771858859448,608.1070654150708,11947.676244647004,10237.396152736754,976.9107117373138,973.2669844784134,62367.92139681153,60172.87407629833
AP0221,3,781.3311845408596,,11124.079444364657,,969.4110842787286,974.5492649532441,60777.55597307237,
AP0222,0,2967.777031560539,2765.798152120405,11787.655359684675,12286.944581774145,973.3300641598181,965.3426495018954,63720.387406337875,63969.79720881685
AP0222,1,1509.8931992659454,1501.2194778207484,10828.110903329185,10713.035442656306,955.4459425662769,920.7921094450452,60433.17297898741,60319.00826987899
AP0222,2,1159.5479075682015,1237.5996212175298,10185.477740123415,9588.931560245863,943.2152613307953,929.6333575741522,58871.24880262768,58385.60273706326
AP0222,3,917.1569969284456,1199.8384304107353,9436.239625990824,9864.067845367805,943.0010923110059,942.8150184422353,57344.549542704204,58142.97491813992
AP0223,0,2828.789879286419,2587.2481604279847,12094.763313521262,12045.140655872416,995.3455909023826,977.3299696577229,64296.24139040262,64001.19135257847
AP0223,1,1322.5829036790392,1416.9140355220738,10984.015816843239,10434.234245955577,975.6273118247334,939.9682248158997,60789.58796737492,60420.19681557605
AP0223,2,1023.1510304384354,1126.3076044621027,10011.7552527175,9819.088261459025,957.1814205902265,947.802195803311,58958.31297499303,58956.637587002864
AP0223,3,822.5019088346957,848.3246315030742,9191.305403760898,8928.082579283408,954.9526707078562,941.3648120275258,57409.02457083467,57238.01575487985
AP0224,0,4333.333771394889,6451.663616470396,12026.88894010149,12421.441263510096,1016.2116498562808,1007.1351567343258,65283.86215588954,68398.23606117569
AP0224,1,1453.6696436069672,3444.377805423134,10419.308807098629,11814.479326486478,998.1323462645863,986.1903727126945,59545.20624162053,63564.65213839359
AP0224,2,970.3447576812306,1243.9428837329874,9374.779611338196,9721.87810307676,986.0740865327639,995.7086077655783,57416.61739331127,58207.05085082529
AP0224,3,749.4309388525496,835.6650527187958,8512.094280315247,8584.648061400738,985.9333643513866,984.4755940607045,55807.701212227505,56084.90286703327
AP0225,0,2231.01104959111,2441.85389613571,11593.224648635489,12067.098353046098,993.8272931583907,988.4722770665298,61503.874483681924,62296.958852353746
AP0225,1,1265.7133806149502,908.4915735600839,10388.55591320488,10232.497854359584,979.3942120247892,972.8756808791042,58605.27321693738,58046.87071497566
AP0225,2,994.7876116927588,806.0202086229336,9364.624415309896,9450.024764585238,968.858928446784,950.4147183173261,56773.78583219744,56670.1967674143
AP0225,3,821.7370074996139,267.7880400072728,8492.460335801472,7362.8547512995665,969.3119052117797,940.9118647766934,55222.760346440904,53440.03991364454
AP0226,0,3823.866488571861,3419.4682172673747,12725.114746296058,12681.422461654061,945.223795644361,952.9095287130178,65217.19851714482,64921.27009677763
AP0226,1,1358.086141422575,1539.1801134245848,11049.478759550333,11433.796032459693,930.5437234959461,931.0596226113184,59937.45250941794,60813.12182633681
AP0226,2,940.286844618008,888.0087226327328,9855.14072835472,10352.237075152902,915.6557771550682,934.1498332872188,57743.40371978925,58433.159349393485
AP0226,3,734.0430369226855,689.1799010591319,8709.486524324811,9713.639290975383,915.3156886533192,919.399564750721,55871.291582613594,57074.94004630492
AP0227,0,1541.281395382582,1536.4002976217198,11397.216591952643,12121.719434896346,993.1013722010127,984.4224033592935,60734.63205187755,61552.03307646808
AP0227,1,1086.8593484955609,482.8761496338362,10722.757039321317,9686.191978000448,978.2105058855426,972.3812821975962,59011.87888669322,57307.87439281227
AP0227,2,843.6326490415942,259.43317561432536,9916.063121132369,8917.727402171753,966.0401835760205,977.5786253659724,57429.637816401984,55792.08077727427
AP0227,3,701.912426893137,,8851.813905140638,,967.9967504140315,982.8496100974519,55723.35475844705,
AP0228,0,1708.7016451842194,1454.9404048860433,12379.89612751478,12016.220287971148,975.2815772181101,985.0565680142811,61429.49884837746,61037.060237699516
AP0228,1,1045.0174000253103,981.8473281888155,11429.547222058367,11485.82971412385,958.3709573172156,958.324219804442,59170.88746111165,59437.4555474796
AP0228,2,825.4976864905598,641.5848437937125,10359.994198510421,10275.323959419451,949.8925294916521,938.6102220565083,57360.85023140833,57330.43014866522
AP0228,3,632.4972504805806,,9370.507033197438,,951.9048757181077,941.7830950868079,55669.738364560166,
AP0229,0,4256.652171357895,5429.02302364635,14267.427514613157,14220.144384523268,960.9059589307184,969.6628622816172,67067.66021358357,68586.37404171952
AP0229,1,1391.0739271796326,1511.8024874930545,12446.67889199211,12604.527294156807,944.9618606460501,951.7643458067616,61137.4436471159,61525.41459763367
AP0229,2,976.8117194721997,1165.2429249206316,10992.026278364512,11850.259868499394,938.7518345050736,924.5324179347282,58689.95038661796,59863.49473006071
AP0229,3,738.9631473790253,785.9816160274205,9691.189859417065,10958.717368020465,939.8806507392674,922.6912285588454,56624.8870476382,58027.43566093913
AP0230,0,1953.5405150752547,2033.0454999957965,11148.291034992097,11388.46842165361,988.2280649603239,994.0953431312773,61895.44984765259,62526.38782087641
AP0230,1,1075.0103959275207,1093.1575603568863,10483.894167594819,10296.701417370878,968.9774891269046,968.1330139379008,59635.457825645106,59758.24415661107
AP0230,2,757.5620387559825,526.1920628645559,9588.00612033856,9534.495856616762,954.0497589388235,957.6164030199257,57861.06232579748,57797.89794206457
AP0230,3,515.7734008208691,,8845.797525194217,,954.3028211084079,957.6625103238689,56341.13233820106,
AP0231,0,1524.7074130315252,1814.3472461145827,12050.397359640532,12203.86588648616,987.6733657200731,993.2456113058062,62622.97707689697,63215.47145098021
AP0231,1,1128.9890947440829,1487.7494569946691,11279.706735410386,11835.540835248637,969.2330783892661,959.1123643301933,60865.97343384898,61948.26186686663
AP0231,2,834.431683533079,1376.3665514849545,10273.57316253502,11952.728903974345,958.8520295578411,954.334661432391,59007.120559896866,61444.93533414974
AP0231,3,649.8083769050506,656.3454337024594,9511.42711210517,11121.524706176315,959.399566969562,961.2712577519485,57536.30934496468,59236.95250022196
AP0232,0,1903.8864590034405,1724.326292618208,13449.422426126153,13480.10582834375,967.6480410948535,982.2241961141899,65530.606308557675,65568.72357662971
AP0232,1,1196.5016052461021,1322.776849109743,12343.801027717129,13452.591855593448,952.2922908590173,951.1880524608105,63032.97795943131,64535.1441240056
AP0232,2,1067.0559403517234,1148.578335179799,11464.625835057444,12839.581763928436,938.0601263034941,931.397869798201,61500.21870559072,63209.41803862193
AP0232,3,842.6040046455719,983.9631605825947,10383.621560623038,12268.743569401717,939.5570691297617,935.840194726582,59649.8752111563,61942.91221797889
AP0233,0,2056.8567597972765,2132.769585062138,11930.758579670623,11447.754004973403,954.3130387431656,944.6381565481645,62427.99094389488,62055.037535632044
AP0233,1,1211.7939121127113,1041.1814958768623,11031.531803960794,10798.252329082696,936.0167810642038,922.2476350369636,59979.44660224686,59543.72045504189
AP0233,2,940.6473167933561,805.7190123804211,10234.168549992757,10267.109619419933,925.3340785756795,924.5696307060635,58366.28422667743,58241.941042389844
AP0233,3,691.7067635942894,562.6812754230648,9336.158034667262,9329.035762974792,929.2504423098432,924.0781299036248,56685.21545312631,56528.15706480459
AP0234,0,3517.506834338161,3569.5114758236523,13383.050880424733,13537.266034785867,945.4274684849432,937.9727365680067,65855.87800805864,66319.44476940439
AP0234,1,1400.9771402988524,1381.3214321263429,12305.518046420922,12939.460624421954,932.9460482856049,919.9525486561874,61613.69487181632,62463.66248197264
AP0234,2,921.1395375022469,877.8689076545849,11222.833650145523,12352.859808984413,927.0146920844996,903.2726741892056,59449.06254006707,60764.789067251666
AP0234,3,693.4523517606435,579.3960969336371,10132.809114308982,11403.221485127095,927.6045060429063,907.3220878169191,57601.76136556049,58965.611330514665
AP0235,0,2584.936685850209,4293.826718853326,12517.245781621641,13103.86000492408,930.2861511354253,938.0247387418524,63331.470191178814,66462.76168800134
AP0235,1,1490.1153001916382,1477.6922347214531,11725.087620611444,11238.666315701517,911.8107952885387,935.1875408904322,60676.624081229485,60546.268733977435
AP0235,2,1038.8913943649318,1159.8487986946684,10797.900939543928,10795.202155141087,900.1346365374029,919.8759724194013,58708.32732786777,59227.3297602343
AP0235,3,839.3076681477646,898.575642695908,10127.714888854714,10201.396992970414,902.4254209598945,909.6718754767935,57321.163827374585,57834.565404898494
AP0236,0,1604.0213203567776,1408.9287879615388,11139.215756438436,10491.986594942722,1012.9415441019125,993.1405348306555,60858.13866181213,60079.68905213163
AP0236,1,1037.2821376673264,841.7587196331236,10268.458671754355,9544.308640923351,995.0288826082254,965.0616317965275,58793.52637139818,57936.45258676603
AP0236,2,728.9565134543543,464.1304841484413,9587.642304049428,8793.553483245747,985.148620070232,958.8157396345987,57252.01199085408,56237.790397242374
AP0236,3,566.2999634629441,,9072.835151430121,,984.774676036209,960.154673146587,56065.646787454985,
AP0237,0,1907.5356416651844,1932.8092369860467,12104.60828860459,12155.443389336202,962.6019607108751,960.0707553711167,62223.65753260243,62666.05832720704
AP0237,1,1174.3782444736128,1329.9163512043071,11344.160152626604,12027.245738662512,947.7725760208715,946.8222531240606,60058.291767056704,61294.941752514496
AP0237,2,958.6961232104992,881.7668208771084,10701.042386388712,11375.894766029623,941.4525794786606,939.6349794055284,58671.7930130984,59615.09166906284
AP0237,3,716.3223750622917,694.2517732846025,9780.521063844653,10433.129577550977,943.4455558693534,935.2719092967088,56978.35625544978,57965.414818786216
AP0238,0,2099.856276978819,2170.6875849751964,11700.621899736052,11182.140234690423,945.4665995544754,954.2199460550089,62475.644146177525,62363.53563867027
AP0238,1,1322.1939136110807,1348.081383933847,10850.119021309389,11665.688150656253,934.162043739512,940.9941961733207,60159.28917642695,61321.023650557094
AP0238,2,1036.9503348530532,700.5813434280129,10093.743736611907,10353.322141810177,929.182220370199,938.0139595466819,58566.855309738625,58709.57373904407
AP0238,3,905.7871883977674,,9524.115731812999,,929.647175362073,939.5175698185444,57361.49086190371,
AP0239,0,1414.2628085631302,1484.9325702521944,11751.185500946389,11762.363051564176,991.8875481107764,990.2767197278118,61057.074669393514,61178.83034987617
AP0239,1,979.1901837990059,1162.5802789062625,10891.066626132642,11002.880323916577,976.8155021476416,962.6870628682707,59174.34611762927,59540.11466282201
AP0239,2,794.2522195605072,886.4166618101945,10021.319400219196,9446.358425518809,964.5482740632337,960.1378309406632,57607.02652985236,57177.10519320096
AP0239,3,605.4962915359445,390.10930000464765,9090.113615394841,8902.50261416934,967.1666389938966,961.3511283566289,55972.79559354023,55539.47893004665
AP0240,0,2275.88217813274,2172.880731202798,13840.72955100181,14892.074521301285,927.123681042773,926.4304674371582,65076.822771444546,66189.86021697326
AP0240,1,1360.9026522714898,1347.9330232332704,12713.127107026778,12994.53257352633,913.3376125617268,923.0667797277822,62338.25903485981,62793.86114009459
AP0240,2,1078.4639609072483,1535.9127187735478,11826.739612793615,13069.09983402356,899.0333180702862,905.6039287166818,60617.07553518288,62628.9642298788
AP0240,3,794.1621211699292,510.50981349392396,11012.617437644056,10915.129285885796,897.2974188997844,880.7251648833105,58970.24958747115,58699.530124631936
AP0241,0,1870.7445842265722,1474.5455107750197,13287.697040738514,13253.95289603316,923.2730666346564,924.1216016845465,62835.220607923504,62377.66025529928
AP0241,1,1073.8667594891233,1109.4160585280367,11972.067934877154,12235.576321635928,907.6649600069461,906.1728689236045,60038.67393727731,60425.71124880374
AP0241,2,744.8967572893913,814.7629314786127,10680.950350875804,11006.343539691623,896.0649289685966,888.7401738505894,57865.202491550815,58359.92632896016
AP0241,3,550.9628777110099,,9653.588714804819,,898.7838645774722,892.9701205455774,56157.06940881778,
AP0242,0,1497.4179778488756,1339.5976919677585,12042.397168754289,11227.843683194142,976.9194037369507,969.8302560587217,62738.245793253125,61815.2227385796
AP0242,1,1117.8614578636118,1071.0762335680258,11282.009443912893,11361.872470595179,959.766912248603,956.9947365544236,61012.400822017975,61124.02177526826
AP0242,2,868.4632092795629,827.1155922076116,10214.775289215626,10739.548722729849,949.119499650139,959.6572458285906,59152.69802703856,59715.22577486186
AP0242,3,667.4032885363272,514.9873569545751,9270.57156786385,9540.99402572749,952.163497305497,959.6538183902622,57477.266059036956,57643.5367085936
AP0243,0,2569.9147085949476,2152.9733357958444,14706.692152707727,14641.139263377487,988.3456550368608,984.9201477576472,66433.23541996929,66153.7359285864
AP0243,1,1339.1337338190106,1166.4296774280117,13477.066364199773,13461.948529053061,971.4532850977796,963.4179850396885,63159.321717110324,63241.68713012425
AP0243,2,1091.2870627584452,827.3594458900797,12243.99429819192,12750.394273174856,954.7065289068919,932.1745691744882,61134.16206245466,61619.084374028425
AP0243,3,780.0114838102912,,10987.063108878134,,953.6864979774368,932.8418624904111,59009.372670945,
AP0244,0,1949.7823903995013,2078.462819162212,12221.923660277085,12213.792123973677,943.5326766610947,951.6165403163758,62033.67291437482,62208.93774990908
AP0244,1,1210.30111102746,1674.117499558039,11783.435683157051,12015.079156596477,926.4073827603579,935.5122812796095,60185.360968978246,61025.68073335177
AP0244,2,942.3981665133407,1195.5921645735725,11170.288120196557,10996.771969627067,920.9804908173932,930.3942576227726,58766.339867710565,58933.90666799292
AP0244,3,730.6773412951615,762.6483964529647,10511.9995177489,10291.54451726025,921.2348343150644,932.9538445826788,57377.60976726966,57217.225332205315
AP0245,0,1670.3853789799387,1894.0206561960354,11746.723659799978,11435.930587779041,971.1384869550851,955.0621288682055,62140.27840406999,62129.59344582697
AP0245,1,1165.0746211529863,1069.8059450453736,11042.43488064507,11664.49274195801,953.6718604377578,940.2022882407175,60318.6126575189,60836.27779615432
AP0245,2,969.1391127801477,651.0157940228916,10224.6668964354,10623.421914102339,944.709384320711,936.045940665683,58776.50341211914,58787.7726226198
AP0245,3,803.1184400596544,,9418.305186546155,,949.266425351492,942.0315672121019,57288.51143858142,
AP0246,0,2540.9931055722495,1835.9457962515812,14377.395226320463,13641.226176402828,976.7264886979744,975.4859772443406,65898.42149336575,64299.57609538686
AP0246,1,1237.1116899415078,1937.2686384245833,13126.711480625821,13805.04723713687,960.4452614789363,965.6676320437491,62512.544362535205,64111.878691616745
AP0246,2,1042.9628369544882,1628.321198680766,12100.463395799083,13731.024937079495,942.1875201628039,958.3121295025992,60764.0422099237,63169.538684903826
AP0246,3,773.370726595005,1086.4680134484702,11031.9910010822,13096.193908640396,940.7462154933129,960.6167499995778,58882.26993285495,61375.43856335274
AP0247,0,4115.960157879206,5832.929121285115,11328.674147782773,11780.332310480557,980.7022157401325,995.4442030302871,57600.183834792304,60474.315172002054
AP0247,1,1395.570230878039,1513.8820700932915,10217.584309692955,10685.577804252393,968.1068709387988,977.3525257923936,52627.712410862645,53492.17589814111
AP0247,2,1054.29670834885,963.1987201237794,9400.303976140536,10156.59868216667,960.2793633479828,951.4391568463268,50972.91118073893,51857.36621749646
AP0247,3,1016.5333438381113,745.9265181761194,9000.541564031728,9856.119373429001,957.5424022328467,955.1227305731464,50124.869663269375,50878.28375800556
AP0248,0,2023.4537743975345,2148.3114989466308,12440.545410934143,13441.475491765983,1017.8964689992189,1021.4731024912214,64929.88089017567,66120.20248519993
AP0248,1,1347.6013106268324,1285.3504315045852,11644.360421831081,12358.656378894271,999.1678373722602,997.3051633610623,62779.4689456124,63455.29381440488
AP0248,2,1077.0900962926014,1083.9510810378686,10434.290157621528,11172.9491346571,981.183270603285,983.6870436735087,60734.18783842079,61521.714117592855
AP0248,3,847.2122275042026,711.9631266018342,9668.385528966557,10859.81703543589,978.0176396722326,987.8953979693733,59189.58192777198,60249.0586952555
AP0249,0,3720.365362803068,5417.3163903666045,14695.47028504255,15235.576448072896,1001.7600900737012,1013.4938288363261,67712.62503346904,70532.46348418879
AP0249,1,1335.6780152754657,1504.2969896020668,13483.445773483714,12912.5132569406,991.8158075427926,1004.0621332824646,62992.77005585782,62762.724866574885
