muestra,spec,y,variable,coef,lo,hi,p,n,r2adj,sd_x
dev,nivel+R,f_dross,F_lnirf_F0,-0.037082467906240146,-0.05732060719285115,-0.016844328619629142,0.0003290905326810161,296,0.16152289720260182,0.21069914208014864
dev,nivel+R,f_polvo,ln_frac_sn_conservado_F,0.005508628275559015,-0.007088130252235564,0.018105386803353593,0.3913882485126132,296,0.10121597060778709,0.3240491999238713
dev,nivel+R,f_polvo,R_sum_m6_ln_sn_dep,-0.00831682090039347,-0.018461362616196592,0.001827720815409651,0.10808916785861676,296,0.10121597060778709,0.47889014782029177
dev,nivel+R,f_polvo,R_sum_m6_ln_feo_ret,-0.065075637536878,-0.10810823866701538,-0.02204303640674063,0.0030373075701440495,296,0.10121597060778709,0.09290635246473665
dev,nivel+R,f_polvo,F_lnirf_F0,-0.034853486253199596,-0.051789671646806076,-0.01791730085959312,5.495944741054956e-05,296,0.10121597060778709,0.21069914208014864
dev,nivel+R,sn_perdido_escoria_frac,ln_frac_sn_conservado_F,0.012594924361796676,0.009821310281118647,0.015368538442474705,5.576822431351499e-19,296,0.665682831032612,0.3240491999238713
dev,nivel+R,sn_perdido_escoria_frac,R_sum_m6_ln_sn_dep,-0.012282732464745615,-0.015802784555275017,-0.008762680374216212,7.97357085405117e-12,296,0.665682831032612,0.47889014782029177
dev,nivel+R,sn_perdido_escoria_frac,R_sum_m6_ln_feo_ret,0.004820572122656222,-0.00024845720173391223,0.009889601447046356,0.062336192429812046,296,0.665682831032612,0.09290635246473665
dev,nivel+R,sn_perdido_escoria_frac,F_lnirf_F0,-0.002655178320372686,-0.005293095000123139,-1.7261640622232965e-05,0.04851956927195063,296,0.665682831032612,0.21069914208014864
total,nivel,recuperacion_refinada_pct,ln_sn_inv_F6,1.2434360936854016,-0.14884641010649813,2.635718597477301,0.08004452735950562,360,0.016660842348433458,0.3252755025150577
total,nivel,f_dross,ln_sn_inv_F6,-0.022109196579153674,-0.03428515902305053,-0.009933234135256822,0.00037238842856381977,360,0.06571198151144941,0.3252755025150577
total,nivel,f_polvo,ln_sn_inv_F6,0.006734202475266189,-0.0032294183647080567,0.016697823315240435,0.18527114641533104,360,0.022109126633817033,0.3252755025150577
total,nivel,sn_perdido_escoria_frac,ln_sn_inv_F6,0.003832745837743863,0.0010547504434085184,0.006610741232079207,0.006848474321149433,360,0.061104255686920905,0.3252755025150577
total,nivel+ln_feed,recuperacion_refinada_pct,ln_sn_inv_F6,1.2156107345970462,-0.17357442056634032,2.6047958897604326,0.08633193522053413,360,0.015635663262292043,0.3252755025150577
total,nivel+ln_feed,recuperacion_refinada_pct,ln_feed_sn_F,-18.249095006526858,-57.54189918066124,21.043709167607524,0.3626733177831083,360,0.015635663262292043,0.0616147242301633
total,nivel+ln_feed,f_dross,ln_sn_inv_F6,-0.022122851647152733,-0.03430040827941521,-0.009945295014890256,0.0003699407527680915,360,0.06305642555939428,0.3252755025150577
