target,kpi,variante,muestra,n,coef,ci_low,ci_high,p,r2_adj
st_R22_sdi,recuperacion_real_pct,B_controles_idx,dev,285,0.826472379526202,0.31258870703168806,1.340356052020716,0.0016205389580742557,0.1374064027713886
st_R22_sdi,recuperacion_real_pct,B_controles_idx,lockbox,63,1.0269133653210423,-0.2630950273832404,2.316921758025325,0.11870491290575237,0.04498664531707619
st_R22_sdi,recuperacion_real_pct,B_controles_idx,total,348,0.9396819206790957,0.4547593298714953,1.424604511486696,0.00014586016869456194,0.13655640109480138
st_R22_sdi,recuperacion_real_pct,C_solo,dev,286,0.6975647321766074,0.17706928929229349,1.2180601750609212,0.00862093403751375,0.014114766226188236
st_R22_sdi,recuperacion_real_pct,C_solo,lockbox,63,1.4274422693536009,0.2898055280277385,2.5650790106794634,0.013922684998693207,0.07286703992401422
st_R22_sdi,recuperacion_real_pct,C_solo,total,349,0.7906660153212879,0.30830686185850426,1.2730251687840715,0.0013149198394005984,0.019977342630241646
st_R23_lnirf_R,recuperacion_refinada_pct,A_controles,dev,298,1.6112924247918328,1.0762521997264027,2.146332649857263,3.580333362382466e-09,0.10884320394273439
st_R23_lnirf_R,recuperacion_refinada_pct,A_controles,lockbox,63,1.8753942732980668,0.361679751176895,3.3891087954192387,0.015171108711805999,0.16524043490259333
st_R23_lnirf_R,recuperacion_refinada_pct,A_controles,total,361,1.6034778566044303,1.1137326210198388,2.093223092189022,1.3886732610779223e-10,0.11048868480444363
st_R23_lnirf_R,recuperacion_refinada_pct,B_controles_idx,dev,298,1.724605976385855,1.187907385683768,2.261304567087942,3.0137330263327957e-10,0.12071573017325798
st_R23_lnirf_R,recuperacion_refinada_pct,B_controles_idx,lockbox,63,1.8078917681548332,0.23519733053301106,3.3805862057766554,0.024254250770358785,0.15405849300944452
st_R23_lnirf_R,recuperacion_refinada_pct,B_controles_idx,total,361,1.7000282547127112,1.209473367341736,2.1905831420836863,1.1036257583897384e-11,0.12706902116148655
st_R23_lnirf_R,recuperacion_refinada_pct,C_solo,dev,299,1.2850257409563486,0.7680289659263586,1.8020225159863386,1.106952023298624e-06,0.07862296228834542
