Batch,orden_inicio,sn_pct_inicio,avance_inicio,perdida_feo_total,hubo_perdida,rendimiento_proxy_batch,f_dross,f_metal,f_polvo,es_lockbox,st_R22_sdi
AP0349,0.0,17.9576,0.7787916872192948,0.29216973850136635,1,66.35174441270732,0.17399166202327926,0.6635174441270733,0.16249089384964746,True,0.21226456680806172
AP0350,0.0,20.7089,0.7616485826562299,0.29640698189966747,1,69.55581194810524,0.09440023744174354,0.6955581194810525,0.21004164307720394,True,0.43745859270921295
AP0351,0.0,23.7112,0.6932851083700398,0.37633020210932405,1,65.46446736757115,0.1815447164914398,0.6546446736757114,0.1638106098328487,True,-0.4931622314670087
AP0352,,,,0.023634604129590876,0,70.02173083722968,0.15329666487557464,0.7002173083722968,0.14648602675212852,True,3.0997851011325044
AP0353,0.0,13.4626,0.8619692995569277,0.36541269667563947,1,72.68032408118736,0.10730847713223945,0.7268032408118736,0.1658882820558869,True,-0.8894751423814304
AP0354,0.0,18.7581,0.7842918791304081,0.3769437569177173,1,69.9436052852901,0.15928413433983363,0.699436052852901,0.1412798128072653,True,-0.6977671357552802
AP0355,0.0,19.1949,0.7967413164645725,0.22601280164591003,1,68.7804242318142,0.15131570981526868,0.6878042423181421,0.16088004786658938,True,1.6548046765185156
AP0356,0.0,18.0017,0.801609316382548,0.22502505478629364,1,64.61495994367955,0.12339830763179778,0.6461495994367956,0.23045209293140662,True,0.36670634890116327
AP0357,0.0,13.7186,0.8510834932086394,0.24671311360343723,1,75.59043594323433,0.11440651344538848,0.7559043594323432,0.12968912712226824,True,0.17602584070707705
AP0358,0.0,19.9566,0.7588144914194678,0.35939351214646875,1,64.0939004103475,0.1417135741783878,0.640939004103475,0.21734742171813717,True,0.20638666085618285
AP0359,0.0,19.3799,0.803882737299564,0.1934426080577291,1,69.22357500577449,0.1583891965870085,0.692235750057745,0.14937505335524656,True,1.1772987416578704
AP0360,0.0,15.5664,0.8254256683889724,0.41662854729283283,1,72.0037807745699,0.11943283304263613,0.720037807745699,0.16052935921166483,True,-1.646467021636348
AP0361,0.0,15.4096,0.8575095845680324,0.3341365793949004,1,70.57015732805074,0.12238058719777228,0.7057015732805074,0.17191783952172027,True,-0.8262611494209064
AP0362,0.0,14.5449,0.8463864966219679,0.3422287292468279,1,64.31345243858969,0.15468636451193785,0.643134524385897,0.20217911110216516,True,-1.6258572605468702
