Batch,orden_escalon_fase,T_prev,hist__gn,hab__gn,rec__gn,delta__gn,z_hist__gn,beta__gn,t__gn,motivo__gn,valor_hist_pp__gn,valor_rec_pp__gn,hist__carbon,hab__carbon,rec__carbon,delta__carbon,z_hist__carbon,beta__carbon,t__carbon,motivo__carbon,valor_hist_pp__carbon,valor_rec_pp__carbon,efecto_ln_sn_dep,efecto_ln_feo_ret,inicio_bloque
AP0257,2,990.7231124173487,19.627956280178488,18.563837927836477,16.99072809375089,-1.5731098340855887,0.3634196210870894,-0.10241078419908095,-1.074502621956497,recomendar,-0.03721808838886168,0.05502032806926673,11.126794142950148,11.965989589115608,15.495659835946071,3.529670246830463,-0.1572678465604733,1.0146593057509705,1.3229424476122669,recomendar,-0.159573284008,0.6711679327213762,-0.0133280816304916,0.0038800104565943423,250
AP0257,3,980.5829298004035,15.922826325095846,16.476431956489265,16.476431956489265,0.0,-0.2505139467243703,-0.10241078419908095,-1.074502621956497,"mantener: horno frio (T_prev < P10), no recortar GN",0.025655329736849548,-0.0,5.625688174006382,5.95147107665657,8.394114181064303,2.4426431044077335,-0.08822247299340329,1.0146593057509705,1.3229424476122669,recomendar,-0.08951575319912032,0.671167932721376,0.005472814476039921,-0.00016499055124314315,250
AP0258,0,993.1440362511008,29.20858661792896,28.45820340408055,27.14762849420952,-1.310574909871029,0.3076087924007361,-0.10241078419908095,-1.074502621956497,recomendar,-0.03150245765629167,0.05502032806926674,61.99324728032593,58.89978460973524,64.00700922573606,5.1072246160008135,0.40065528586767174,1.0146593057509705,1.3229424476122669,recomendar,0.4065286142039484,0.6711679327213771,-0.0062493978333366,0.0030861327243686546,250
AP0258,1,985.4467397867106,22.113371287096264,25.86598038726202,24.419547781223667,-1.4464326060383534,-1.3938389871995869,-0.10241078419908095,-1.074502621956497,recomendar,0.14274414372636246,0.05502032806926673,28.734881670047073,29.77984466331336,33.61302619677181,3.833181533458454,-0.18032356254318319,1.0146593057509705,1.3229424476122669,recomendar,-0.18296698078060797,0.6711679327213765,-0.010937958895927823,0.003527866619064624,250
AP0258,2,964.4160367024016,16.106503664652507,19.222226105330705,19.222226105330705,0.0,-1.064087153756637,-0.10241078419908095,-1.074502621956497,"mantener: horno frio (T_prev < P10), no recortar GN",0.10897399987238522,-0.0,11.169241623651413,14.419644350993684,17.94931459782415,3.529670246830465,-0.6091356187872121,1.0146593057509705,1.3229424476122669,recomendar,-0.6180651240668205,0.6711679327213765,0.007908331097426126,-0.00023841478875084561,250
AP0258,3,956.639148950867,13.586947221040557,15.782369613040276,15.782369613040276,0.0,-0.99345797253291,-0.10241078419908095,-1.074502621956497,"mantener: horno frio (T_prev < P10), no recortar GN",0.10174081003592433,-0.0,5.2135255543778465,6.795851939019252,9.238495043426987,2.4426431044077344,-0.42849623353521765,1.0146593057509705,1.3229424476122669,recomendar,-0.4347776908357497,0.6711679327213763,0.005472814476039923,-0.0001649905512431432,250
AP0259,0,973.1561995904756,29.452976232458045,29.224789188796425,29.224789188796425,0.0,0.09354199247376138,-0.10241078419908095,-1.074502621956497,"mantener: horno frio (T_prev < P10), no recortar GN",-0.009579708804782431,-0.0,61.67153609080981,58.07979342152298,63.187018037523785,5.107224616000806,0.4651909006716561,1.0146593057509705,1.3229424476122669,recomendar,0.47201027631717124,0.6711679327213762,0.0114428885498661,-0.000344972134159091,250
AP0259,1,967.2850865142294,20.961499945746528,25.769459657048518,25.769459657048518,0.0,-1.7858299427461206,-0.10241078419908095,-1.074502621956497,"mantener: horno frio (T_prev < P10), no recortar GN",0.18288824488283004,-0.0,28.78550735864884,29.70623777362449,33.539419307082944,3.833181533458454,-0.1588854243070443,1.0146593057509705,1.3229424476122669,recomendar,-0.16121457432133396,0.6711679327213765,0.008588357156125322,-0.0002589157347952779,250
AP0259,2,945.7417029529247,15.68998865763346,19.361624709055025,19.361624709055025,0.0,-1.2539437738674208,-0.10241078419908095,-1.074502621956497,"mantener: horno frio (T_prev < P10), no recortar GN",0.1284173652233176,-0.0,11.185621473524304,12.093376876165205,15.623047122995668,3.529670246830463,-0.17011619644659337,1.0146593057509705,1.3229424476122669,recomendar,-0.17260998178349615,0.6711679327213762,0.007908331097426122,-0.00023841478875084548,250
AP0259,3,943.2257028128828,8.511798299153643,16.0710747320926,16.0710747320926,0.0,-3.4206736098937935,-0.10241078419908095,-1.074502621956497,"mantener: horno frio (T_prev < P10), no recortar GN",0.3503138668783245,-0.0,4.697539075215657,6.294287600911316,8.73693070531905,2.4426431044077344,-0.4324017698273788,1.0146593057509705,1.3229424476122669,recomendar,-0.4387404795785391,0.6711679327213763,0.005472814476039923,-0.0001649905512431432,250
