Batch,residuo_medio,residuo_abs_medio,frac_flag,polvo_sn_t,kpi_recuperacion_pct
AP0314,-0.14125409016584678,0.14125409016584678,0.0,7.887967730000001,72.6907072059106
AP0315,-0.1598654206602963,0.1598654206602963,0.0,7.674066896,71.1191963558437
AP0316,-0.10378515099771146,0.10378515099771146,0.0,9.393661836000001,68.29534583662378
AP0317,-0.12024509657516151,0.12024509657516151,0.0,8.176164652,76.27733051292954
AP0318,-0.10459702517275238,0.10459702517275238,0.0,10.248066848,72.47672709248081
AP0319,-0.06307997958339762,0.06307997958339762,0.0,6.78850546,77.68194225921276
AP0320,-0.15104645913888914,0.15104645913888914,0.0,12.793307024,69.58033212600465
AP0321,-0.14674115803836463,0.14674115803836463,0.0,10.794502591999999,72.07428028518332
AP0322,-0.0569896804234884,0.0569896804234884,0.0,9.169575248000003,64.1176097588855
AP0323,-0.1283471202040416,0.1283471202040416,0.0,13.263050032000002,67.95490181048453
AP0324,-0.17274971841830444,0.17274971841830444,0.0,10.064723276000002,73.4414836110525
AP0325,-0.060535277624943706,0.060535277624943706,0.0,9.762745628000001,65.7113878597076
AP0326,-0.1401810896688187,0.1401810896688187,0.0,11.198337780000001,68.16941774973931
AP0327,-0.138313892230979,0.138313892230979,0.0,7.785511028000001,76.01514238376294
AP0328,-0.08767562267547868,0.08767562267547868,0.0,10.098276348,71.76366936099475
AP0329,-0.13072933716099078,0.13072933716099078,0.0,11.248667388000001,68.40937192003642
AP0330,-0.0787231617126487,0.0787231617126487,0.0,8.831647879999998,73.68522465365253
AP0331,-0.061347486616338376,0.061347486616338376,0.0,9.271432788,73.52671556112453
AP0332,-0.15052950381669472,0.15052950381669472,0.0,12.985038864,67.14075146702469
AP0333,-0.03891539741431638,0.03891539741431638,0.0,8.719005424,75.57664959680929
AP0334,-0.0753510575202263,0.0753510575202263,0.0,10.182159028000001,71.38173576025912
AP0335,-0.12101327737360752,0.12101327737360752,0.0,10.941896444000001,70.24910114316774
AP0336,-0.12516782493586343,0.12516782493586343,0.0,9.489527756000001,71.35944290502515
AP0337,-0.10685643563362834,0.10685643563362834,0.0,7.600969132,77.1267779800791
AP0338,-0.14240905474416854,0.14240905474416854,0.0,11.8034914,70.73436460662242
AP0339,-0.0472192107993159,0.0472192107993159,0.0,9.772332220000003,60.115854391162344
AP0340,-0.0979412503902477,0.0979412503902477,0.0,8.932307096,73.47986341918968
AP0341,-0.08416104245614638,0.08416104245614638,0.0,10.061128304,71.0742622028706
AP0342,-0.07654399340608897,0.07654399340608897,0.0,8.967058492000001,65.45385997678754
AP0343,-0.21211038421306672,0.21211038421306672,0.25,10.3055864,66.98035143908663
AP0344,-0.15284951780445022,0.15284951780445022,0.0,13.131234392000001,69.07027926287397
AP0345,-0.176902192428102,0.176902192428102,0.0,8.579999840000001,69.86467287812656
AP0346,-0.1824244728547142,0.1824244728547142,0.25,8.075505436,71.15947339759231
AP0347,-0.1354529256598238,0.1354529256598238,0.0,11.257055655999999,71.23456688332851
AP0348,-0.16390936625193175,0.16390936625193175,0.0,8.647105984000001,71.90868413048355
AP0349,-0.08991425475876547,0.08991425475876547,0.0,9.223499828,65.57409917049607
AP0350,-0.20477619044742035,0.20477619044742035,0.3333333333333333,12.064726032000001,68.99394592075392
AP0351,-0.20712579181893442,0.20712579181893442,0.25,8.468555708000002,64.43621773778312
AP0352,-0.19518757256826147,0.19518757256826147,0.5,8.659089224000002,68.7727909379667
AP0353,-0.14504393155404083,0.14504393155404083,0.0,9.050941172000002,71.81434104117022
AP0354,-0.13606444955220143,0.13606444955220143,0.0,7.998812700000001,69.41428779693915
AP0355,-0.2165962677041593,0.2165962677041593,0.5,9.2570529,67.76925829310056
AP0356,-0.12404299079139669,0.12404299079139669,0.0,13.771139408000002,63.641749897971714
AP0357,-0.09408246895313921,0.09408246895313921,0.0,7.355312712,74.79655787505556
AP0358,-0.17465862094229712,0.17465862094229712,0.25,13.140820984000001,63.216858572543174
AP0359,-0.14346960508870676,0.14346960508870676,0.0,8.662684196,68.02807312445594
AP0360,-0.07639096682177238,0.07639096682177238,0.0,9.0173881,71.10606916750598
AP0361,-0.14023370879866034,0.14023370879866034,0.0,9.470354572000002,69.79193519708686
AP0362,-0.06593547433194269,0.06659682544927792,0.0,11.970058436000002,58.567218859680054
