Batch,fase_proceso,orden_escalon_fase,fecha_inicio,ln_sn_dep,ln_feo_ret,sdi,irf_next
AP0226,Reducción,3,2026-07-05 19:17:00,0.24692116551614907,-0.05711356985668923,-0.3242145330507432,
AP0227,Fusión,0,2026-07-05 20:46:00,,,,0.2242640741197511
AP0227,Fusión,1,2026-07-05 21:13:00,,,,0.24638993111400567
AP0227,Fusión,2,2026-07-05 21:45:00,,,,0.27376764627400435
AP0227,Fusión,3,2026-07-05 22:22:00,,,,0.26235891018886276
AP0227,Fusión,4,2026-07-05 23:04:00,,,,0.2650316206103089
AP0227,Fusión,5,2026-07-05 23:51:00,,,,0.26501294910702605
AP0227,Fusión,6,2026-07-06 00:43:00,,,,0.2550381974649824
AP0227,Reducción,0,2026-07-06 02:00:00,0.6775625493924512,0.10087583002758167,1.686320849668268,
AP0227,Reducción,1,2026-07-06 02:30:00,1.1838219849803946,-0.2506821707961677,-1.3229997229812827,
AP0227,Reducción,2,2026-07-06 02:55:00,0.6198374330612826,-0.0812366139753626,-0.19252870669234334,
AP0227,Reducción,3,2026-07-06 03:15:00,,,,
AP0228,Fusión,0,2026-07-06 04:17:00,,,,0.24669028519907
AP0228,Fusión,1,2026-07-06 04:44:00,,,,0.2690670738847315
AP0228,Fusión,2,2026-07-06 05:16:00,,,,0.2972821022059474
AP0228,Fusión,3,2026-07-06 05:53:00,,,,0.28993190244869305
AP0228,Fusión,4,2026-07-06 06:35:00,,,,0.29749011747615534
AP0228,Fusión,5,2026-07-06 07:22:00,,,,0.2826672306166284
AP0228,Fusión,6,2026-07-06 08:14:00,,,,0.288962775382317
AP0228,Reducción,0,2026-07-06 09:17:00,2.138241496394644,-0.25024417581436287,-0.364200261748985,
AP0228,Reducción,1,2026-07-06 09:47:00,0.3435800126316642,0.004561030377777974,0.38919031640944396,
AP0228,Reducción,2,2026-07-06 10:12:00,0.4167169526060973,-0.10259134840551455,-0.6091965314490483,
AP0228,Reducción,3,2026-07-06 10:32:00,,,,
AP0229,Fusión,0,2026-07-06 12:06:00,,,,0.3345056461842385
AP0229,Fusión,1,2026-07-06 12:33:00,,,,0.3297788746043403
AP0229,Fusión,2,2026-07-06 13:05:00,,,,0.3350065358198705
AP0229,Fusión,3,2026-07-06 13:42:00,,,,0.3335318644996324
AP0229,Fusión,4,2026-07-06 14:24:00,,,,0.3266182088374574
AP0229,Fusión,5,2026-07-06 15:11:00,,,,0.3219758648485804
AP0229,Fusión,6,2026-07-06 16:03:00,,,,0.3176467819567429
AP0229,Reducción,0,2026-07-06 17:04:00,1.185155450977115,-0.11703468062733004,0.014808644703814489,
AP0229,Reducción,1,2026-07-06 17:34:00,1.2380142376645882,-0.08016120061204118,0.43640223154417634,
AP0229,Reducción,2,2026-07-06 17:59:00,0.23753618336014387,-0.03886938993587298,-0.1511577159985859,
AP0229,Reducción,3,2026-07-06 18:19:00,0.3587488841808286,-0.0432119745161875,-0.07337086098104639,
AP0230,Fusión,0,2026-07-06 19:26:00,,,,0.2327602572224203
AP0230,Fusión,1,2026-07-06 19:53:00,,,,0.2169370835579053
AP0230,Fusión,2,2026-07-06 20:25:00,,,,0.21853642042172874
AP0230,Fusión,3,2026-07-06 21:02:00,,,,0.23338368523593117
AP0230,Fusión,4,2026-07-06 21:44:00,,,,0.24188100661235937
AP0230,Fusión,5,2026-07-06 22:31:00,,,,0.24629072424811763
AP0230,Fusión,6,2026-07-06 23:23:00,,,,0.23578906799811603
AP0230,Reducción,0,2026-07-07 00:40:00,1.7110287480974966,-0.10048045533569198,0.7062241947405767,
AP0230,Reducción,1,2026-07-07 01:10:00,0.5787982769280744,-0.0591114229360734,-0.012315952432659594,
AP0230,Reducción,2,2026-07-07 01:35:00,0.6784310237370073,-0.02417890501304494,0.4366419736065579,
AP0230,Reducción,3,2026-07-07 01:55:00,,,,
AP0231,Fusión,0,2026-07-07 03:15:00,,,,0.2597396592854465
AP0231,Fusión,1,2026-07-07 03:42:00,,,,0.28286850019485904
AP0231,Fusión,2,2026-07-07 04:14:00,,,,0.2777223939436144
AP0231,Fusión,3,2026-07-07 04:51:00,,,,0.29050546884791467
AP0231,Fusión,4,2026-07-07 05:33:00,,,,0.28600997551019564
AP0231,Fusión,5,2026-07-07 06:20:00,,,,0.28227519000390516
AP0231,Fusión,6,2026-07-07 07:12:00,,,,0.2923058037215767
AP0231,Reducción,0,2026-07-07 08:28:00,1.7607944362777601,-0.14656941098036563,0.29510032647410367,
AP0231,Reducción,1,2026-07-07 08:58:00,0.18679535590586283,-0.018979981062386294,-0.0030044547180001213,
AP0231,Reducción,2,2026-07-07 09:23:00,0.11331959858783225,-0.02564947262595232,-0.14317512767169094,
AP0231,Reducción,3,2026-07-07 09:43:00,0.7325565390803409,-0.06411861220398977,0.09137041704044313,
AP0232,Fusión,0,2026-07-07 11:22:00,,,,0.22920208333645242
AP0232,Fusión,1,2026-07-07 11:49:00,,,,0.3131389740410245
AP0232,Fusión,2,2026-07-07 12:21:00,,,,0.30375254655534806
AP0232,Fusión,3,2026-07-07 12:58:00,,,,0.2967034426571247
AP0232,Fusión,4,2026-07-07 13:40:00,,,,0.28724386604278995
AP0232,Fusión,5,2026-07-07 14:27:00,,,,0.2898193278504456
AP0232,Fusión,6,2026-07-07 15:19:00,,,,0.28379330235201305
AP0232,Reducción,0,2026-07-07 16:49:00,1.7497242751737196,-0.025264039183573894,1.4970838833379807,
AP0232,Reducción,1,2026-07-07 17:19:00,0.2883787884720953,-0.025318735542123386,0.03519143305086142,
AP0232,Reducción,2,2026-07-07 17:44:00,0.059680688546823076,0.03488849899024864,0.40856567844930947,
AP0232,Reducción,3,2026-07-07 18:04:00,0.20061712630507528,-0.09140322783888474,-0.7134151520837722,
AP0233,Fusión,0,2026-07-07 19:12:00,,,,0.26252237269886075
AP0233,Fusión,1,2026-07-07 19:39:00,,,,0.28260974604567596
AP0233,Fusión,2,2026-07-07 20:11:00,,,,0.28882752536274253
AP0233,Fusión,3,2026-07-07 20:48:00,,,,0.2828878397117901
AP0233,Fusión,4,2026-07-07 21:30:00,,,,0.29695317031261137
AP0233,Fusión,5,2026-07-07 22:17:00,,,,0.2801624009003874
AP0233,Fusión,6,2026-07-07 23:09:00,,,,0.2762208869260062
AP0233,Reducción,0,2026-07-08 00:18:00,1.4084249884318325,-0.04823894492021989,0.9260355392296336,
AP0233,Reducción,1,2026-07-08 00:48:00,0.7700011227209356,-0.11134508934155586,-0.3434497706946231,
AP0233,Reducción,2,2026-07-08 01:13:00,0.21505298621945063,-0.009115401551223614,0.12389897070721448,
AP0233,Reducción,3,2026-07-08 01:33:00,0.32941437472904583,-0.0662065460910064,-0.3326510861810182,
AP0234,Fusión,0,2026-07-08 03:17:00,,,,0.28342092524625795
AP0234,Fusión,1,2026-07-08 03:44:00,,,,0.32124815705617477
AP0234,Fusión,2,2026-07-08 04:16:00,,,,0.32119740921490164
AP0234,Fusión,3,2026-07-08 04:53:00,,,,0.32620267633277855
AP0234,Fusión,4,2026-07-08 05:35:00,,,,0.29515011428059923
AP0234,Fusión,5,2026-07-08 06:22:00,,,,0.28726677571326203
AP0234,Fusión,6,2026-07-08 07:14:00,,,,0.2896136133745034
AP0234,Reducción,0,2026-07-08 08:18:00,1.3463371117393559,0.0226735495370123,1.573072607109479,
AP0234,Reducción,1,2026-07-08 08:48:00,0.9516692639057694,-0.047445843533238025,0.4772108285733892,
AP0234,Reducción,2,2026-07-08 09:13:00,0.4454595007712044,-0.03855490149774213,0.05991048579378311,
AP0234,Reducción,3,2026-07-08 09:33:00,0.40077537272035835,-0.0652561449151211,-0.2517860764308527,
AP0235,Fusión,0,2026-07-08 11:03:00,,,,0.2542720878542438
AP0235,Fusión,1,2026-07-08 11:30:00,,,,0.27530197156836145
AP0235,Fusión,2,2026-07-08 12:02:00,,,,0.28421294846597384
AP0235,Fusión,3,2026-07-08 12:39:00,,,,0.2852704294520642
AP0235,Fusión,4,2026-07-08 13:21:00,,,,0.2961465306797483
AP0235,Fusión,5,2026-07-08 14:08:00,,,,0.2833430753011963
AP0235,Fusión,6,2026-07-08 15:00:00,,,,0.3013168316127714
AP0235,Reducción,0,2026-07-08 16:05:00,1.012987330641463,-0.20089847539524971,-0.9959974233110342,
AP0235,Reducción,1,2026-07-08 16:35:00,0.9054353433635274,0.007714769662200389,0.9825830399855313,
AP0235,Reducción,2,2026-07-08 17:00:00,0.36268188695751574,-0.16074835939877832,-1.2448017070302675,
AP0235,Reducción,3,2026-07-08 17:20:00,0.13163659984542894,0.06702031985084798,0.8018397983539088,
AP0236,Fusión,0,2026-07-08 19:00:00,,,,0.1942349885155563
AP0236,Fusión,1,2026-07-08 19:27:00,,,,0.2501703416847459
AP0236,Fusión,2,2026-07-08 19:59:00,,,,0.2527245902287609
AP0236,Fusión,3,2026-07-08 20:36:00,,,,0.2520489562766858
AP0236,Fusión,4,2026-07-08 21:18:00,,,,0.2580699100196802
AP0236,Fusión,5,2026-07-08 22:05:00,,,,0.258858106407478
AP0236,Fusión,6,2026-07-08 22:57:00,,,,0.2587050360917939
AP0236,Reducción,0,2026-07-09 00:23:00,1.9084229479155095,-0.1225607479253093,0.6828154686624166,
AP0236,Reducción,1,2026-07-09 00:53:00,0.5446331648413627,-0.12420837332502517,-0.697450568408889,
AP0236,Reducción,2,2026-07-09 01:18:00,0.5768059055659978,-0.06340434587533046,-0.05723755318730683,
AP0236,Reducción,3,2026-07-09 01:38:00,,,,
AP0237,Fusión,0,2026-07-09 02:57:00,,,,0.25780527428935684
AP0237,Fusión,1,2026-07-09 03:24:00,,,,0.32546175483702006
AP0237,Fusión,2,2026-07-09 03:56:00,,,,0.3091885540495908
AP0237,Fusión,3,2026-07-09 04:33:00,,,,0.3033508773077469
AP0237,Fusión,4,2026-07-09 05:15:00,,,,0.2971574341223577
AP0237,Fusión,5,2026-07-09 06:02:00,,,,0.3008187640417624
AP0237,Fusión,6,2026-07-09 06:54:00,,,,0.28731653355051673
AP0237,Reducción,0,2026-07-09 08:04:00,1.2793147866500252,-0.10541804460633808,0.2251343405866444,
AP0237,Reducción,1,2026-07-09 08:34:00,0.3234767241287962,0.039779206591787554,0.7212687900466717,
AP0237,Reducción,2,2026-07-09 08:59:00,0.42756730264298204,-0.07230155474288198,-0.29544824478583775,
AP0237,Reducción,3,2026-07-09 09:19:00,0.2235020989795058,-0.0709194768916912,-0.48569266993740623,
AP0238,Fusión,0,2026-07-09 10:57:00,,,,0.2449938780913114
AP0238,Fusión,1,2026-07-09 11:24:00,,,,0.23829776476857828
AP0238,Fusión,2,2026-07-09 11:56:00,,,,0.23973567451514347
AP0238,Fusión,3,2026-07-09 12:33:00,,,,0.27103796178988204
AP0238,Fusión,4,2026-07-09 13:15:00,,,,0.25226323639074866
AP0238,Fusión,5,2026-07-09 14:02:00,,,,0.2586093109929821
AP0238,Fusión,6,2026-07-09 14:54:00,,,,0.2596376592486785
AP0238,Reducción,0,2026-07-09 16:12:00,1.4228636765672176,-0.09899632786114387,0.43290039795577884,
AP0238,Reducción,1,2026-07-09 16:42:00,0.5442260352479061,-0.025530430087947406,0.28892173436843205,
AP0238,Reducción,2,2026-07-09 17:07:00,0.6326064723910082,-0.09742373830085078,-0.3416309106174996,
AP0238,Reducción,3,2026-07-09 17:27:00,,,,
AP0239,Fusión,0,2026-07-09 18:54:00,,,,0.24999778091200028
AP0239,Fusión,1,2026-07-09 19:21:00,,,,0.24983290018792734
AP0239,Fusión,2,2026-07-09 19:53:00,,,,0.26743447436315104
AP0239,Fusión,3,2026-07-09 20:30:00,,,,0.2623561754303079
AP0239,Fusión,4,2026-07-09 21:12:00,,,,0.27412089120367406
AP0239,Fusión,5,2026-07-09 21:59:00,,,,0.2635804786738303
AP0239,Fusión,6,2026-07-09 22:51:00,,,,0.2643544458102486
AP0239,Reducción,0,2026-07-09 23:59:00,1.0082627783681266,0.04931137697414688,1.5013765481095955,
AP0239,Reducción,1,2026-07-10 00:29:00,0.3166706502167966,-0.1386909753419676,-1.0702391032028793,
AP0239,Reducción,2,2026-07-10 00:54:00,0.22662237386696843,-0.10794006536044624,-0.8527782797374941,
AP0239,Reducción,3,2026-07-10 01:14:00,0.8224549113471986,-0.06099164027112954,0.21253850863590318,
AP0240,Fusión,0,2026-07-10 02:44:00,,,,0.3355156869261873
AP0240,Fusión,1,2026-07-10 03:11:00,,,,0.40953315643780774
AP0240,Fusión,2,2026-07-10 03:43:00,,,,0.38470872335928563
AP0240,Fusión,3,2026-07-10 04:20:00,,,,0.3543614072346876
AP0240,Fusión,4,2026-07-10 05:02:00,,,,0.35232746037335216
AP0240,Fusión,5,2026-07-10 05:49:00,,,,0.3367691370021102
AP0240,Fusión,6,2026-07-10 06:41:00,,,,0.315151474195792
AP0240,Reducción,0,2026-07-10 07:44:00,1.102581044201176,0.006189253462717131,1.1644735788283473,
AP0240,Reducción,1,2026-07-10 08:14:00,0.4922462327496561,-0.15106520729272166,-1.0184058401775604,
AP0240,Reducción,2,2026-07-10 08:39:00,-0.15748271997854701,0.03265219066085618,0.16903918663001477,
AP0240,Reducción,3,2026-07-10 08:59:00,1.082267526187935,-0.16089811638705076,-0.5267136376825725,
AP0241,Fusión,0,2026-07-10 11:31:00,,,,0.382243925163691
AP0241,Fusión,1,2026-07-10 11:58:00,,,,0.34487282856688767
AP0241,Fusión,2,2026-07-10 12:30:00,,,,0.3364053454367648
AP0241,Fusión,3,2026-07-10 13:07:00,,,,0.3285941194606511
AP0241,Fusión,4,2026-07-10 13:49:00,,,,0.31086472505779567
AP0241,Fusión,5,2026-07-10 14:36:00,,,,0.30281490086268914
AP0241,Fusión,6,2026-07-10 15:28:00,,,,0.2953932572051189
AP0241,Reducción,0,2026-07-10 16:39:00,1.7444571805568017,-0.08108792087332202,0.9335779718235815,
AP0241,Reducción,1,2026-07-10 17:09:00,0.24405583952373455,-0.03948786859030415,-0.15082284637930693,
AP0241,Reducción,2,2026-07-10 17:34:00,0.2601377199935255,-0.05732183493819758,-0.3130806293884503,
AP0241,Reducción,3,2026-07-10 17:54:00,,,,
AP0242,Fusión,0,2026-07-10 19:20:00,,,,0.2249628799828112
AP0242,Fusión,1,2026-07-10 19:47:00,,,,0.26559815008508486
AP0242,Fusión,2,2026-07-10 20:19:00,,,,0.2703004269417294
AP0242,Fusión,3,2026-07-10 20:56:00,,,,0.2731947465257007
AP0242,Fusión,4,2026-07-10 21:38:00,,,,0.2642147892078276
AP0242,Fusión,5,2026-07-10 22:25:00,,,,0.27882658357100426
AP0242,Fusión,6,2026-07-10 23:17:00,,,,0.2754187971621453
AP0242,Reducción,0,2026-07-11 00:34:00,1.6389949026839803,-0.15475564200790612,0.09143848260491905,
AP0242,Reducción,1,2026-07-11 01:04:00,0.25439934672424214,-0.018827482930923616,0.06612451741500597,
AP0242,Reducción,2,2026-07-11 01:29:00,0.223899717008686,-0.021755087509648323,0.006348841912202752,
AP0242,Reducción,3,2026-07-11 01:49:00,0.45114863947575745,-0.09568192628465398,-0.5056706233707824,
AP0243,Fusión,0,2026-07-11 03:12:00,,,,0.3466920007258916
AP0243,Fusión,1,2026-07-11 03:39:00,,,,0.38446893258166537
AP0243,Fusión,2,2026-07-11 04:11:00,,,,0.37491157888687154
AP0243,Fusión,3,2026-07-11 04:48:00,,,,0.3431573334559489
AP0243,Fusión,4,2026-07-11 05:30:00,,,,0.32518842994572467
AP0243,Fusión,5,2026-07-11 06:17:00,,,,0.31533650718883655
AP0243,Fusión,6,2026-07-11 07:09:00,,,,0.30917539348204504
AP0243,Reducción,0,2026-07-11 08:19:00,1.70803039457572,-0.04004057905009672,1.3076246040747528,
AP0243,Reducción,1,2026-07-11 08:49:00,0.5652925941027118,-0.03635853191728258,0.201707274929886,
AP0243,Reducción,2,2026-07-11 09:14:00,0.33615613752213597,-0.046997455539106336,-0.1338184178689274,
AP0243,Reducción,3,2026-07-11 09:34:00,,,,
AP0244,Fusión,0,2026-07-11 11:21:00,,,,0.25882594048676894
AP0244,Fusión,1,2026-07-11 11:48:00,,,,0.2765174247136197
AP0244,Fusión,2,2026-07-11 12:20:00,,,,0.2708730595143671
AP0244,Fusión,3,2026-07-11 12:57:00,,,,0.2824761783409499
AP0244,Fusión,4,2026-07-11 13:39:00,,,,0.2607778210860634
AP0244,Fusión,5,2026-07-11 14:26:00,,,,0.2629885351122442
AP0244,Fusión,6,2026-07-11 15:18:00,,,,0.2870282569795924
AP0244,Reducción,0,2026-07-11 16:29:00,1.5604662306763863,0.0042581865959749965,1.6030480966361362,
AP0244,Reducción,1,2026-07-11 16:59:00,0.23243163825705013,-0.03249256536193122,-0.09249401536226212,
AP0244,Reducción,2,2026-07-11 17:24:00,0.3142907465790378,-0.06620686882445859,-0.34777794166554804,
AP0244,Reducción,3,2026-07-11 17:44:00,0.43318480423264044,-0.0498641702242539,-0.06545689800989857,
AP0245,Fusión,0,2026-07-11 19:15:00,,,,0.25720008187180593
AP0245,Fusión,1,2026-07-11 19:42:00,,,,0.29207606235829625
AP0245,Fusión,2,2026-07-11 20:14:00,,,,0.2909311561109844
AP0245,Fusión,3,2026-07-11 20:51:00,,,,0.2996846365919938
AP0245,Fusión,4,2026-07-11 21:33:00,,,,0.27466588252891044
AP0245,Fusión,5,2026-07-11 22:20:00,,,,0.2836891052427027
AP0245,Fusión,6,2026-07-11 23:12:00,,,,0.27648299248896724
AP0245,Reducción,0,2026-07-12 00:27:00,1.263579197317934,-0.11982273509380229,0.0653518463799112,
AP0245,Reducción,1,2026-07-12 00:57:00,0.5773663458999803,0.013647496908835021,0.7138413149883305,
AP0245,Reducción,2,2026-07-12 01:22:00,0.500417588264249,-0.0972071811198194,-0.471654222933945,
AP0245,Reducción,3,2026-07-12 01:42:00,,,,
AP0246,Fusión,0,2026-07-12 03:07:00,,,,0.29170122256176784
AP0246,Fusión,1,2026-07-12 03:34:00,,,,0.3098371285080917
AP0246,Fusión,2,2026-07-12 04:06:00,,,,0.32244994773744357
AP0246,Fusión,3,2026-07-12 04:43:00,,,,0.34354788940741593
AP0246,Fusión,4,2026-07-12 05:25:00,,,,0.32162181852674127
AP0246,Fusión,5,2026-07-12 06:12:00,,,,0.33775956190089057
AP0246,Fusión,6,2026-07-12 07:04:00,,,,0.32881117677022537
AP0246,Reducción,0,2026-07-12 08:12:00,2.1949552152700056,-0.15567707854411103,0.6381844298288952,
AP0246,Reducción,1,2026-07-12 08:42:00,-0.09318182380536022,0.05140025325173504,0.4208207087119902,
AP0246,Reducción,2,2026-07-12 09:07:00,0.1626265494362087,0.005726567981843227,0.21989222925464097,
AP0246,Reducción,3,2026-07-12 09:27:00,0.39742061324343747,-0.040139368711953144,-0.003973073876093969,
AP0247,Fusión,0,2026-07-12 11:00:00,,,,
AP0247,Fusión,1,2026-07-12 11:27:00,,,,0.3090232673599112
AP0247,Fusión,2,2026-07-12 11:59:00,,,,0.29659619456818276
AP0247,Fusión,3,2026-07-12 12:36:00,,,,0.28207852246635123
AP0247,Fusión,4,2026-07-12 13:18:00,,,,0.2774309888636727
AP0247,Fusión,5,2026-07-12 14:05:00,,,,
AP0247,Fusión,6,2026-07-12 14:57:00,,,,0.2780335495885263
AP0247,Reducción,0,2026-07-12 15:58:00,0.8425101912839636,-0.03238591100537709,0.5186510812301928,
AP0247,Reducción,1,2026-07-12 16:28:00,1.2398482201183465,0.011457393174203977,1.3544221518603863,
AP0247,Reducción,2,2026-07-12 16:53:00,0.4502452763037985,-0.048843836846780835,-0.038193092164009845,
AP0247,Reducción,3,2026-07-12 17:13:00,0.24003256279391066,-0.014431003516499282,0.09572252762891784,
AP0248,Fusión,0,2026-07-12 18:33:00,,,,0.24132724693737476
AP0248,Fusión,1,2026-07-12 19:00:00,,,,0.28124626368249367
AP0248,Fusión,2,2026-07-12 19:32:00,,,,0.26769201903783596
AP0248,Fusión,3,2026-07-12 20:09:00,,,,0.2792907752330412
AP0248,Fusión,4,2026-07-12 20:51:00,,,,0.2756000160817489
AP0248,Fusión,5,2026-07-12 21:38:00,,,,0.30273921530440645
AP0248,Fusión,6,2026-07-12 22:30:00,,,,0.27461393091111236
AP0248,Reducción,0,2026-07-12 23:50:00,1.2585067491683792,0.041938935478979214,1.6778961039581715,
AP0248,Reducción,1,2026-07-13 00:20:00,0.5215961099720553,-0.09193368999028852,-0.39774078993082984,
AP0248,Reducción,2,2026-07-13 00:45:00,0.11870967872224437,-0.04915219989645824,-0.37281232024233807,
AP0248,Reducción,3,2026-07-13 01:05:00,0.4401107050713454,-0.04819490810766642,-0.041838376005318756,
AP0249,Fusión,0,2026-07-13 02:27:00,,,,0.3464686095278896
AP0249,Fusión,1,2026-07-13 02:54:00,,,,0.3576802832396739
AP0249,Fusión,2,2026-07-13 03:26:00,,,,0.34735715900902586
AP0249,Fusión,3,2026-07-13 04:03:00,,,,0.3254456842133196
AP0249,Fusión,4,2026-07-13 04:45:00,,,,0.3416450811830743
AP0249,Fusión,5,2026-07-13 05:32:00,,,,0.3144630974285708
AP0249,Fusión,6,2026-07-13 06:24:00,,,,0.32986646537706266
AP0249,Reducción,0,2026-07-13 07:28:00,0.8679912408445162,-0.029071832026158897,0.5772729205829272,
AP0249,Reducción,1,2026-07-13 07:58:00,1.2565749484859787,-0.14073644679743882,-0.15078951948840946,
AP0249,Reducción,2,2026-07-13 08:23:00,0.04762558508223569,0.014820495966812407,0.19583054475035977,
AP0249,Reducción,3,2026-07-13 08:43:00,0.06540047428999887,0.0009734656543036237,0.07513513083303511,
AP0250,Fusión,0,2026-07-13 10:01:00,,,,0.3000423072671687
AP0250,Fusión,1,2026-07-13 10:28:00,,,,0.31729162763681584
AP0250,Fusión,2,2026-07-13 11:00:00,,,,0.32909041522840726
AP0250,Fusión,3,2026-07-13 11:37:00,,,,0.30439828396903884
AP0250,Fusión,4,2026-07-13 12:19:00,,,,0.2986293961728449
AP0250,Fusión,5,2026-07-13 13:06:00,,,,0.3011585640274628
AP0250,Fusión,6,2026-07-13 13:58:00,,,,0.2792306916568835
AP0250,Reducción,0,2026-07-13 15:14:00,1.578832138416443,-0.10407966260842227,0.5380355123322202,
AP0250,Reducción,1,2026-07-13 15:44:00,0.46570407937441316,-0.07559515267709532,-0.29024744739654007,
AP0250,Reducción,2,2026-07-13 16:09:00,0.3422915642319424,-0.08329839675158206,-0.4906924032838782,
AP0250,Reducción,3,2026-07-13 16:29:00,0.28375557490814235,-0.05033199842325725,-0.21956440932443017,
AP0251,Fusión,0,2026-07-13 17:46:00,,,,0.25767752212812317
AP0251,Fusión,1,2026-07-13 18:13:00,,,,0.2985587966022837
AP0251,Fusión,2,2026-07-13 18:45:00,,,,0.266139472637353
AP0251,Fusión,3,2026-07-13 19:22:00,,,,0.267160655026249
AP0251,Fusión,4,2026-07-13 20:04:00,,,,0.2626530317449799
AP0251,Fusión,5,2026-07-13 20:51:00,,,,0.2656767794053385
AP0251,Fusión,6,2026-07-13 21:43:00,,,,0.27600436395670996
AP0251,Reducción,0,2026-07-13 22:45:00,0.5347671977509545,-0.03927966850785594,0.14197051267239508,
AP0251,Reducción,1,2026-07-13 23:15:00,0.7069848387049114,-0.16040930461959066,-0.8971082074909953,
AP0251,Reducción,2,2026-07-13 23:40:00,-0.0013373858969072717,0.06940176263539069,0.6926802404569996,
AP0251,Reducción,3,2026-07-14 00:00:00,-0.05553739209896667,0.0037328616989148506,-0.018208775109818165,
AP0252,Fusión,0,2026-07-14 01:43:00,,,,0.34297290810241965
AP0252,Fusión,1,2026-07-14 02:10:00,,,,0.366191961495202
AP0252,Fusión,2,2026-07-14 02:42:00,,,,0.3566202683330173
AP0252,Fusión,3,2026-07-14 03:19:00,,,,0.35353394693833307
AP0252,Fusión,4,2026-07-14 04:01:00,,,,0.3317106072335502
AP0252,Fusión,5,2026-07-14 04:48:00,,,,0.3132075673794363
AP0252,Fusión,6,2026-07-14 05:40:00,,,,0.31134752139425115
AP0252,Reducción,0,2026-07-14 06:46:00,0.7819130171148855,-0.023653829364809583,0.5453747234667896,
AP0252,Reducción,1,2026-07-14 07:16:00,1.1613140535516364,-0.10383345572293444,0.1229794963222921,
AP0252,Reducción,2,2026-07-14 07:41:00,0.139967724666513,-0.01857069623288072,-0.04573923766229418,
AP0252,Reducción,3,2026-07-14 08:01:00,0.07382130594634331,-0.012477897266822035,-0.05095766672187704,
AP0253,Fusión,0,2026-07-14 09:18:00,,,,0.26853827047227635
AP0253,Fusión,1,2026-07-14 09:45:00,,,,0.2911034871372412
AP0253,Fusión,2,2026-07-14 10:17:00,,,,0.288593463812544
AP0253,Fusión,3,2026-07-14 10:54:00,,,,0.2866774257703282
AP0253,Fusión,4,2026-07-14 11:36:00,,,,0.2761580387440293
AP0253,Fusión,5,2026-07-14 12:23:00,,,,0.27163756956444474
AP0253,Fusión,6,2026-07-14 13:15:00,,,,0.2579970590026281
