Batch,fecha_batch,es_lockbox,st_R01_sn_ext,n_R01_sn_ext,st_R02_feo_ret,n_R02_feo_ret,st_R03_sn_net_l03,n_R03_sn_net_l03,st_R04_sn_net_l06,n_R04_sn_net_l06,st_R05_sn_net_l10,n_R05_sn_net_l10,st_R06_frac_sn,n_R06_frac_sn,st_R07_kapp_sn,n_R07_kapp_sn,st_R08_feo_ret_frac,n_R08_feo_ret_frac,st_R09_selectividad,n_R09_selectividad,st_R10_log_selectividad,n_R10_log_selectividad,st_R11_util_carbon,n_R11_util_carbon,st_R12_d_avance,n_R12_d_avance,st_R13_sn_residual,n_R13_sn_residual,st_R14_log_sn_feo_next,n_R14_log_sn_feo_next,st_R15_d_log_sn_feo,n_R15_d_log_sn_feo,st_R16_feo_por_sn_disp,n_R16_feo_por_sn_disp,st_R17_dT,n_R17_dT,st_R18_T_ventana,n_R18_T_ventana,st_R19_T_gas_bhf,n_R19_T_gas_bhf,st_R20_fe_metalizado_por_sn,n_R20_fe_metalizado_por_sn,st_F01_sn_ext,n_F01_sn_ext,st_F02_frac_sn_ext,n_F02_frac_sn_ext,st_F03_feo_formado,n_F03_feo_formado,st_F04_feo_ret_por_fe,n_F04_feo_ret_por_fe,st_F05_ley_feo_next,n_F05_ley_feo_next,st_F06_B2_ventana,n_F06_B2_ventana,st_F07_T_media,n_F07_T_media,st_F08_T_ventana,n_F08_T_ventana,st_F09_T_gas_bhf,n_F09_T_gas_bhf,st_F10_irf_next,n_F10_irf_next,st_F11_log_sn_feo_next,n_F11_log_sn_feo_next,st_F12_d_log_sn_feo,n_F12_d_log_sn_feo,st_F13_masa_por_carga,n_F13_masa_por_carga,st_F14_sn_ret_por_c,n_F14_sn_ret_por_c,st_F15_dT,n_F15_dT,st_F16_sn_ret_frac,n_F16_sn_ret_frac,st_R21_ln_feo_ret,n_R21_ln_feo_ret,st_R22_sdi,n_R22_sdi,rendimiento_proxy_batch,f_metal,f_dross,f_polvo,recuperacion_real_pct,sn_metal_t,sn_dross_t,sn_polvo_t,feed_sn_total_t,ley_sn_conc_batch_pct,espesor_ladrillo_norm_mm,frac_carga_secundaria_F,feed_dross_Fe_total_t,T_media_F,idx_cronologico,st_FE01_frac_fe_retenido_oxido,n_FE01_frac_fe_retenido_oxido,st_FE02_frac_fe_metalizado_implicito,n_FE02_frac_fe_metalizado_implicito,st_FE03_fe_metalizado_implicito_kg,n_FE03_fe_metalizado_implicito_kg,st_FE04_pureza_feo_fe_total,n_FE04_pureza_feo_fe_total,st_SB01_sn_metal_eq_l06_R,n_SB01_sn_metal_eq_l06_R,st_SB02_sn_metal_eq_l15_R,n_SB02_sn_metal_eq_l15_R,st_SB03_sn_metal_eq_l06_F,n_SB03_sn_metal_eq_l06_F,st_SB04_sn_metal_eq_l15_F,n_SB04_sn_metal_eq_l15_F,st_MX01_nbo_t_F,n_MX01_nbo_t_F,st_MX02_nbo_t_R,n_MX02_nbo_t_R,st_MX03_feo_sio2_F,n_MX03_feo_sio2_F,st_MX04_feo_sio2_R,n_MX04_feo_sio2_R,st_MX05_al2o3_sobre_mod_R,n_MX05_al2o3_sobre_mod_R,st_MX06_irf_twmean_R,n_MX06_irf_twmean_R,st_MX07_irf_inicio_R,n_MX07_irf_inicio_R,st_MX08_indice_fluidez_R,n_MX08_indice_fluidez_R,st_TH01_sobrecal_resid_R,n_TH01_sobrecal_resid_R,st_TH02_sobrecal_resid_F,n_TH02_sobrecal_resid_F,st_TH03_sobrecal_ventana_R,n_TH03_sobrecal_ventana_R,st_PV01_T_precuchilla_R,n_PV01_T_precuchilla_R,st_PV02_T_precuchilla_F,n_PV02_T_precuchilla_F,st_PV03_delta_T_gas_R,n_PV03_delta_T_gas_R,st_PV04_gas_total_por_carga_R,n_PV04_gas_total_por_carga_R,st_PV05_gas_total_por_carga_F,n_PV05_gas_total_por_carga_F,st_PV06_fume_intensidad_R,n_PV06_fume_intensidad_R,st_PV07_fume_intensidad_F,n_PV07_fume_intensidad_F,st_PV08_tiro_ventana_R,n_PV08_tiro_ventana_R,st_CP02_sdi_fusion_log,n_CP02_sdi_fusion_log,st_CP03_sdi_beta_irf,n_CP03_sdi_beta_irf,st_CP01_sdi_heel2b,n_CP01_sdi_heel2b
AP0050,2026-05-08 01:25:00,False,5429.073065302648,3,-1624.019952462345,3,4941.867079563945,3,4454.661093825241,3,3805.0531128403027,3,0.9214191819936997,3,0.03378294959027958,3,0.7740506067788376,3,3.342984214615755,3,1.2068638855051126,3,0.3493468093193315,3,0.11322589715767499,3,-463.12437985950027,3,2.4859903541205672,3,2.277603195176346,3,-0.18060198497189134,3,-4.284501676891523,4,-40.80921553622366,4,-190.25758015025747,4,-0.026327138765811574,3,-37842.730139840496,6,-0.8663977844246261,6,7187.538454120709,6,0.24578878829836445,6,17.277037915659413,6,-0.913678358986341,6,-1126.2284508298685,6,-74.65094762239401,6,-187.01760671395795,6,0.2335271334720059,6,-0.20838715894422144,6,-0.562654605161331,6,0.3776076728109604,6,0.4231237605559846,6,-63.11994363353688,6,0.12184567376944391,6,-0.25611802409462286,3,-0.027459021675260153,3,66.69978681150528,0.6669978681150528,0.08379619820485104,0.24920593368009616,72.80907025627563,34.91152,4.386,13.043756740000001,47.94941052964603,40.70906441,293.9999988358249,0.5053588331986504,23.036796042297958,1135.5728786061761,50,0.19105387899507492,6,-0.8089461210049249,6,-23655.803799222245,6,0.9999999999999998,3,0.09290335469444458,3,0.06242085363611717,3,0.8802033722768731,6,1.015271853503668,6,1.1261244693699373,6,1.1064937571991886,3,0.4205009374217368,6,0.385392331993312,3,-0.3553927386799552,3,0.21237426987363353,3,0.2354382024313626,3,0.07373746987363351,3,31.520228122293386,3,7.439920344505174,6,-31.520228122293386,3,-196.18770616704768,4,-191.45859365279549,6,-5.930126016790215,4,-97.47484859860069,4,-0.4961564805586363,6,-4.013118730986622e-06,4,-2.7439760937126975e-05,6,-4.760978961220634,4,-1.6551998017356728,6,0.15364359006703276,3,-0.07004986940711627,2
AP0051,2026-05-08 09:35:00,False,13358.709459866848,4,-1152.646325213047,4,12409.789538822773,4,11460.869617778699,4,10195.643056386598,4,0.8850436027236696,4,0.024532122084540045,4,0.89866024784053,4,4.380250879128661,1,1.4771060010878903,1,1.395673081358762,2,0.265961797487178,4,-1736.4578000136805,4,1.7726394462967658,4,2.05197650518528,4,-0.18978057877064727,2,10.528294181880483,4,-43.3628124610106,4,-190.92449378967285,4,-0.048950451294896245,4,-31618.067000191673,6,-0.6908616373531717,6,10609.0426452487,6,0.32451987218934464,6,16.727964243889335,6,-0.8892021432685933,6,-1132.056617943132,6,-80.47911473565782,6,-195.5249796437693,6,0.2457353087179713,6,0.27933705888851446,6,0.12653292331306787,6,0.5659899229929155,6,1.0196968152070844,6,-79.89640152993343,6,0.29974816213097777,6,-0.10685023825424378,4,1.0903243608970854,4,67.12126740583344,0.6712126740583344,0.15446091393663625,0.17432641200502935,64.00630309992407,32.149879999999996,7.3984000000000005,8.349921632000001,50.2292406262066,40.70906441,293.9999988358249,0.4749760621363374,23.503893684302565,1143.9032091828105,51,0.2522522724571843,6,-0.7477477275428157,6,-24444.997700359654,6,0.9999999999999999,4,0.2521862068153601,4,0.231533262837734,4,0.7570431761681942,6,0.9473456605860084,6,1.1599414802263233,6,1.2806138244811853,4,0.45451978186615805,6,0.4086590999310476,4,-0.3201766666188828,4,0.21336229523072248,4,0.21860999678832144,4,0.07956240886708614,4,10.460843357347981,4,44.36215305286345,6,-24.61817724452791,4,-197.99382209777832,4,-201.1817164159083,6,-7.069328308105461,4,-106.13043198877831,4,-0.49171190793988334,6,-4.454311000003303e-06,4,-3.170474718129862e-05,6,-5.826870732016854,4,-1.37732561103901,6,1.3269932017171717,4,0.5314326696109126,2
AP0052,2026-05-08 17:23:00,False,1961.2724353340168,2,-3967.003081538036,3,1553.2969361226706,2,1145.3214369113243,2,601.3541046295292,2,0.9710524187057785,3,0.047151791354494745,3,0.7051362542040415,3,1.4421986902095845,2,0.3661688173109435,2,0.3327308180002206,2,0.04355134642246676,2,-539.1170726327064,3,2.867711128112749,3,3.1870201251178383,3,-0.1778003463525407,3,57.66111589729667,4,-63.036701538541074,4,-185.38438737657336,4,-0.06847348416826976,3,-24440.10303950977,6,-0.594228976988027,6,12145.271423358594,6,0.5279758336493965,6,16.423838152027933,6,-0.9569901958818693,6,-1129.3126520059554,6,-77.73514879848094,6,-194.51972833914056,6,0.2666133913841328,6,0.3193089970050891,6,-0.013810661881229258,6,0.7299769938122875,6,1.1358170863294488,6,-58.217838671075924,6,0.4120736677771312,6,-0.3493642264692678,3,0.04274208689442771,3,76.92483109701323,0.7692483109701322,0.04628102046099617,0.1844706685688716,90.20093906874045,40.621,2.44392,9.741175796,45.03389922475585,40.70906441,293.9999988358249,0.5177643024445969,23.972759818496154,1139.7665347183754,52,0.4104004569644027,6,-0.5895995430355973,6,-13562.830010152891,6,1.0,3,0.025432428828674972,2,-0.0017454642408469096,2,0.7061422816954152,6,0.9494239036647942,6,1.0990917165789316,6,1.2667810498788052,3,0.47040972655669905,6,0.45121609979517757,3,-0.3189109045070565,3,0.24052916633140622,3,0.2515775516484669,3,0.10694216633140623,3,47.9975324626983,3,58.005784227811056,6,-47.9975324626983,3,-191.6292731391059,4,-199.46255922521905,6,-6.2448857625325545,4,-53.559995180963085,4,-0.557533561117094,6,-5.885920961999731e-06,4,-3.4040579499667944e-05,6,-7.567261469482018,4,-0.8906218716651769,6,0.264694147899329,3,0.5665332238957566,2
AP0053,2026-05-09 01:19:00,False,13136.16283477772,4,-2744.7799528453415,4,11990.904445036931,4,10845.646055296142,4,9318.63486897509,4,0.9743136540628488,4,0.040288023847085734,4,0.735350851541808,4,3.4072170333679255,3,1.2258958388418668,3,0.8438395531119505,4,0.25144297418512956,4,-346.3156058114455,4,3.0920484266821284,4,3.2379385539159093,4,-0.2478849018841154,3,44.79570415364992,4,-49.73100910952992,4,-188.44291877746582,4,-0.05679982531853206,4,-35477.77673326229,6,-0.7659023072690186,6,9496.230556147435,6,0.4315299298729052,6,16.369291001880203,6,-0.8690594869833752,6,-1122.4510112414362,6,-70.87350803396173,6,-191.59390285006913,6,0.2319016904180957,6,0.14589012723378092,6,-0.13298501750883496,6,0.5142601072310564,6,0.7672620015744729,6,-62.57463711921332,6,0.23640994154612405,6,-0.3074075446276346,4,0.47127065226719855,4,65.16159742922527,0.6516159742922527,0.1430453457606558,0.20533867994709148,65.32819413331246,34.12948,7.492240000000001,10.7549579,52.24310950698167,40.70906441,292.8576265613832,0.5736670947691336,24.841178733355783,1134.0760999035713,53,0.3354321715627247,6,-0.6645678284372754,6,-14624.453327947129,6,0.9999999999999999,4,0.21991981280392792,4,0.17263507074180615,4,0.8111636238064904,6,0.9795330321821081,6,1.198786931466045,6,1.2364427522543773,4,0.42876127942145376,6,0.38816733440973505,4,-0.3254100421310675,4,0.20560236574275156,4,0.22007462215884424,4,0.06972038847002428,4,0.970739701631172,4,13.63723607443221,6,-13.586170507207468,4,-194.92134475708008,4,-195.932926269741,6,-6.478425979614273,4,-3.82860503750606,4,-0.5106046161632131,6,-4.770850127276208e-06,4,-2.9112735658184294e-05,6,-5.238551292574328,4,-1.0923355142087845,6,0.6431317229044817,4,0.25700636958081313,2
AP0054,2026-05-09 09:42:00,False,13519.853543698975,4,-259.97932239810143,3,99.0382195786245,3,-415.71046491618165,3,-1102.04204424259,3,0.9570533421399949,4,0.03534603543126624,4,0.6163280433876506,4,0.32866508381505194,2,-1.112716029037752,2,0.8770360932207569,4,0.2659904962417433,4,-606.687735100125,4,2.5883804173933087,4,2.626475198721756,4,-0.8598963840249654,2,10.42023058588211,4,-25.395279760163916,4,-189.89128823713824,4,-0.026239884217611725,3,-33184.07791839017,6,-0.7224805617511106,6,12162.43083680271,6,0.49859431943103005,6,17.952702143432717,6,-0.9460391605657171,6,-1109.377934757551,6,-57.80043155007637,6,-195.6193455458332,6,0.26581119649496987,6,0.03809478132844735,6,0.12213435086504454,6,0.5927528456125382,6,0.8909364525246715,6,-68.99184663368396,6,0.27049442554319486,6,-0.4839759192296732,4,-1.7293080743453038,4,70.42641897917086,0.7042641897917087,0.12036679317143814,0.17536901703685318,75.05160542421862,38.14748,6.519839999999999,9.499114348,50.82833309744241,40.70906441,292.8576265613832,0.5692923813135609,24.809557281358906,1119.507826153576,54,0.38756193653785803,6,-0.612438063462142,6,-14939.471426757933,6,1.0000000000000002,4,0.009006774032052712,3,0.004403408627373234,3,0.804633916165077,6,1.0222065356276875,6,1.1010198534931293,6,1.1750690772001624,4,0.4743205856761609,6,0.38429778302651096,4,-0.3455176720398932,4,0.20540685244387005,4,0.21810581248060235,4,0.0676238410802337,4,3.014780435053449,4,16.132060033584736,6,-22.830624111080997,4,-194.14249714938077,4,-199.5933624267578,6,-4.2512089122425465,4,-10.87920401090678,4,-0.4804663734134423,6,-3.25522227704126e-06,4,-2.1643950611954075e-05,6,-6.70015295167046,4,-0.9478796067344537,6,-1.5516796840673126,4,-0.6290187110390526,2
AP0055,2026-05-09 17:09:00,False,2951.893757341692,4,-1570.6124134359115,4,2271.5456397611015,4,1591.1975221805105,4,684.0666987397225,4,0.8782963917898349,4,0.02272731335796043,4,0.828635794296645,4,1.30739163093763,3,0.2680340308739002,3,0.2635651115143898,3,0.057677198189562365,4,-409.0374555557904,4,2.9214037420591428,4,1.857483650468162,4,-0.438104678277749,3,25.945854164287994,4,-22.120296361602968,4,-192.20001983642578,4,-0.03444349051688785,4,-44334.34502816018,6,-0.9504645959226988,6,8350.506415483325,6,0.38713951808242625,6,17.818006704270747,6,-0.7757873379900674,6,-1119.857189505384,6,-68.27968629790956,6,-195.23757847377232,6,0.23048076142534726,6,-1.0639200915909808,6,-1.1089709445848495,6,0.4109620555277157,6,0.1589443528626211,6,-84.952181813067,6,0.062041296760547066,6,-0.1879745517482769,4,0.16571268473366974,4,65.26264948798122,0.6526264948798123,0.16868606193689176,0.1786874431832961,64.26541871322979,32.89075999999999,8.50136,9.00540486,51.179562288028855,40.70906441,292.8576265613832,0.5706015091135562,23.69400768828895,1133.83852116211,55,0.30092709742376667,6,-0.6990729025762333,6,-15078.83459370969,6,1.0,4,0.03926423399189921,4,0.011644787695404469,4,0.9678914229096245,6,1.1153064992822213,6,1.358302459840412,6,1.1938144493918508,4,0.44964082004963124,6,0.3583822330235732,4,-0.3389223265763037,4,0.18959172522917575,4,0.18824436737789718,4,0.05035700300695352,4,-25.468933209169993,4,17.524071040470073,6,-25.468933209169993,4,-197.50723232693142,4,-199.16496990748814,6,-5.307212490505647,4,-29.541395628353104,4,-0.49559345826745604,6,-3.050071503283955e-06,4,-3.07195774176213e-05,6,-6.385636324370215,4,-1.2008872448186656,6,0.3422433667611521,4,-0.781797694805817,2
AP0056,2026-05-10 01:00:00,False,4515.361045086698,3,-673.6097267532123,3,4145.953792484422,3,3776.5465398821457,3,3284.0035364124437,3,0.8989630087561223,3,0.029650426930575378,3,0.9230376438999442,3,3.1369956498354465,2,1.1432655424799565,2,0.29593515069564214,3,0.08774513533463035,3,-507.52260985691845,3,2.7674632388793396,3,2.143696758772509,3,-0.20001557590797692,2,16.596040594905162,4,-26.898197456125274,4,-191.87892653725365,4,-0.01859978331624155,3,-42908.61772815077,6,-0.9189554129008074,6,8080.2124296744105,6,0.3654592303260032,6,16.971496685468708,6,-0.8074588739671668,6,-1107.7473255740824,6,-56.169822366608024,6,-194.90345338208095,6,0.21521400537250435,6,-0.6237664801068306,6,-0.9226633255551748,6,0.5814244053540141,5,0.26941455477029086,6,-60.201755481513146,6,0.09174332194478522,6,-0.08008526102064431,3,1.4229294095867107,3,65.00749152489105,0.6500749152489105,0.14093911807104323,0.20898596668004624,66.45938771185979,34.20004,7.41472,10.994622700000003,51.46005880806053,40.70906441,292.8576265613832,0.5666953798425841,24.285760620583414,1118.173516877149,56,0.28407481094532117,6,-0.715925189054679,6,-15828.927363953395,6,0.9999999999999999,3,0.0798909932141548,3,0.06811003594127017,3,0.9340659202414384,6,1.0763014500400807,6,1.3166823863080783,6,1.2032937837869524,3,0.41014857053881826,6,0.3787226768179395,3,-0.33036818689918207,3,0.20276691920606607,3,0.20119994517615758,3,0.06715518587273273,3,-18.86911425636819,3,-9.36146924588628,6,-18.86911425636819,3,-197.00989255038175,4,-198.53335657557835,6,-5.130966013128108,4,-16.976989722053904,4,-0.5049734558898692,6,-3.182572936590216e-06,4,-2.2855618439360802e-05,6,-4.439461210686709,4,-1.2585176566880238,6,1.6105469314647551,3,0.7943210471601903,2
AP0057,2026-05-10 09:15:00,False,5987.663519136585,3,-78.88489189176835,3,5606.433090587801,3,5225.202662039017,3,4716.895423973973,3,0.9052532906360735,3,0.029218923959877737,3,0.9913899601027614,3,4.477978227917543,2,1.4991716561543689,2,0.409167577606562,3,0.11912009474271668,3,-626.6890035943417,3,2.673718320992053,3,2.1827719765545415,3,-0.15981693054077659,2,43.01235536098079,4,-93.70315523301684,4,-189.9715049050071,4,-0.01965113903859987,3,-40089.613880978024,6,-0.8957177733368997,6,8328.924044150588,6,0.409423856781264,6,17.72576541498791,6,-0.7510157715372625,6,-1153.3054565976747,6,-101.72795339020051,6,-193.97693547399052,6,0.23732352681657337,6,-0.4909463444375115,6,-0.6119512607029041,6,0.4241830375034339,6,0.33294638920919983,6,-29.65521331247851,6,0.11383819815193674,6,-0.008647320436288769,3,2.1049460926279426,3,68.84337282400334,0.6884337282400333,0.12945259268201362,0.1821136790779531,71.12274781200608,35.75039999999999,6.722479999999999,9.457173008000002,50.26577445305768,40.70906441,292.8576265613832,0.5641191010472292,23.915317771037326,1157.3252755142782,57,0.3182489182388187,6,-0.6817510817611813,6,-13868.886443615329,6,1.0,3,0.11817847528737659,3,0.11676605493824037,3,0.9153046410437917,6,1.067480598018138,6,1.4307338579374564,6,1.2544699354828948,3,0.46827901130657834,6,0.4110043369997806,3,-0.32207754539579325,3,0.2170845722220902,3,0.20780628800205217,3,0.08256510555542353,3,60.57537539214291,3,53.30375125525563,6,-60.57537539214291,3,-194.9851784128131,4,-198.3974331027859,6,-5.013673507806016,4,-5.724032628728187,4,-0.5010280708306424,6,-9.49252607771563e-06,4,-4.211745620953073e-05,6,-2.3571511949934605,4,-1.1449214406428767,6,2.3191671385968204,3,1.7639377511073266,2
AP0058,2026-05-10 16:52:00,False,9678.706560484585,4,-914.6116791269233,4,9059.311064311558,4,8439.915568138533,4,7614.054906574496,4,0.9256469339820362,4,0.02141256914525617,4,0.9142926374919969,4,3.273687003734341,2,1.1859168738090766,2,0.6435103835508617,4,0.21832709392639982,4,-845.613952583247,4,2.4456486065232346,4,2.372840865242975,4,-0.183552137925272,2,4.994189356998277,4,-28.853115419439224,4,-175.7878095543903,4,-0.03617351006318523,4,-31136.46522770029,6,-0.7791691956163174,6,9859.445926245522,6,0.309676027300188,6,17.69720535052377,6,-0.8545840529086471,6,-1141.8619785416824,6,-90.28447533420825,6,-185.97596757739893,6,0.24562190114341545,6,-0.07280774128025946,6,-0.37409463863105374,6,0.49869093475084936,6,0.6448201021605554,6,-27.51577850517174,6,0.22524710573687381,6,-0.08960458646148488,4,1.5663995870896108,4,69.92345372358601,0.69923453723586,0.12586768004337887,0.17489778272076104,81.40389250163494,36.3482,6.542960000000001,9.091684188,44.65167313623236,40.70906441,292.8576265613832,0.4756415558836816,23.796401860466666,1142.0367293712711,58,0.24071401570874393,6,-0.759285984291256,6,-24174.099525692283,6,0.9999999999999999,4,0.20447026755644665,4,0.18603533660318095,4,0.8411507165402812,6,1.0425953148477451,6,1.2424343453638798,6,1.3180963348250343,4,0.4609763653833811,6,0.45306939396050416,4,-0.3069164509043235,4,0.2390061607574909,4,0.23788371401861835,4,0.1073580303227083,4,3.4840452113182496,4,49.24057476602876,6,-8.270146268609285,4,-179.0847134134044,4,-189.93228006821354,6,-3.296903859014094,4,-6.462619491298099,4,-0.4937657968870952,6,-3.6903609506713866e-06,4,-3.829551135107167e-05,6,-25.229133649592722,4,-1.4241457069363608,6,1.7985467588165545,4,1.8356728398587767,2
AP0059,2026-05-11 00:45:00,False,9620.774510377558,4,-2840.541040376729,4,8466.471191721459,4,7312.167873065358,4,5773.096781523892,4,0.9768258032019268,4,0.04260162042829032,4,0.7200036240368314,4,2.531654851937942,3,0.9288731805897806,3,0.8994516896508934,3,0.18910320659632238,4,-229.2088435099041,4,3.4615958371257087,4,3.4204435640893323,4,-0.33505485830931436,3,52.34119560946738,4,-32.25382239323043,4,-192.83014436201617,4,-0.058785668283550446,4,-37510.072583102905,6,-0.8123541916567154,6,9141.028086225819,6,0.2710539882501731,6,17.03479196347032,6,-0.8318798138534578,6,-1098.0869093545582,6,-46.509406147084015,6,-190.48263356233454,6,0.23539707713643,6,-0.041152273036376474,6,-0.1062808935084445,6,0.4728885421266198,6,0.6429178527499726,6,-77.26086045836428,6,0.1917808446521825,6,-0.3284990336002154,4,0.4639522616873937,4,71.1117321217387,0.711117321217387,0.11648997039905427,0.17239270838355866,73.83532355622665,37.56732,6.154000000000001,9.107262400000002,50.879874551361524,40.8716429,293.0000074385533,0.4810960567375031,24.734345748313384,1109.8473737264949,59,0.21069275059616552,6,-0.7893072494038345,6,-26618.60754029134,6,1.0,4,0.15559098673012906,4,0.10534544349950711,4,0.8469223428407749,6,1.0089787949764182,6,1.277043855770481,6,1.3346695144241774,4,0.44461127589387456,6,0.38812195970190433,4,-0.3061671101756578,4,0.1989081416238777,4,0.19974894301854892,4,0.0640813120784232,4,-42.68193174907817,4,-1.4799014513359616,6,-42.68193174907817,4,-198.48532191189852,4,-195.3233844064247,6,-5.6551775498823735,4,-49.63949923462204,4,-0.4944188831909973,6,-3.587886206265123e-06,4,-1.868634143087061e-05,6,-4.349793311339301,4,-1.5573543650469337,6,0.6449734579677759,4,1.0151759243885023,2
AP0060,2026-05-11 08:48:00,False,12610.55234404779,4,-1028.0978325515916,4,12074.682148015248,4,11538.811951982705,4,10824.31835727265,4,0.9459863647409101,4,0.014383172024846425,4,0.8965235949587672,4,6.405551814461394,2,1.8571650853396937,2,0.7389124973403565,3,0.24810944481107333,4,-729.7457837994775,4,2.5019503727881274,4,2.7674037376584093,4,-0.11513521777183776,3,-3.494503998556411,4,-37.16567822759687,4,-162.29638429225773,4,-0.027317109766088147,4,-33992.13635764387,6,-0.7407220538018289,6,9165.147503612778,6,0.27147212076776805,6,16.47709881278539,6,-0.8437190454750112,6,-1115.387922703799,6,-63.81041949632454,6,-194.9621814546131,6,0.24364639046751066,6,0.2654533648702819,6,-0.05155065540603365,6,0.4879014375478751,6,0.9326979367641199,6,-32.7874405655125,6,0.2567732071829076,6,-0.10923066731087566,4,1.7843277318605288,4,73.81007591438333,0.7381007591438333,0.09055627317433265,0.17134296768183402,79.58059894887703,40.460280000000004,4.9639999999999995,9.392463512,50.84188927252469,40.87164289999999,293.0000074385533,0.47902301344050036,25.405788979968918,1119.6691980509825,60,0.21101776883631207,6,-0.7889822311636877,6,-26636.762942337715,6,1.0,4,0.2359018088456109,4,0.21770248418368365,4,0.78265842864489,6,0.9461342887137035,6,1.2650631538733668,6,1.38058075453813,4,0.4579490612277138,6,0.4522787324475378,4,-0.294130190777994,4,0.23424177434794516,4,0.23783385728848364,4,0.1055713743479452,4,-3.9328971483925725,4,17.90833450247648,6,-7.592510710716641,4,-155.84997085571288,4,-198.46031775841345,6,6.446413436544837,4,-20.85170600575233,4,-0.48403764544694444,6,-5.676469828414615e-06,4,-2.3329122001490236e-05,6,-38.42854575735403,4,-1.5558129365573736,6,2.017909882678408,4,1.1241399967739611,2
AP0061,2026-05-11 18:09:00,False,10300.215264923447,4,-2290.4401025326442,4,9613.083234163652,4,8925.95120340386,4,8009.7751623908025,4,0.93561285383517,4,0.027366317856829855,4,0.7862350042560563,4,4.497046333381095,4,1.5034208109111868,4,0.7100249069571207,4,0.20343441963546807,4,-708.8442874901657,4,2.4752418573668007,4,2.414033288474804,4,-0.14382106323499694,4,-13.115237073432581,4,-22.159794327801944,4,-175.7445106992149,4,-0.03516340020853538,4,-35879.39720989255,6,-0.7937478709134957,6,9892.806928481554,6,0.30618355326877683,6,17.31408881009938,6,-0.9104816234872952,6,-1104.6324542020625,6,-53.054950994588076,6,-189.40604641643088,6,0.23861195107197572,6,-0.06120856889199677,6,0.023123224365203754,6,0.5126092082432855,6,0.7175391019539251,6,-5.729030195707992,6,0.20278381350325236,6,-0.24049954363769177,4,0.24953739573557807,4,74.12864176403744,0.7412864176403744,0.08306091288343076,0.17565266947619476,75.6799679365923,38.318000000000005,4.29352,9.079700948000001,50.63162821647117,40.8716429,292.3985862551131,0.4720733050747793,23.820221080398877,1101.114487305828,61,0.23799928361860204,6,-0.762000716381398,6,-24620.28376784967,6,1.0,4,0.17629200398694908,4,0.13557839937075825,4,0.8413301012378747,6,1.0204713197723554,6,1.1145682234210696,6,1.2912377796080106,4,0.435882694687298,6,0.42949354169253806,4,-0.3152064969182812,4,0.22665258045875347,4,0.24559518049813983,4,0.09461797221133081,4,-47.18047613103263,4,11.605907490785686,6,-47.18047613103263,4,-176.5567743360382,4,-190.8288661446961,6,-0.8122636368232689,4,-5.55355942694442,4,-0.4934973777635409,6,-1.3362960894596423e-06,4,-2.295448163452674e-05,6,-24.216291684560137,4,-1.4354876153210663,6,0.45326068537467057,4,1.0169325637980535,2
AP0062,2026-05-12 02:04:00,False,11656.548305560007,4,-1693.9982902803167,4,11148.34881847591,4,10640.149331391814,4,9962.550015279689,4,0.9586584402593096,4,0.03552710804394539,4,0.8227445527473801,4,6.881086228033396,4,1.9287765214648023,4,0.7308840655908888,4,0.2419462510859867,4,-502.6918952339089,4,2.749923287876814,4,2.931275995899449,4,-0.10790939491089661,4,60.09329949084167,4,-30.92852782571792,4,-192.6763498132879,4,-0.027330991657778886,4,-33091.1572421721,6,-0.7532940581458474,6,8898.659860670517,6,0.257012266527155,6,16.26199778673113,6,-0.8287141418183323,6,-1075.8148884656055,6,-24.237385258130935,6,-194.78029275551822,6,0.2374197972504607,6,0.18135270802263515,6,0.24167785564765953,6,0.4456011445024929,6,0.8024847801691153,6,-55.63711352098494,6,0.24132292041786238,6,-0.19510951196774567,4,1.1752903881897376,4,60.59331542143988,0.6059331542143989,0.19674957084116138,0.1973172749444398,69.76594676860427,33.61204,10.914000000000001,10.945491416000003,48.178289777221124,40.87164289999999,289.69219092963243,0.4705258262610581,25.841116372900327,1087.3828423197797,62,0.19977799154012818,6,-0.800222008459872,6,-27706.473167710217,6,1.0,4,0.2208494610454711,4,0.18920453408143592,4,0.8094668916733107,6,0.9781578599029661,6,1.2782312393796296,6,1.0788771509290789,4,0.44877396511062406,6,0.3541593203510251,4,-0.35765010697937444,4,0.1965671359540358,4,0.21102816027968768,4,0.057208624590399444,4,-0.866989605725143,4,-35.859507725470756,6,-15.99600174684157,4,-195.7273486744274,4,-197.41055253835825,6,-3.0509988611394747,4,-7.755061175475571,4,-0.5094807846560181,6,-3.558464454453199e-06,4,-1.4395705005540055e-05,6,-5.9966591221469265,4,-1.6105485712867218,6,1.3633953247854198,4,0.7124138919626578,2
